date,Production(KWh),Consumption(KWh)
2023-08-27 0:00:00,0.0,7.320844
2023-08-27 1:00:00,0.0,6.8736625
2023-08-27 2:00:00,0.0,6.666904
2023-08-27 3:00:00,0.0,6.617768
2023-08-27 4:00:00,0.0,6.7522097
2023-08-27 5:00:00,0.0,4.045543
2023-08-27 6:00:00,1.0002475,4.010752
2023-08-27 7:00:00,3.1480043,3.9114568
2023-08-27 8:00:00,15.094314,3.7782865
2023-08-27 9:00:00,26.326908,3.5891252
2023-08-27 10:00:00,34.724117,3.799782
2023-08-27 11:00:00,38.89172,4.2168636
2023-08-27 12:00:00,34.24709,4.6654806
2023-08-27 13:00:00,41.147377,5.1532044
2023-08-27 14:00:00,39.33975,6.063168
2023-08-27 15:00:00,34.22897,6.7867837
2023-08-27 16:00:00,20.144087,7.148248
2023-08-27 17:00:00,14.802296,7.4392343
2023-08-27 18:00:00,3.4441118,7.760526
2023-08-27 19:00:00,0.8830629,7.788377
2023-08-27 20:00:00,0.0,7.81745
2023-08-27 21:00:00,0.0,7.6528916
2023-08-27 22:00:00,0.0,7.3154554
2023-08-27 23:00:00,0.0,6.810494
