date,Production(KWh),Consumption(KWh)
2023-10-31 0:00:00,7.7513657,0.0
2023-10-31 1:00:00,7.581893,0.0
2023-10-31 2:00:00,7.519323,0.0
2023-10-31 3:00:00,7.4964976,0.0
2023-10-31 4:00:00,7.4159403,0.0
2023-10-31 5:00:00,7.5823693,0.0
2023-10-31 6:00:00,7.643348,0.0
2023-10-31 7:00:00,7.6234236,0.09400045
2023-10-31 8:00:00,7.6393456,3.909475
2023-10-31 9:00:00,6.9345565,22.26555
2023-10-31 10:00:00,6.9578433,33.84845
2023-10-31 11:00:00,7.036274,36.99405
2023-10-31 12:00:00,7.401238,40.354103
2023-10-31 13:00:00,7.834439,38.8615
2023-10-31 14:00:00,8.379077,34.918427
2023-10-31 15:00:00,8.846442,27.451275
2023-10-31 16:00:00,9.186974,15.566424
2023-10-31 17:00:00,9.231041,2.994225
2023-10-31 18:00:00,9.080192,0.0
2023-10-31 19:00:00,8.940489,0.0
2023-10-31 20:00:00,9.072627,0.0
2023-10-31 21:00:00,9.207492,0.0
2023-10-31 22:00:00,9.262713,0.0
2023-10-31 23:00:00,9.045326,0.0
