date,Production(KWh),Consumption(KWh)
2023-08-26 0:00:00,6.9937487,0.0
2023-08-26 1:00:00,6.8456483,0.0
2023-08-26 2:00:00,6.91899,0.0
2023-08-26 3:00:00,7.0635376,0.0
2023-08-26 4:00:00,7.019028,0.0
2023-08-26 5:00:00,6.3494706,0.0
2023-08-26 6:00:00,6.3445516,0.106975056
2023-08-26 7:00:00,6.614372,3.9860747
2023-08-26 8:00:00,7.2043824,14.924675
2023-08-26 9:00:00,7.948904,26.119225
2023-08-26 10:00:00,8.705914,34.112125
2023-08-26 11:00:00,9.48689,38.9292
2023-08-26 12:00:00,10.301111,41.887802
2023-08-26 13:00:00,10.873486,43.38142
2023-08-26 14:00:00,11.112195,40.861073
2023-08-26 15:00:00,11.21497,35.30845
2023-08-26 16:00:00,11.219921,22.9042
2023-08-26 17:00:00,11.280584,13.726
2023-08-26 18:00:00,11.346112,5.0553255
2023-08-26 19:00:00,11.057695,0.9052514
2023-08-26 20:00:00,10.391751,0.0
2023-08-26 21:00:00,9.6938715,0.0
2023-08-26 22:00:00,8.752802,0.0
2023-08-26 23:00:00,7.950646,0.0
