date,Production(KWh),Consumption(KWh)
2023-09-27 0:00:00,7.6686926,0.0
2023-09-27 1:00:00,6.454696,0.0
2023-09-27 2:00:00,5.659401,0.0
2023-09-27 3:00:00,4.9833493,0.0
2023-09-27 4:00:00,4.613185,0.0
2023-09-27 5:00:00,4.862395,0.0
2023-09-27 6:00:00,5.6080174,0.0
2023-09-27 7:00:00,6.241534,0.21497408
2023-09-27 8:00:00,6.5553536,1.0866753
2023-09-27 9:00:00,6.6795783,8.979151
2023-09-27 10:00:00,6.799735,10.693475
2023-09-27 11:00:00,6.808619,19.462051
2023-09-27 12:00:00,7.1601286,15.996375
2023-09-27 13:00:00,8.077328,24.741
2023-09-27 14:00:00,8.939497,40.349926
2023-09-27 15:00:00,9.354111,18.729324
2023-09-27 16:00:00,9.774999,9.739076
2023-09-27 17:00:00,9.423296,4.89315
2023-09-27 18:00:00,8.551816,0.7020756
2023-09-27 19:00:00,7.8782887,0.0
2023-09-27 20:00:00,10.554328,0.0
2023-09-27 21:00:00,10.470274,0.0
2023-09-27 22:00:00,10.42631,0.0
2023-09-27 23:00:00,10.352227,0.0
