date,Production(KWh),Consumption(KWh)
2023-09-21 0:00:00,0.0,11.1
2023-09-21 1:00:00,0.0,9.4
2023-09-21 2:00:00,0.0,7.9
2023-09-21 3:00:00,0.0,7.4
2023-09-21 4:00:00,0.0,7.5
2023-09-21 5:00:00,0.0,7.8
2023-09-21 6:00:00,0.0,7.9
2023-09-21 7:00:00,2.7,8.2
2023-09-21 8:00:00,10.3,8.2
2023-09-21 9:00:00,15.9,8.9
2023-09-21 10:00:00,28.0,9.1
2023-09-21 11:00:00,29.3,10.1
2023-09-21 12:00:00,6.9,11.2
2023-09-21 13:00:00,7.2,12.4
2023-09-21 14:00:00,27.7,13.6
2023-09-21 15:00:00,27.5,13.7
2023-09-21 16:00:00,14.3,13.8
2023-09-21 17:00:00,9.2,14.1
2023-09-21 18:00:00,1.1,13.8
2023-09-21 19:00:00,0.0,13.2
2023-09-21 20:00:00,0.0,13.2
2023-09-21 21:00:00,0.0,13.5
2023-09-21 22:00:00,0.0,13.0
2023-09-21 23:00:00,0.0,12.2
