date,Production(KWh),Consumption(KWh)
2023-11-21 0:00:00,0.0,10.5
2023-11-21 1:00:00,0.0,9.4
2023-11-21 2:00:00,0.0,8.3
2023-11-21 3:00:00,0.0,7.6
2023-11-21 4:00:00,0.0,7.6
2023-11-21 5:00:00,0.0,7.0
2023-11-21 6:00:00,0.0,6.6
2023-11-21 7:00:00,0.0,6.6
2023-11-21 8:00:00,4.0,6.4
2023-11-21 9:00:00,7.5,6.7
2023-11-21 10:00:00,20.0,6.4
2023-11-21 11:00:00,11.6,10.1
2023-11-21 12:00:00,15.6,11.8
2023-11-21 13:00:00,17.4,12.9
2023-11-21 14:00:00,7.3,13.3
2023-11-21 15:00:00,4.3,13.9
2023-11-21 16:00:00,1.5,14.1
2023-11-21 17:00:00,0.7,13.8
2023-11-21 18:00:00,0.0,13.8
2023-11-21 19:00:00,0.0,13.9
2023-11-21 20:00:00,0.0,14.0
2023-11-21 21:00:00,0.0,13.2
2023-11-21 22:00:00,0.0,12.9
2023-11-21 23:00:00,0.0,12.6
