date,Production(KWh),Consumption(KWh)
2023-08-29 0:00:00,0.0,6.9
2023-08-29 1:00:00,0.0,6.9
2023-08-29 2:00:00,0.0,6.1
2023-08-29 3:00:00,0.0,6.5
2023-08-29 4:00:00,0.0,6.6
2023-08-29 5:00:00,0.0,6.6
2023-08-29 6:00:00,1.7,6.5
2023-08-29 7:00:00,4.1,6.6
2023-08-29 8:00:00,15.6,6.7
2023-08-29 9:00:00,27.4,6.3
2023-08-29 10:00:00,35.3,6.9
2023-08-29 11:00:00,39.3,7.1
2023-08-29 12:00:00,40.8,7.6
2023-08-29 13:00:00,41.4,7.8
2023-08-29 14:00:00,39.2,8.4
2023-08-29 15:00:00,34.5,8.5
2023-08-29 16:00:00,23.2,9.7
2023-08-29 17:00:00,8.7,9.3
2023-08-29 18:00:00,1.7,9.2
2023-08-29 19:00:00,0.8,8.5
2023-08-29 20:00:00,0.0,8.3
2023-08-29 21:00:00,0.0,8.6
2023-08-29 22:00:00,0.0,7.9
2023-08-29 23:00:00,0.0,7.7
