date,Production(KWh),Consumption(KWh)
2023-08-22 0:00:00,0.0,7.4
2023-08-22 1:00:00,0.0,7.7
2023-08-22 2:00:00,0.0,7.4
2023-08-22 3:00:00,0.0,7.3
2023-08-22 4:00:00,0.0,7.1
2023-08-22 5:00:00,0.0,6.7
2023-08-22 6:00:00,0.9,6.7
2023-08-22 7:00:00,3.3,7.4
2023-08-22 8:00:00,15.8,8.0
2023-08-22 9:00:00,26.8,8.0
2023-08-22 10:00:00,35.6,10.4
2023-08-22 11:00:00,39.4,10.8
2023-08-22 12:00:00,41.4,11.2
2023-08-22 13:00:00,41.3,10.9
2023-08-22 14:00:00,40.3,10.7
2023-08-22 15:00:00,26.6,10.6
2023-08-22 16:00:00,30.4,11.2
2023-08-22 17:00:00,5.1,11.2
2023-08-22 18:00:00,1.8,10.9
2023-08-22 19:00:00,0.8,10.9
2023-08-22 20:00:00,0.0,10.9
2023-08-22 21:00:00,0.0,10.3
2023-08-22 22:00:00,0.0,9.9
2023-08-22 23:00:00,0.0,9.1
