date,Production(KWh),Consumption(KWh)
2023-08-21 0:00:00,0.0,6.5
2023-08-21 1:00:00,0.0,6.8
2023-08-21 2:00:00,0.0,6.6
2023-08-21 3:00:00,0.0,6.5
2023-08-21 4:00:00,0.0,6.8
2023-08-21 5:00:00,0.0,6.9
2023-08-21 6:00:00,1.0,6.3
2023-08-21 7:00:00,11.8,6.3
2023-08-21 8:00:00,12.8,6.7
2023-08-21 9:00:00,32.7,6.8
2023-08-21 10:00:00,18.9,7.2
2023-08-21 11:00:00,27.4,9.3
2023-08-21 12:00:00,41.2,9.3
2023-08-21 13:00:00,41.8,9.4
2023-08-21 14:00:00,39.9,9.3
2023-08-21 15:00:00,26.0,9.4
2023-08-21 16:00:00,8.0,9.4
2023-08-21 17:00:00,6.2,9.5
2023-08-21 18:00:00,2.2,9.8
2023-08-21 19:00:00,0.7,9.2
2023-08-21 20:00:00,0.0,8.9
2023-08-21 21:00:00,0.0,8.3
2023-08-21 22:00:00,0.0,8.0
2023-08-21 23:00:00,0.0,7.8
