date,Production(KWh),Consumption(KWh)
2023-08-28 0:00:00,0.0,5.8
2023-08-28 1:00:00,0.0,5.7
2023-08-28 2:00:00,0.0,6.2
2023-08-28 3:00:00,0.0,6.2
2023-08-28 4:00:00,0.0,5.8
2023-08-28 5:00:00,0.0,6.2
2023-08-28 6:00:00,1.1,6.4
2023-08-28 7:00:00,3.3,6.6
2023-08-28 8:00:00,15.4,6.5
2023-08-28 9:00:00,27.1,5.7
2023-08-28 10:00:00,34.8,5.9
2023-08-28 11:00:00,39.0,6.7
2023-08-28 12:00:00,40.7,6.9
2023-08-28 13:00:00,33.5,7.2
2023-08-28 14:00:00,40.0,7.1
2023-08-28 15:00:00,35.7,7.6
2023-08-28 16:00:00,23.3,7.7
2023-08-28 17:00:00,14.9,8.0
2023-08-28 18:00:00,2.1,8.0
2023-08-28 19:00:00,0.8,8.1
2023-08-28 20:00:00,0.0,7.8
2023-08-28 21:00:00,0.0,7.5
2023-08-28 22:00:00,0.0,7.3
2023-08-28 23:00:00,0.0,6.8
