date,Production(KWh),Consumption(KWh)
2023-09-26 0:00:00,0.0,11.7
2023-09-26 1:00:00,0.0,10.2
2023-09-26 2:00:00,0.0,9.5
2023-09-26 3:00:00,0.0,7.6
2023-09-26 4:00:00,0.0,7.1
2023-09-26 5:00:00,0.0,7.1
2023-09-26 6:00:00,0.0,7.5
2023-09-26 7:00:00,1.9,7.3
2023-09-26 8:00:00,6.0,7.5
2023-09-26 9:00:00,6.6,8.0
2023-09-26 10:00:00,7.1,9.0
2023-09-26 11:00:00,6.8,9.5
2023-09-26 12:00:00,6.1,9.9
2023-09-26 13:00:00,6.0,11.3
2023-09-26 14:00:00,6.4,12.6
2023-09-26 15:00:00,8.2,13.7
2023-09-26 16:00:00,7.8,14.3
2023-09-26 17:00:00,5.2,14.1
2023-09-26 18:00:00,0.9,14.0
2023-09-26 19:00:00,0.0,14.4
2023-09-26 20:00:00,0.0,13.4
2023-09-26 21:00:00,0.0,10.2
2023-09-26 22:00:00,0.0,9.9
2023-09-26 23:00:00,0.0,10.2
