date,Production(KWh),Consumption(KWh)
2023-11-23 0:00:00,0.0,10.4
2023-11-23 1:00:00,0.0,10.0
2023-11-23 2:00:00,0.0,8.6
2023-11-23 3:00:00,0.0,6.7
2023-11-23 4:00:00,0.0,6.4
2023-11-23 5:00:00,0.0,6.3
2023-11-23 6:00:00,0.0,6.4
2023-11-23 7:00:00,0.0,6.4
2023-11-23 8:00:00,1.8,7.0
2023-11-23 9:00:00,3.0,7.1
2023-11-23 10:00:00,9.4,7.1
2023-11-23 11:00:00,13.0,7.1
2023-11-23 12:00:00,6.7,7.5
2023-11-23 13:00:00,18.9,8.3
2023-11-23 14:00:00,6.0,10.8
2023-11-23 15:00:00,4.1,12.9
2023-11-23 16:00:00,1.1,13.4
2023-11-23 17:00:00,0.7,13.4
2023-11-23 18:00:00,0.0,13.2
2023-11-23 19:00:00,0.0,12.8
2023-11-23 20:00:00,0.0,12.5
2023-11-23 21:00:00,0.0,12.0
2023-11-23 22:00:00,0.0,11.7
2023-11-23 23:00:00,0.0,11.9
