date,Production(KWh),Consumption(KWh)
2023-08-30 0:00:00,0.0,7.8
2023-08-30 1:00:00,0.0,7.3
2023-08-30 2:00:00,0.0,8.3
2023-08-30 3:00:00,0.0,8.1
2023-08-30 4:00:00,0.0,7.6
2023-08-30 5:00:00,0.0,7.4
2023-08-30 6:00:00,1.5,7.4
2023-08-30 7:00:00,2.9,7.6
2023-08-30 8:00:00,15.4,7.6
2023-08-30 9:00:00,27.5,7.9
2023-08-30 10:00:00,36.4,8.6
2023-08-30 11:00:00,39.8,9.0
2023-08-30 12:00:00,40.9,9.5
2023-08-30 13:00:00,41.8,10.7
2023-08-30 14:00:00,39.9,10.9
2023-08-30 15:00:00,35.3,11.6
2023-08-30 16:00:00,24.9,11.3
2023-08-30 17:00:00,12.7,11.6
2023-08-30 18:00:00,3.4,10.5
2023-08-30 19:00:00,0.7,10.3
2023-08-30 20:00:00,0.0,10.8
2023-08-30 21:00:00,0.0,10.9
2023-08-30 22:00:00,0.0,10.6
2023-08-30 23:00:00,0.0,10.5
