date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-01-10 0:0:00,1.6,0.0,0.0,2.0,0.0,0.5
2020-01-10 0:15:00,1.5,0.0,0.0,1.9,0.0,0.5
2020-01-10 0:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-10 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-10 1:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-10 1:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-10 1:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-10 1:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-10 2:0:00,1.7,0.0,0.0,2.1,0.0,0.5
2020-01-10 2:15:00,0.7,0.1,0.0,1.1,0.0,0.4
2020-01-10 2:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-10 2:45:00,0.0,0.2,0.0,0.4,0.0,0.6
2020-01-10 3:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-10 3:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-10 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-10 3:45:00,0.7,0.1,0.0,1.1,0.0,0.5
2020-01-10 4:0:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-01-10 4:15:00,0.1,0.1,0.0,0.5,0.0,0.4
2020-01-10 4:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-10 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-10 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-10 5:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-10 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-10 5:45:00,0.0,0.1,0.0,1.6,0.0,1.7
2020-01-10 6:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-01-10 6:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-10 6:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-10 6:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-10 7:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-10 7:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-10 7:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-10 7:45:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-01-10 8:0:00,0.0,0.1,0.0,1.1,0.0,1.3
2020-01-10 8:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-10 8:30:00,0.0,0.0,0.0,0.1,0.0,0.2
2020-01-10 8:45:00,0.1,0.0,0.0,0.2,0.0,0.1
2020-01-10 9:0:00,0.0,0.0,0.0,0.2,0.0,0.1
2020-01-10 9:15:00,0.0,0.9,1.0,0.1,0.0,0.1
2020-01-10 9:30:00,2.2,2.3,3.9,13.3,0.0,9.5
2020-01-10 9:45:00,1.5,4.8,6.7,6.6,0.5,3.7
2020-01-10 10:0:00,1.3,0.0,8.5,36.1,0.0,26.2
2020-01-10 10:15:00,0.0,0.0,5.2,34.5,0.0,29.3
2020-01-10 10:30:00,0.0,0.0,2.9,34.5,0.0,31.6
