date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-05-30 0:0:00,2.8,0.0,0.0,3.2,0.0,0.5
2020-05-30 0:15:00,1.7,0.0,0.0,2.5,0.0,0.7
2020-05-30 0:30:00,1.6,0.0,0.0,2.1,0.0,0.5
2020-05-30 0:45:00,3.0,0.0,0.0,3.7,0.0,0.7
2020-05-30 1:0:00,2.7,0.0,0.0,3.1,0.0,0.5
2020-05-30 1:15:00,2.4,0.0,0.0,2.9,0.0,0.4
2020-05-30 1:30:00,1.0,0.0,0.0,1.5,0.0,0.5
2020-05-30 1:45:00,0.3,0.1,0.0,0.8,0.0,0.6
2020-05-30 2:0:00,0.3,0.1,0.0,0.8,0.0,0.5
2020-05-30 2:15:00,0.1,0.1,0.0,0.5,0.0,0.5
2020-05-30 2:30:00,1.4,0.0,0.0,1.9,0.0,0.5
2020-05-30 2:45:00,1.9,0.0,0.0,2.4,0.0,0.5
2020-05-30 3:0:00,0.4,0.1,0.0,0.8,0.0,0.5
2020-05-30 3:15:00,0.4,0.1,0.0,0.8,0.0,0.5
2020-05-30 3:30:00,0.1,0.1,0.0,0.5,0.0,0.4
2020-05-30 3:45:00,0.3,0.1,0.0,0.7,0.0,0.5
2020-05-30 4:0:00,1.3,0.1,0.0,1.8,0.0,0.5
2020-05-30 4:15:00,1.7,0.0,0.0,2.3,0.0,0.5
2020-05-30 4:30:00,0.3,0.1,0.0,0.7,0.0,0.5
2020-05-30 4:45:00,0.3,0.1,0.0,0.7,0.0,0.5
2020-05-30 5:0:00,0.3,0.1,0.0,0.7,0.0,0.5
2020-05-30 5:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-05-30 5:30:00,0.6,0.1,0.0,1.1,0.0,0.5
2020-05-30 5:45:00,0.1,0.1,0.0,2.3,0.0,2.3
2020-05-30 6:0:00,0.0,0.0,0.0,1.4,0.0,1.4
2020-05-30 6:15:00,0.0,0.1,0.0,0.4,0.0,0.4
2020-05-30 6:30:00,0.0,0.6,0.6,0.6,0.0,0.6
2020-05-30 6:45:00,0.0,1.6,1.6,0.4,0.0,0.4
2020-05-30 7:0:00,0.0,2.8,2.8,0.3,0.0,0.3
2020-05-30 7:15:00,0.0,5.2,5.1,1.6,0.0,1.6
2020-05-30 7:30:00,0.0,5.5,5.5,2.4,0.0,2.4
2020-05-30 7:45:00,0.0,7.3,7.3,0.7,0.0,0.7
2020-05-30 8:0:00,0.0,9.1,9.1,0.6,0.0,0.6
2020-05-30 8:15:00,0.0,9.6,10.1,0.6,0.0,0.2
2020-05-30 8:30:00,0.0,13.2,13.6,0.6,0.0,0.1
2020-05-30 8:45:00,0.0,12.6,12.7,0.2,0.0,0.1
2020-05-30 9:0:00,0.0,10.8,12.2,1.9,0.0,0.4
2020-05-30 9:15:00,0.0,15.8,17.7,2.3,0.0,0.4
2020-05-30 9:30:00,0.0,20.6,21.2,0.8,0.0,0.2
2020-05-30 9:45:00,0.0,22.0,22.5,0.6,0.0,0.2
2020-05-30 10:0:00,0.0,23.5,24.0,0.6,0.0,0.1
2020-05-30 10:15:00,0.0,24.4,24.9,0.7,0.0,0.2
2020-05-30 10:30:00,0.0,25.3,25.7,0.6,0.0,0.2
2020-05-30 10:45:00,0.0,24.7,26.4,2.0,0.0,0.3
2020-05-30 11:0:00,0.0,25.2,27.2,2.4,0.0,0.4
2020-05-30 11:15:00,20.6,6.5,27.2,45.7,0.1,4.4
2020-05-30 11:30:00,27.4,0.0,27.3,70.6,0.1,16.0
2020-05-30 11:45:00,17.5,0.0,17.9,35.8,0.0,0.4
2020-05-30 12:0:00,6.8,4.1,27.8,30.2,0.6,0.3
2020-05-30 12:15:00,0.5,22.4,31.9,9.8,0.7,0.5
2020-05-30 12:30:00,1.0,14.7,26.3,12.5,0.9,0.8
2020-05-30 12:45:00,0.0,22.5,27.1,4.4,0.3,0.1
2020-05-30 13:0:00,0.0,23.4,26.2,2.8,0.2,0.1
2020-05-30 13:15:00,0.0,26.1,28.9,2.8,0.2,0.1
2020-05-30 13:30:00,0.0,9.6,31.0,2.6,18.8,0.1
2020-05-30 13:45:00,0.0,0.0,29.5,2.8,26.7,0.0
2020-05-30 14:0:00,0.0,0.0,27.7,2.9,24.8,0.0
2020-05-30 14:15:00,0.0,0.0,26.9,1.5,25.4,0.0
2020-05-30 14:30:00,0.0,0.0,26.6,1.1,25.5,0.0
2020-05-30 14:45:00,0.0,0.0,26.0,1.5,24.5,0.0
2020-05-30 15:0:00,0.0,0.0,24.9,1.2,23.7,0.0
2020-05-30 15:15:00,0.0,0.0,23.7,1.2,22.6,0.0
2020-05-30 15:30:00,4.8,0.0,22.0,13.8,13.1,0.2
2020-05-30 15:45:00,14.6,0.0,22.7,37.8,0.0,0.5
2020-05-30 16:0:00,11.4,2.4,20.2,29.7,0.3,0.9
2020-05-30 16:15:00,4.0,11.2,20.2,12.9,0.7,0.7
2020-05-30 16:30:00,12.5,4.8,18.6,26.9,0.0,0.7
2020-05-30 16:45:00,28.9,0.0,16.8,46.2,0.0,0.5
2020-05-30 17:0:00,35.6,0.0,14.8,50.8,0.0,0.4
2020-05-30 17:15:00,22.5,4.1,12.1,30.3,0.6,0.4
2020-05-30 17:30:00,0.0,9.3,11.7,2.9,0.0,0.5
2020-05-30 17:45:00,0.3,3.8,6.7,3.5,0.1,0.3
2020-05-30 18:0:00,0.2,1.5,5.0,4.0,0.0,0.4
2020-05-30 18:15:00,0.0,2.5,5.8,3.7,0.0,0.3
2020-05-30 18:30:00,0.0,3.5,5.4,2.4,0.0,0.5
2020-05-30 18:45:00,0.0,1.2,3.6,2.7,0.0,0.3
2020-05-30 19:0:00,0.0,1.9,3.8,2.3,0.0,0.3
2020-05-30 19:15:00,3.0,1.1,2.9,5.3,0.2,0.7
2020-05-30 19:30:00,0.3,0.4,2.4,2.7,0.0,0.5
2020-05-30 19:45:00,1.8,0.0,1.8,4.2,0.0,0.5
2020-05-30 20:0:00,1.9,0.0,1.5,3.9,0.0,0.5
2020-05-30 20:15:00,1.2,0.0,1.1,2.8,0.0,0.5
