date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-08-08 0:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-08 0:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-08 0:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-08 0:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-08 1:0:00,1.1,0.1,0.0,1.6,0.0,0.5
2020-08-08 1:15:00,2.0,0.0,0.0,2.5,0.0,0.5
2020-08-08 1:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-08 1:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-08 2:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-08-08 2:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-08 2:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-08 2:45:00,1.3,0.0,0.0,1.8,0.0,0.5
2020-08-08 3:0:00,1.0,0.0,0.0,1.4,0.0,0.4
2020-08-08 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-08-08 3:30:00,0.0,0.2,0.0,0.4,0.0,0.5
2020-08-08 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-08-08 4:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-08 4:15:00,0.1,0.1,0.0,0.6,0.0,0.6
2020-08-08 4:30:00,1.6,0.0,0.0,2.1,0.0,0.5
2020-08-08 4:45:00,0.6,0.1,0.0,1.0,0.0,0.5
2020-08-08 5:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-08 5:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-08 5:30:00,0.0,0.1,0.0,0.4,0.0,0.6
2020-08-08 5:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-08 6:0:00,0.0,0.1,0.0,1.0,0.0,1.2
2020-08-08 6:15:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-08-08 6:30:00,0.0,0.1,0.0,0.5,0.0,0.6
2020-08-08 6:45:00,0.0,0.1,0.1,0.1,0.0,0.1
2020-08-08 7:0:00,0.0,1.3,1.3,0.0,0.0,0.1
2020-08-08 7:15:00,0.0,3.4,3.4,0.0,0.0,0.0
2020-08-08 7:30:00,0.0,5.6,5.6,0.0,0.0,0.0
2020-08-08 7:45:00,0.0,7.5,7.5,1.1,0.0,1.1
2020-08-08 8:0:00,0.0,10.1,10.1,2.1,0.0,2.1
2020-08-08 8:15:00,0.0,11.6,11.7,0.1,0.0,0.0
2020-08-08 8:30:00,0.0,9.9,13.4,0.2,3.3,0.0
2020-08-08 8:45:00,0.0,0.0,11.7,0.5,11.3,0.0
2020-08-08 9:0:00,0.0,0.0,16.2,0.4,15.7,0.0
2020-08-08 9:15:00,0.0,0.0,17.9,0.8,17.1,0.0
2020-08-08 9:30:00,0.0,0.0,19.5,2.0,17.5,0.0
2020-08-08 9:45:00,0.0,0.0,20.4,1.1,19.3,0.0
2020-08-08 10:0:00,0.0,0.0,22.4,0.4,21.9,0.0
2020-08-08 10:15:00,0.0,0.0,23.5,0.4,23.0,0.0
2020-08-08 10:30:00,0.0,0.0,31.0,0.6,30.4,0.0
2020-08-08 10:45:00,0.0,0.0,26.3,0.4,25.9,0.0
2020-08-08 11:0:00,0.0,0.0,24.9,1.7,23.2,0.0
2020-08-08 11:15:00,0.0,0.0,25.4,2.2,23.2,0.0
