date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-06-17 0:0:00,3.5,0.0,0.0,4.0,0.0,0.5
2020-06-17 0:15:00,3.6,0.0,0.0,4.4,0.0,0.7
2020-06-17 0:30:00,6.4,0.0,0.0,6.8,0.0,0.5
2020-06-17 0:45:00,1.6,0.0,0.0,2.1,0.0,0.5
2020-06-17 1:0:00,0.9,0.0,0.0,1.4,0.0,0.5
2020-06-17 1:15:00,0.8,0.0,0.0,1.3,0.0,0.5
2020-06-17 1:30:00,0.8,0.0,0.0,1.2,0.0,0.5
2020-06-17 1:45:00,0.6,0.0,0.0,1.1,0.0,0.5
2020-06-17 2:0:00,2.3,0.0,0.0,2.8,0.0,0.5
2020-06-17 2:15:00,1.3,0.0,0.0,1.7,0.0,0.5
2020-06-17 2:30:00,0.7,0.0,0.0,1.2,0.0,0.5
2020-06-17 2:45:00,0.7,0.0,0.0,1.2,0.0,0.5
2020-06-17 3:0:00,0.7,0.0,0.0,1.2,0.0,0.5
2020-06-17 3:15:00,0.7,0.0,0.0,1.2,0.0,0.5
2020-06-17 3:30:00,1.8,0.0,0.0,2.3,0.0,0.5
2020-06-17 3:45:00,1.7,0.0,0.0,2.2,0.0,0.5
2020-06-17 4:0:00,0.7,0.0,0.0,1.2,0.0,0.4
2020-06-17 4:15:00,0.7,0.0,0.0,1.2,0.0,0.4
2020-06-17 4:30:00,0.7,0.0,0.0,1.2,0.0,0.5
2020-06-17 4:45:00,0.7,0.0,0.0,1.2,0.0,0.4
2020-06-17 5:0:00,1.3,0.0,0.0,1.8,0.0,0.5
2020-06-17 5:15:00,2.3,0.0,0.0,2.8,0.0,0.5
2020-06-17 5:30:00,0.7,0.0,0.0,1.1,0.0,0.4
2020-06-17 5:45:00,0.2,0.1,0.0,1.1,0.0,1.0
2020-06-17 6:0:00,0.0,0.1,0.0,1.1,0.0,1.3
2020-06-17 6:15:00,0.0,0.1,0.0,1.1,0.0,1.2
2020-06-17 6:30:00,0.0,0.0,0.0,1.2,0.0,1.2
2020-06-17 6:45:00,0.0,0.0,0.0,2.7,0.0,2.7
2020-06-17 7:0:00,0.0,0.0,0.0,1.7,0.0,1.7
2020-06-17 7:15:00,0.0,0.0,0.0,1.1,0.0,1.1
2020-06-17 7:30:00,0.0,0.6,0.6,1.2,0.0,1.2
2020-06-17 7:45:00,0.0,1.2,1.2,1.2,0.0,1.2
2020-06-17 8:0:00,0.0,2.8,2.8,1.1,0.0,1.1
2020-06-17 8:15:00,0.0,2.6,3.9,1.9,0.0,0.6
2020-06-17 8:30:00,0.0,4.0,5.9,2.5,0.0,0.6
2020-06-17 8:45:00,0.0,5.1,5.8,1.2,0.0,0.5
2020-06-17 9:0:00,0.0,5.0,5.6,1.2,0.0,0.5
2020-06-17 9:15:00,0.0,4.1,4.7,1.1,0.0,0.5
2020-06-17 9:30:00,0.0,3.9,4.6,1.2,0.0,0.5
2020-06-17 9:45:00,20.6,0.7,3.8,35.4,0.0,11.7
2020-06-17 10:0:00,36.4,0.0,4.5,41.3,0.3,0.7
2020-06-17 10:15:00,2.8,3.7,6.0,5.2,0.2,0.4
2020-06-17 10:30:00,0.5,5.2,7.2,2.8,0.1,0.4
2020-06-17 10:45:00,0.0,10.1,10.2,0.4,0.0,0.3
2020-06-17 11:0:00,0.0,12.8,12.8,0.4,0.0,0.3
2020-06-17 11:15:00,0.0,12.1,12.2,0.4,0.0,0.3
2020-06-17 11:30:00,0.0,11.1,12.7,2.0,0.0,0.4
2020-06-17 11:45:00,0.0,14.7,15.2,1.0,0.0,0.4
2020-06-17 12:0:00,0.0,18.8,18.8,0.4,0.0,0.3
2020-06-17 12:15:00,0.0,18.1,18.2,0.3,0.0,0.2
2020-06-17 12:30:00,0.0,22.5,22.6,0.4,0.0,0.2
2020-06-17 12:45:00,0.0,20.0,20.0,0.3,0.0,0.2
2020-06-17 13:0:00,0.0,14.9,16.2,1.6,0.0,0.4
2020-06-17 13:15:00,0.0,17.1,18.1,1.4,0.0,0.4
