date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-10-01 0:0:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-10-01 0:15:00,0.0,0.1,0.0,1.2,0.0,1.4
2020-10-01 0:30:00,0.0,0.1,0.0,0.4,0.0,0.6
2020-10-01 0:45:00,0.0,0.1,0.0,0.4,0.0,0.6
2020-10-01 1:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 1:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 1:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 1:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 2:0:00,0.0,0.1,0.0,2.0,0.0,2.2
2020-10-01 2:15:00,0.0,0.1,0.0,0.9,0.0,1.0
2020-10-01 2:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 2:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 3:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 3:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 3:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 3:45:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-10-01 4:0:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-10-01 4:15:00,0.0,0.1,0.0,0.7,0.0,0.9
2020-10-01 4:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 4:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 5:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 5:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 5:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 5:45:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-10-01 6:0:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-10-01 6:15:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-10-01 6:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 6:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 7:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-01 7:15:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-10-01 7:30:00,0.0,0.1,0.0,2.8,0.0,2.9
2020-10-01 7:45:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-10-01 8:0:00,0.0,0.1,0.0,3.9,0.0,4.0
2020-10-01 8:15:00,0.0,0.1,0.0,2.7,0.0,2.8
2020-10-01 8:30:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-10-01 8:45:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-10-01 9:0:00,0.0,0.1,0.0,21.0,0.0,21.1
2020-10-01 9:15:00,0.0,0.2,0.0,8.1,0.0,8.3
2020-10-01 9:30:00,0.0,0.0,0.0,45.7,0.0,45.7
2020-10-01 9:45:00,0.0,0.0,0.1,6.2,0.0,6.2
2020-10-01 10:0:00,0.0,0.0,0.7,10.1,0.0,9.4
