date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-08-06 0:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-06 0:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-06 0:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-06 0:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-06 1:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-06 1:15:00,0.2,0.1,0.0,0.7,0.0,0.6
2020-08-06 1:30:00,1.6,0.0,0.0,2.1,0.0,0.4
2020-08-06 1:45:00,0.2,0.1,0.0,0.6,0.0,0.5
2020-08-06 2:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-06 2:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-06 2:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-06 2:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-06 3:0:00,0.3,0.1,0.0,0.7,0.0,0.5
2020-08-06 3:15:00,1.6,0.0,0.0,2.0,0.0,0.4
2020-08-06 3:30:00,0.2,0.1,0.0,0.6,0.0,0.5
2020-08-06 3:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-06 4:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-06 4:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-06 4:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-06 4:45:00,0.3,0.1,0.0,0.7,0.0,0.5
2020-08-06 5:0:00,1.6,0.0,0.0,2.0,0.0,0.5
2020-08-06 5:15:00,0.1,0.1,0.0,0.4,0.0,0.5
2020-08-06 5:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-06 5:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-06 6:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-06 6:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-06 6:30:00,0.0,0.0,0.0,0.7,0.0,0.7
2020-08-06 6:45:00,0.0,0.0,0.0,1.9,0.0,1.9
2020-08-06 7:0:00,0.0,0.0,0.0,0.1,0.0,0.2
2020-08-06 7:15:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-08-06 7:30:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-08-06 7:45:00,0.0,0.1,0.1,0.1,0.0,0.1
2020-08-06 8:0:00,0.0,0.1,0.1,0.1,0.0,0.1
2020-08-06 8:15:00,0.0,1.2,1.2,0.4,0.0,0.4
2020-08-06 8:30:00,0.0,2.6,2.6,1.9,0.0,1.9
2020-08-06 8:45:00,0.0,1.3,1.3,0.2,0.0,0.2
2020-08-06 9:0:00,0.0,0.8,0.8,0.1,0.0,0.1
2020-08-06 9:15:00,0.0,1.5,1.5,0.1,0.0,0.1
2020-08-06 9:30:00,0.0,2.5,2.5,0.1,0.0,0.1
2020-08-06 9:45:00,0.0,3.9,3.9,0.1,0.0,0.1
2020-08-06 10:0:00,0.0,6.8,7.0,0.4,0.0,0.1
2020-08-06 10:15:00,0.0,5.0,6.5,2.0,0.0,0.4
2020-08-06 10:30:00,0.0,5.1,5.3,0.3,0.0,0.1
2020-08-06 10:45:00,0.0,7.0,7.0,0.1,0.0,0.1
2020-08-06 11:0:00,0.0,8.5,8.5,0.1,0.0,0.1
2020-08-06 11:15:00,0.0,0.6,8.6,0.4,7.6,0.0
2020-08-06 11:30:00,0.0,0.0,8.9,0.4,8.4,0.0
2020-08-06 11:45:00,0.0,0.0,10.7,0.8,9.9,0.0
2020-08-06 12:0:00,0.0,0.0,12.3,2.0,10.3,0.0
2020-08-06 12:15:00,0.0,0.0,13.6,0.6,12.9,0.0
2020-08-06 12:30:00,0.0,0.0,15.1,0.5,14.6,0.0
2020-08-06 12:45:00,0.0,0.0,22.2,0.6,21.6,0.0
2020-08-06 13:0:00,0.0,0.0,25.8,0.6,25.2,0.0
2020-08-06 13:15:00,0.0,0.0,18.6,0.5,18.2,0.0
2020-08-06 13:30:00,0.0,0.0,21.0,1.1,19.9,0.0
2020-08-06 13:45:00,0.0,0.0,15.5,1.9,13.6,0.0
2020-08-06 14:0:00,0.0,0.0,14.9,0.4,14.5,0.0
2020-08-06 14:15:00,0.0,0.0,14.0,0.4,13.5,0.0
2020-08-06 14:30:00,0.0,0.0,13.8,0.4,13.3,0.0
2020-08-06 14:45:00,0.0,0.0,15.4,0.4,15.0,0.0
2020-08-06 15:0:00,0.0,0.0,16.1,0.4,15.7,0.0
2020-08-06 15:15:00,0.0,0.0,14.3,1.5,12.8,0.0
2020-08-06 15:30:00,0.0,0.0,14.6,1.4,13.1,0.0
2020-08-06 15:45:00,0.0,0.0,12.5,0.4,12.1,0.0
2020-08-06 16:0:00,0.0,0.0,10.6,0.4,10.1,0.0
2020-08-06 16:15:00,0.0,0.0,10.2,0.5,9.7,0.0
2020-08-06 16:30:00,0.0,0.0,10.5,0.4,10.1,0.0
2020-08-06 16:45:00,0.0,0.0,11.0,0.4,10.5,0.0
2020-08-06 17:0:00,0.0,0.0,10.4,1.9,8.4,0.0
2020-08-06 17:15:00,0.0,0.0,9.1,1.0,8.1,0.0
2020-08-06 17:30:00,0.0,0.0,7.6,0.4,7.2,0.0
2020-08-06 17:45:00,0.0,0.0,6.9,0.4,6.5,0.0
2020-08-06 18:0:00,0.0,0.0,8.2,0.4,7.7,0.0
2020-08-06 18:15:00,0.0,6.0,7.6,0.1,1.5,0.0
2020-08-06 18:30:00,0.0,3.5,6.3,0.7,2.1,0.0
2020-08-06 18:45:00,0.0,0.0,5.3,1.9,3.3,0.0
2020-08-06 19:0:00,0.0,0.0,4.2,0.4,3.7,0.0
2020-08-06 19:15:00,0.0,0.0,2.9,0.4,2.4,0.0
2020-08-06 19:30:00,0.0,0.0,2.1,0.4,1.7,0.0
2020-08-06 19:45:00,0.0,0.0,1.8,0.4,1.4,0.0
2020-08-06 20:0:00,0.0,0.0,1.3,0.4,0.8,0.0
2020-08-06 20:15:00,0.4,0.0,1.0,1.5,0.2,0.3
2020-08-06 20:30:00,0.5,0.0,0.5,1.3,0.0,0.3
2020-08-06 20:45:00,0.0,0.1,0.0,0.2,0.0,0.2
