date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-08-18 0:0:00,0.0,0.1,0.0,6.2,0.0,6.3
2020-08-18 0:15:00,0.0,0.1,0.0,8.3,0.0,8.4
2020-08-18 0:30:00,0.0,0.1,0.0,5.9,0.0,6.1
2020-08-18 0:45:00,0.0,0.1,0.0,1.4,0.0,1.5
2020-08-18 1:0:00,0.0,0.1,0.0,0.5,0.0,0.6
2020-08-18 1:15:00,0.0,16.5,0.0,0.5,0.0,17.0
2020-08-18 1:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-18 1:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-18 2:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-18 2:15:00,0.0,0.1,0.0,0.7,0.0,0.9
2020-08-18 2:30:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-08-18 2:45:00,0.0,0.1,0.0,1.8,0.0,1.9
2020-08-18 3:0:00,0.0,0.1,0.0,1.8,0.0,1.9
2020-08-18 3:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-18 3:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-18 3:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-18 4:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-18 4:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-18 4:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-18 4:45:00,0.0,0.1,0.0,0.5,0.0,0.6
2020-08-18 5:0:00,0.0,0.1,0.0,2.1,0.0,2.2
2020-08-18 5:15:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-08-18 5:30:00,0.0,0.1,0.0,1.8,0.0,1.9
2020-08-18 5:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-18 6:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-18 6:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-18 6:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-18 6:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-08-18 7:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-08-18 7:15:00,0.0,0.0,0.0,0.4,0.0,0.4
2020-08-18 7:30:00,0.0,0.1,0.1,1.8,0.0,1.8
2020-08-18 7:45:00,0.0,1.2,1.2,1.9,0.0,2.0
2020-08-18 8:0:00,0.0,1.8,1.8,1.9,0.0,1.9
2020-08-18 8:15:00,0.0,5.9,5.9,0.5,0.0,0.5
2020-08-18 8:30:00,0.0,3.9,3.9,0.2,0.0,0.2
2020-08-18 8:45:00,0.0,7.9,7.8,0.2,0.0,0.2
2020-08-18 9:0:00,0.0,7.6,7.6,0.2,0.0,0.2
2020-08-18 9:15:00,0.0,17.9,17.9,0.3,0.0,0.3
2020-08-18 9:30:00,0.3,14.3,19.7,6.1,0.1,0.4
2020-08-18 9:45:00,0.0,22.3,22.6,0.6,0.0,0.4
2020-08-18 10:0:00,0.0,21.1,22.8,2.2,0.0,0.5
2020-08-18 10:15:00,3.8,16.2,23.3,11.2,0.4,0.7
2020-08-18 10:30:00,0.0,15.1,16.7,2.0,0.0,0.4
2020-08-18 10:45:00,0.0,24.7,25.1,0.8,0.0,0.3
2020-08-18 11:0:00,0.9,9.3,10.6,2.6,0.1,0.4
2020-08-18 11:15:00,0.0,15.2,17.9,3.0,0.2,0.5
2020-08-18 11:30:00,0.0,22.9,25.8,3.1,0.1,0.3
2020-08-18 11:45:00,0.0,28.0,30.8,3.2,0.0,0.4
2020-08-18 12:0:00,0.0,28.9,31.8,3.2,0.0,0.4
2020-08-18 12:15:00,0.5,22.3,28.6,7.9,0.2,1.2
2020-08-18 12:30:00,0.3,25.1,29.4,4.8,0.2,0.4
2020-08-18 12:45:00,0.0,28.1,31.2,3.5,0.0,0.4
2020-08-18 13:0:00,0.0,31.3,32.7,1.9,0.0,0.5
2020-08-18 13:15:00,0.0,33.7,33.7,0.4,0.0,0.4
2020-08-18 13:30:00,0.1,20.8,32.9,12.4,0.4,0.6
2020-08-18 13:45:00,0.3,26.3,31.8,6.1,0.2,0.5
2020-08-18 14:0:00,0.0,32.0,32.1,0.4,0.0,0.3
2020-08-18 14:15:00,0.0,28.4,30.1,2.0,0.0,0.4
2020-08-18 14:30:00,0.0,27.0,29.4,2.8,0.0,0.4
2020-08-18 14:45:00,0.0,17.4,19.6,2.6,0.0,0.4
2020-08-18 15:0:00,2.0,23.0,28.1,7.6,0.1,0.6
2020-08-18 15:15:00,0.0,20.6,21.5,1.3,0.0,0.4
2020-08-18 15:30:00,0.0,8.0,8.7,1.2,0.0,0.4
2020-08-18 15:45:00,0.0,4.9,8.4,0.8,3.0,0.3
2020-08-18 16:0:00,0.0,0.0,5.7,0.7,5.0,0.0
2020-08-18 16:15:00,0.0,0.0,11.8,0.8,11.0,0.0
2020-08-18 16:30:00,0.0,0.0,5.4,2.0,3.4,0.0
2020-08-18 16:45:00,0.0,0.0,6.0,2.1,3.9,0.0
2020-08-18 17:0:00,0.0,0.0,12.6,3.0,9.5,0.0
2020-08-18 17:15:00,0.0,0.0,7.4,1.8,5.6,0.0
2020-08-18 17:30:00,0.0,0.0,8.5,1.5,6.9,0.0
2020-08-18 17:45:00,1.8,0.0,8.8,7.6,3.3,0.2
2020-08-18 18:0:00,1.6,0.0,5.0,7.2,0.0,0.6
2020-08-18 18:15:00,1.6,0.0,3.7,5.6,0.1,0.5
2020-08-18 18:30:00,3.0,0.0,3.0,6.5,0.0,0.5
2020-08-18 18:45:00,19.4,0.0,2.3,22.3,0.0,0.6
2020-08-18 19:0:00,47.8,0.0,2.5,103.7,0.1,53.6
2020-08-18 19:15:00,51.8,0.0,1.7,76.7,0.0,23.1
2020-08-18 19:30:00,48.3,0.0,1.3,67.6,0.0,18.1
2020-08-18 19:45:00,20.7,0.0,1.0,22.9,0.0,1.2
2020-08-18 20:0:00,13.0,0.0,0.6,14.5,0.6,1.5
2020-08-18 20:15:00,18.5,0.0,0.5,19.7,0.4,1.1
2020-08-18 20:30:00,25.2,0.0,0.3,26.8,0.2,1.5
2020-08-18 20:45:00,4.8,0.0,0.0,5.4,0.0,0.5
2020-08-18 21:0:00,4.3,0.0,0.0,4.8,0.0,0.5
2020-08-18 21:15:00,3.8,0.0,0.0,4.3,0.0,0.5
2020-08-18 21:30:00,14.4,0.0,0.0,34.7,0.0,20.2
2020-08-18 21:45:00,51.7,0.0,0.0,141.7,0.0,90.0
2020-08-18 22:0:00,6.9,0.0,0.0,7.1,0.0,0.4
2020-08-18 22:15:00,5.6,0.0,0.0,6.2,0.0,0.5
2020-08-18 22:30:00,6.5,0.0,0.0,7.0,0.0,0.5
2020-08-18 22:45:00,6.4,0.0,0.0,6.9,0.0,0.5
2020-08-18 23:0:00,5.1,0.0,0.0,5.6,0.0,0.5
2020-08-18 23:15:00,4.2,0.0,0.0,4.7,0.0,0.4
2020-08-18 23:30:00,3.1,0.0,0.0,3.5,0.0,0.4
2020-08-18 23:45:00,2.9,0.0,0.0,3.4,0.0,0.5
2020-08-18 24:0:00,2.9,0.0,0.0,3.4,0.0,0.5
