date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-09-17 0:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-17 0:15:00,0.0,0.1,0.0,1.7,0.0,1.8
2020-09-17 0:30:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-09-17 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-17 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-17 1:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-17 1:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-17 1:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-09-17 2:0:00,0.0,0.1,0.0,1.8,0.0,1.9
2020-09-17 2:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-17 2:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-17 2:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-17 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-17 3:15:00,0.0,0.1,0.0,1.2,0.0,1.4
2020-09-17 3:30:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-09-17 3:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-17 4:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-17 4:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-17 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-17 4:45:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-09-17 5:0:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-09-17 5:15:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-09-17 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-17 5:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-17 6:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-17 6:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-17 6:30:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-09-17 6:45:00,0.0,0.1,0.0,1.1,0.0,1.2
2020-09-17 7:0:00,0.0,0.1,0.0,13.1,0.0,13.2
2020-09-17 7:15:00,0.0,0.1,0.0,33.4,0.0,33.5
2020-09-17 7:30:00,0.0,0.1,0.0,32.9,0.0,33.0
2020-09-17 7:45:00,0.0,0.2,0.2,19.8,0.0,19.8
2020-09-17 8:0:00,0.0,1.5,1.5,11.8,0.0,11.8
2020-09-17 8:15:00,0.0,4.1,4.1,1.4,0.0,1.4
2020-09-17 8:30:00,0.0,2.0,5.8,30.3,0.0,26.5
2020-09-17 8:45:00,0.0,7.4,8.4,8.4,0.0,7.4
2020-09-17 9:0:00,0.0,9.9,10.7,2.4,0.0,1.7
2020-09-17 9:15:00,4.9,1.2,12.1,36.3,0.0,20.5
2020-09-17 9:30:00,0.0,12.9,15.1,6.6,0.0,4.4
2020-09-17 9:45:00,0.0,13.1,16.9,4.6,0.0,0.8
2020-09-17 10:0:00,0.0,15.8,19.2,3.9,0.0,0.6
2020-09-17 10:15:00,0.0,18.4,20.7,2.8,0.0,0.5
2020-09-17 10:30:00,0.0,17.9,21.7,4.3,0.0,0.5
2020-09-17 10:45:00,1.6,18.8,23.9,7.0,0.5,0.7
2020-09-17 11:0:00,0.0,23.8,24.9,1.5,0.0,0.5
2020-09-17 11:15:00,0.0,24.6,25.6,1.5,0.0,0.5
2020-09-17 11:30:00,0.0,25.2,26.1,1.5,0.0,0.5
2020-09-17 11:45:00,0.0,25.3,26.8,2.0,0.0,0.5
2020-09-17 12:0:00,0.0,24.5,27.1,3.1,0.0,0.5
2020-09-17 12:15:00,0.0,25.6,27.2,1.9,0.0,0.4
2020-09-17 12:30:00,0.0,25.7,26.8,1.5,0.0,0.4
2020-09-17 12:45:00,0.0,25.9,26.9,1.5,0.0,0.5
2020-09-17 13:0:00,0.0,25.5,26.5,1.5,0.0,0.5
2020-09-17 13:15:00,0.0,25.3,27.1,2.2,0.0,0.4
2020-09-17 13:30:00,0.0,24.0,26.6,3.1,0.0,0.5
2020-09-17 13:45:00,0.0,24.7,26.0,1.8,0.0,0.5
2020-09-17 14:0:00,0.0,24.6,25.5,1.5,0.0,0.5
2020-09-17 14:15:00,0.0,23.7,24.6,1.5,0.0,0.6
2020-09-17 14:30:00,0.0,23.1,24.1,1.5,0.0,0.5
2020-09-17 14:45:00,0.0,21.6,22.9,1.8,0.0,0.6
