date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-10-23 0:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-10-23 0:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 0:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 1:15:00,0.3,0.1,0.0,0.7,0.0,0.5
2020-10-23 1:30:00,1.5,0.0,0.0,1.9,0.0,0.5
2020-10-23 1:45:00,0.3,0.1,0.0,0.6,0.0,0.4
2020-10-23 2:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 2:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 2:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 2:45:00,0.0,0.2,0.0,0.4,0.0,0.6
2020-10-23 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 3:30:00,1.6,0.0,0.0,2.0,0.0,0.4
2020-10-23 3:45:00,0.5,0.1,0.0,0.9,0.0,0.4
2020-10-23 4:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 4:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 5:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 5:30:00,1.0,0.0,0.0,1.5,0.0,0.5
2020-10-23 5:45:00,0.5,0.1,0.0,1.4,0.0,0.9
2020-10-23 6:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 6:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 6:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 6:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 7:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 7:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 7:30:00,0.0,0.1,0.0,0.7,0.0,0.9
2020-10-23 7:45:00,0.0,0.1,0.0,1.8,0.0,1.9
2020-10-23 8:0:00,0.0,0.1,0.0,0.5,0.0,0.6
2020-10-23 8:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 8:30:00,0.0,0.1,0.0,0.2,0.0,0.4
2020-10-23 8:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23 9:0:00,0.0,0.5,0.5,0.0,0.0,0.0
2020-10-23 9:15:00,0.0,4.6,4.6,0.1,0.0,0.1
2020-10-23 9:30:00,0.0,6.1,6.1,0.1,0.0,0.1
2020-10-23 9:45:00,0.0,6.3,6.2,1.6,0.0,1.6
2020-10-23 10:0:00,0.0,10.9,10.9,1.2,0.0,1.2
2020-10-23 10:15:00,0.0,4.5,4.5,0.0,0.0,0.0
2020-10-23 10:30:00,0.0,5.1,5.0,0.1,0.0,0.1
2020-10-23 10:45:00,0.0,8.1,17.8,0.3,9.4,0.1
2020-10-23 11:0:00,0.0,0.0,21.0,0.5,20.5,0.0
2020-10-23 11:15:00,0.0,0.0,22.6,0.5,22.1,0.0
2020-10-23 11:30:00,0.0,0.0,23.6,0.6,23.0,0.0
2020-10-23 11:45:00,0.0,0.0,21.9,1.3,20.6,0.0
2020-10-23 12:0:00,0.0,0.0,11.9,1.9,10.0,0.0
2020-10-23 12:15:00,0.0,0.0,12.0,0.7,11.3,0.0
2020-10-23 12:30:00,0.0,0.0,22.8,0.6,22.1,0.0
2020-10-23 12:45:00,0.0,0.0,20.0,0.6,19.3,0.0
2020-10-23 13:0:00,0.0,0.0,24.0,0.6,23.4,0.0
2020-10-23 13:15:00,0.0,0.0,25.3,0.5,24.7,0.0
2020-10-23 13:30:00,0.0,0.0,17.2,0.6,16.6,0.0
2020-10-23 13:45:00,0.0,0.0,11.7,1.0,10.7,0.0
2020-10-23 14:0:00,0.0,0.0,10.9,2.1,8.8,0.0
2020-10-23 14:15:00,0.0,0.0,22.5,0.6,21.9,0.0
2020-10-23 14:30:00,0.0,0.0,16.9,0.7,16.2,0.0
2020-10-23 14:45:00,0.0,0.0,8.6,0.5,8.1,0.0
2020-10-23 15:0:00,0.0,0.0,6.7,0.5,6.2,0.0
2020-10-23 15:15:00,0.0,0.0,4.9,0.5,4.5,0.0
2020-10-23 15:30:00,0.0,0.0,5.3,0.5,4.8,0.0
2020-10-23 15:45:00,0.0,0.0,7.3,0.8,6.4,0.0
2020-10-23 16:0:00,0.0,0.0,3.9,2.0,1.9,0.0
2020-10-23 16:15:00,0.0,0.0,2.2,0.7,1.5,0.0
2020-10-23 16:30:00,0.0,0.0,7.3,0.5,6.8,0.0
2020-10-23 16:45:00,0.0,0.0,3.6,0.4,3.1,0.0
2020-10-23 17:0:00,0.0,4.3,4.8,0.1,0.5,0.0
2020-10-23 17:15:00,0.0,1.3,1.4,0.1,0.0,0.0
2020-10-23 17:30:00,0.0,0.2,0.2,0.0,0.0,0.0
2020-10-23 17:45:00,0.3,0.1,0.1,0.2,0.2,0.0
2020-10-23 18:0:00,1.5,0.0,0.0,1.9,0.0,0.5
2020-10-23 18:15:00,0.4,0.0,0.0,0.6,0.0,0.2
2020-10-23 18:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 18:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 19:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 19:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 19:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 19:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-23 20:0:00,1.4,0.0,0.0,2.0,0.0,0.6
2020-10-23 20:15:00,0.6,0.1,0.0,1.0,0.0,0.5
2020-10-23 20:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-10-23 20:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-10-23 21:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-23 21:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-23 21:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-23 21:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-10-23 22:0:00,1.4,0.0,0.0,1.9,0.0,0.5
2020-10-23 22:15:00,0.7,0.1,0.0,1.1,0.0,0.4
2020-10-23 22:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-10-23 22:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-10-23 23:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-10-23 23:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-23 23:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-10-23 23:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-10-23 24:0:00,1.2,0.0,0.0,1.7,0.0,0.5
