date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-01-06 0:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-06 0:15:00,0.3,0.1,0.0,0.8,0.0,0.7
2020-01-06 0:30:00,1.4,5.2,0.0,2.1,0.0,5.8
2020-01-06 0:45:00,0.1,15.3,0.0,1.0,0.0,16.2
2020-01-06 1:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-06 1:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-06 1:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-06 1:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-06 2:0:00,1.3,0.0,0.0,1.7,0.0,0.5
2020-01-06 2:15:00,1.5,0.0,0.0,1.9,0.0,0.5
2020-01-06 2:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-06 2:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-06 3:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-06 3:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-06 3:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-06 3:45:00,1.7,0.0,0.0,2.2,0.0,0.5
2020-01-06 4:0:00,1.0,0.0,0.0,1.4,0.0,0.5
2020-01-06 4:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-06 4:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-06 4:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-06 5:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-06 5:15:00,0.4,0.1,0.0,0.8,0.0,0.5
2020-01-06 5:30:00,1.7,0.0,0.0,2.1,0.0,0.5
2020-01-06 5:45:00,0.1,0.1,0.0,1.1,0.0,1.1
2020-01-06 6:0:00,0.0,0.0,0.0,0.5,0.0,0.5
2020-01-06 6:15:00,0.0,0.1,0.1,0.5,0.0,0.5
2020-01-06 6:30:00,0.0,0.9,0.8,0.4,0.0,0.4
2020-01-06 6:45:00,0.0,2.2,2.2,0.3,0.0,0.4
2020-01-06 7:0:00,0.0,4.1,4.1,0.9,0.0,1.0
2020-01-06 7:15:00,0.0,6.0,6.0,2.1,0.0,2.1
2020-01-06 7:30:00,0.0,7.6,7.6,0.9,0.0,0.9
2020-01-06 7:45:00,0.0,8.0,8.0,0.2,0.0,0.2
2020-01-06 8:0:00,0.0,10.0,10.0,0.2,0.0,0.3
2020-01-06 8:15:00,0.0,11.3,11.4,0.2,0.0,0.1
2020-01-06 8:30:00,0.0,13.5,13.5,0.2,0.0,0.2
2020-01-06 8:45:00,0.0,12.9,14.0,1.4,0.0,0.3
2020-01-06 9:0:00,0.0,12.3,13.8,2.0,0.0,0.5
2020-01-06 9:15:00,0.0,18.1,18.3,0.3,0.0,0.1
2020-01-06 9:30:00,0.0,19.4,19.5,0.2,0.0,0.1
2020-01-06 9:45:00,0.0,19.4,19.5,0.2,0.0,0.1
2020-01-06 10:0:00,0.0,24.8,24.8,0.2,0.0,0.1
2020-01-06 10:15:00,0.0,25.3,25.4,0.2,0.0,0.1
2020-01-06 10:30:00,7.1,16.6,25.1,16.5,0.0,0.9
2020-01-06 10:45:00,25.7,0.0,23.6,49.5,0.1,0.3
2020-01-06 11:0:00,26.7,0.0,26.9,109.8,0.0,56.2
2020-01-06 11:15:00,3.9,22.5,28.9,10.3,0.5,0.4
2020-01-06 11:30:00,0.0,29.1,29.3,0.7,0.0,0.4
2020-01-06 11:45:00,0.0,27.0,27.1,0.5,0.0,0.4
2020-01-06 12:0:00,0.0,29.1,29.8,0.8,0.1,0.2
2020-01-06 12:15:00,5.4,8.0,26.8,24.8,0.1,0.8
2020-01-06 12:30:00,1.7,10.3,29.0,20.4,0.4,0.4
2020-01-06 12:45:00,22.6,0.0,29.1,59.3,0.1,7.7
2020-01-06 13:0:00,9.8,0.0,29.1,38.7,0.5,0.4
2020-01-06 13:15:00,0.9,16.2,29.0,12.6,1.5,0.4
2020-01-06 13:30:00,3.0,9.4,28.5,22.0,0.8,0.9
2020-01-06 13:45:00,18.7,0.7,27.6,50.0,0.1,4.5
2020-01-06 14:0:00,2.0,9.3,27.5,20.3,0.5,0.6
2020-01-06 14:15:00,2.6,8.9,26.8,20.4,0.5,0.4
2020-01-06 14:30:00,0.0,23.6,26.6,2.5,0.6,0.1
2020-01-06 14:45:00,1.6,11.5,25.7,15.9,0.5,0.6
2020-01-06 15:0:00,0.0,23.6,25.4,2.2,0.0,0.4
2020-01-06 15:15:00,0.0,23.9,24.6,1.1,0.0,0.3
2020-01-06 15:30:00,0.0,23.5,23.6,0.4,0.0,0.4
2020-01-06 15:45:00,0.0,22.2,22.4,0.4,0.0,0.2
2020-01-06 16:0:00,0.0,21.1,21.2,0.4,0.0,0.3
2020-01-06 16:15:00,0.0,18.8,19.9,1.5,0.0,0.4
2020-01-06 16:30:00,0.0,16.5,18.3,2.3,0.0,0.5
2020-01-06 16:45:00,0.0,16.3,16.6,0.8,0.0,0.5
2020-01-06 17:0:00,0.0,14.2,14.8,1.1,0.0,0.5
2020-01-06 17:15:00,0.0,12.9,13.0,0.2,0.0,0.2
2020-01-06 17:30:00,0.0,10.0,11.1,1.6,0.0,0.4
2020-01-06 17:45:00,0.0,7.9,9.3,1.9,0.0,0.5
2020-01-06 18:0:00,0.0,7.5,7.5,0.1,0.0,0.1
2020-01-06 18:15:00,0.0,5.8,5.9,0.1,0.0,0.1
2020-01-06 18:30:00,0.0,4.3,4.3,0.1,0.0,0.1
2020-01-06 18:45:00,0.0,2.0,2.7,1.0,0.0,0.3
2020-01-06 19:0:00,0.0,0.0,1.7,2.0,0.0,0.3
2020-01-06 19:15:00,0.1,0.0,1.6,2.1,0.0,0.4
2020-01-06 19:30:00,0.2,0.0,1.3,2.0,0.0,0.5
2020-01-06 19:45:00,0.2,0.0,1.1,2.0,0.0,0.6
