date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-04-21 0:0:00,0.0,0.1,0.0,10.5,0.0,10.6
2020-04-21 0:15:00,0.0,0.1,0.0,8.5,0.0,8.6
2020-04-21 0:30:00,0.0,0.1,0.0,2.8,0.0,3.0
2020-04-21 0:45:00,0.0,0.1,0.0,2.4,0.0,2.5
2020-04-21 1:0:00,0.0,0.1,0.0,2.1,0.0,2.2
2020-04-21 1:15:00,0.0,7.7,0.0,0.7,0.0,8.4
2020-04-21 1:30:00,0.0,6.2,0.0,1.5,0.0,7.7
2020-04-21 1:45:00,0.0,0.1,0.0,0.9,0.0,1.1
2020-04-21 2:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-21 2:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-21 2:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-21 2:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-21 3:0:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-04-21 3:15:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-04-21 3:30:00,0.0,0.1,0.0,1.6,0.0,1.7
2020-04-21 3:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-21 4:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-21 4:15:00,0.0,0.2,0.0,0.4,0.0,0.6
2020-04-21 4:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-21 4:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-21 5:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-21 5:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-21 5:30:00,0.0,0.1,0.0,1.6,0.0,1.7
2020-04-21 5:45:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-04-21 6:0:00,0.0,0.1,0.0,1.8,0.0,1.9
2020-04-21 6:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-21 6:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-21 6:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-21 7:0:00,0.0,0.0,0.1,0.3,0.0,0.2
2020-04-21 7:15:00,0.0,0.0,1.6,0.5,1.0,0.0
2020-04-21 7:30:00,0.0,3.1,3.9,0.2,0.7,0.1
2020-04-21 7:45:00,0.0,5.5,6.4,0.2,0.8,0.2
2020-04-21 8:0:00,0.0,0.0,7.7,1.5,6.2,0.0
2020-04-21 8:15:00,0.0,0.9,8.3,2.0,5.5,0.0
2020-04-21 8:30:00,0.0,0.0,10.3,1.9,8.4,0.0
2020-04-21 8:45:00,0.0,0.0,13.8,0.9,12.9,0.0
2020-04-21 9:0:00,0.0,0.0,11.3,0.5,10.8,0.0
2020-04-21 9:15:00,0.0,0.0,10.7,0.5,10.1,0.0
2020-04-21 9:30:00,0.0,0.0,10.4,0.5,9.8,0.0
2020-04-21 9:45:00,6.4,3.4,11.9,9.2,6.0,0.2
2020-04-21 10:0:00,0.1,6.9,20.6,7.2,6.6,0.1
2020-04-21 10:15:00,1.4,0.0,17.7,4.5,14.5,0.0
2020-04-21 10:30:00,0.0,0.0,21.0,2.9,18.1,0.0
2020-04-21 10:45:00,0.0,0.0,26.9,3.0,24.0,0.0
2020-04-21 11:0:00,0.0,0.0,25.6,1.8,23.8,0.0
2020-04-21 11:15:00,1.1,0.0,29.5,4.3,26.3,0.0
2020-04-21 11:30:00,0.0,0.0,30.6,1.7,28.9,0.0
2020-04-21 11:45:00,0.0,0.0,29.8,1.7,28.1,0.0
2020-04-21 12:0:00,0.0,0.0,29.9,1.7,28.2,0.0
2020-04-21 12:15:00,0.0,0.0,22.4,1.5,20.9,0.0
2020-04-21 12:30:00,5.9,3.2,19.3,13.8,8.4,0.2
2020-04-21 12:45:00,0.0,9.5,18.1,2.6,6.1,0.0
2020-04-21 13:0:00,0.0,0.7,14.3,2.3,11.2,0.0
2020-04-21 13:15:00,6.0,0.0,13.5,18.8,1.2,0.5
2020-04-21 13:30:00,10.0,3.2,14.3,20.5,1.2,0.6
2020-04-21 13:45:00,25.2,0.0,15.0,40.5,0.1,0.5
2020-04-21 14:0:00,24.3,0.0,13.7,38.3,0.0,0.4
2020-04-21 14:15:00,13.9,3.8,12.3,22.7,0.2,0.5
2020-04-21 14:30:00,0.0,9.6,11.5,2.4,0.0,0.5
2020-04-21 14:45:00,0.0,6.5,9.5,3.4,0.0,0.5
2020-04-21 15:0:00,0.0,9.3,12.0,3.2,0.0,0.5
2020-04-21 15:15:00,0.0,10.4,12.4,2.5,0.0,0.5
2020-04-21 15:30:00,0.0,9.7,11.7,2.5,0.0,0.5
2020-04-21 15:45:00,0.0,7.0,9.1,2.6,0.0,0.5
2020-04-21 16:0:00,5.6,4.3,8.1,9.8,0.3,0.8
2020-04-21 16:15:00,0.0,6.6,9.3,3.3,0.0,0.6
2020-04-21 16:30:00,0.0,6.7,11.0,4.7,0.0,0.5
2020-04-21 16:45:00,0.0,9.0,11.5,2.9,0.0,0.5
2020-04-21 17:0:00,0.0,10.4,11.3,1.4,0.0,0.5
2020-04-21 17:15:00,0.0,11.8,11.9,0.4,0.0,0.4
2020-04-21 17:30:00,0.0,2.1,8.6,0.5,6.0,0.0
2020-04-21 17:45:00,0.0,0.0,6.0,1.6,4.4,0.0
2020-04-21 18:0:00,0.0,0.0,4.2,1.9,2.4,0.0
2020-04-21 18:15:00,7.8,0.0,4.3,11.2,1.4,0.5
2020-04-21 18:30:00,19.6,0.0,3.2,23.1,0.6,0.9
2020-04-21 18:45:00,36.7,0.0,2.9,41.7,0.1,2.1
2020-04-21 19:0:00,45.6,0.0,2.3,48.2,0.1,0.4
2020-04-21 19:15:00,37.9,0.0,2.3,40.7,0.0,0.4
2020-04-21 19:30:00,29.5,0.0,1.6,32.4,0.7,1.9
2020-04-21 19:45:00,30.2,0.0,0.6,31.4,0.2,0.8
2020-04-21 20:0:00,14.4,0.0,0.1,14.4,0.8,0.7
2020-04-21 20:15:00,14.6,0.0,0.0,15.0,0.7,1.0
2020-04-21 20:30:00,6.3,0.0,0.0,6.8,0.2,0.8
2020-04-21 20:45:00,11.7,0.0,0.0,12.7,0.4,1.3
2020-04-21 21:0:00,8.6,0.0,0.0,9.0,0.0,0.4
2020-04-21 21:15:00,9.5,0.0,0.0,10.0,0.0,0.5
2020-04-21 21:30:00,9.7,0.0,0.0,10.2,0.0,0.5
2020-04-21 21:45:00,9.3,0.0,0.0,9.7,0.0,0.4
2020-04-21 22:0:00,9.1,0.0,0.0,9.6,0.0,0.4
2020-04-21 22:15:00,7.8,0.0,0.0,8.3,0.0,0.5
2020-04-21 22:30:00,7.8,0.0,0.0,8.3,0.0,0.5
2020-04-21 22:45:00,7.8,0.0,0.0,8.3,0.0,0.4
2020-04-21 23:0:00,7.9,0.0,0.0,8.3,0.0,0.4
2020-04-21 23:15:00,8.7,0.0,0.0,9.2,0.0,0.5
2020-04-21 23:30:00,9.2,0.0,0.0,9.7,0.0,0.5
2020-04-21 23:45:00,8.2,0.0,0.0,8.6,0.0,0.4
2020-04-21 24:0:00,7.0,0.0,0.0,7.5,0.0,0.4
