date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-12-25 0:0:00,0.0,0.1,0.0,20.5,0.0,20.6
2020-12-25 0:15:00,0.0,0.1,0.0,20.5,0.0,20.6
2020-12-25 0:30:00,0.0,0.1,0.0,21.2,0.0,21.3
2020-12-25 0:45:00,0.0,0.1,0.0,7.1,0.0,7.2
2020-12-25 1:0:00,0.0,0.1,0.0,1.0,0.0,1.2
2020-12-25 1:15:00,0.0,0.1,0.0,1.0,0.0,1.2
2020-12-25 1:30:00,0.0,0.1,0.0,1.4,0.0,1.5
2020-12-25 1:45:00,0.0,0.1,0.0,2.6,0.0,2.7
2020-12-25 2:0:00,0.0,0.1,0.0,1.1,0.0,1.2
2020-12-25 2:15:00,0.0,0.1,0.0,1.0,0.0,1.2
2020-12-25 2:30:00,0.0,0.1,0.0,1.1,0.0,1.3
2020-12-25 2:45:00,0.0,0.1,0.0,1.0,0.0,1.2
2020-12-25 3:0:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 3:15:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 3:30:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 3:45:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 4:0:00,0.0,0.1,0.0,2.2,0.0,2.3
2020-12-25 4:15:00,0.0,0.1,0.0,1.7,0.0,1.9
2020-12-25 4:30:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 4:45:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 5:0:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 5:15:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 5:30:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 5:45:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 6:0:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 6:15:00,0.0,0.1,0.0,1.3,0.0,1.4
2020-12-25 6:30:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-12-25 6:45:00,0.0,0.1,0.0,1.2,0.0,1.3
2020-12-25 7:0:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 7:15:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 7:30:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 7:45:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 8:0:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 8:15:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 8:30:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-25 8:45:00,0.0,0.1,0.0,1.4,0.0,1.5
2020-12-25 9:0:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-12-25 9:15:00,0.0,0.1,0.0,1.1,0.0,1.2
2020-12-25 9:30:00,0.0,0.0,0.0,1.1,0.0,1.1
2020-12-25 9:45:00,0.0,0.1,0.0,1.1,0.0,1.2
2020-12-25 10:0:00,0.0,0.0,0.2,1.1,0.0,0.9
2020-12-25 10:15:00,0.0,0.0,0.3,1.1,0.0,0.8
2020-12-25 10:30:00,0.0,1.4,1.6,1.1,0.0,0.9
2020-12-25 10:45:00,0.0,1.0,1.2,1.1,0.0,0.8
2020-12-25 11:0:00,0.0,0.7,0.8,1.1,0.0,1.0
2020-12-25 11:15:00,0.0,0.0,0.0,1.2,0.0,1.2
2020-12-25 11:30:00,0.0,0.0,0.0,2.6,0.0,2.6
2020-12-25 11:45:00,0.0,0.1,0.0,1.4,0.0,1.5
2020-12-25 12:0:00,0.0,0.3,0.6,1.0,0.0,0.8
2020-12-25 12:15:00,0.0,0.4,0.9,1.0,0.0,0.6
2020-12-25 12:30:00,0.0,1.7,1.7,1.1,0.0,1.1
2020-12-25 12:45:00,0.0,0.1,0.3,1.1,0.0,0.9
2020-12-25 13:0:00,0.0,0.5,0.7,1.0,0.0,0.9
2020-12-25 13:15:00,0.0,0.6,0.9,1.1,0.0,0.8
2020-12-25 13:30:00,0.0,1.7,1.7,1.0,0.0,1.0
