date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-09-04 0:0:00,0.0,0.1,0.0,6.7,0.0,6.8
2020-09-04 0:15:00,0.0,0.1,0.0,5.1,0.0,5.2
2020-09-04 0:30:00,0.0,0.1,0.0,5.9,0.0,6.0
2020-09-04 0:45:00,0.0,0.1,0.0,6.8,0.0,6.9
2020-09-04 1:0:00,0.0,0.1,0.0,5.0,0.0,5.1
2020-09-04 1:15:00,0.0,0.1,0.0,1.3,0.0,1.4
2020-09-04 1:30:00,0.0,0.1,0.0,0.9,0.0,1.0
2020-09-04 1:45:00,0.0,0.1,0.0,0.7,0.0,0.9
2020-09-04 2:0:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-09-04 2:15:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-09-04 2:30:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-09-04 2:45:00,0.0,0.1,0.0,0.5,0.0,0.7
2020-09-04 3:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-04 3:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-04 3:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-04 3:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-04 4:0:00,0.0,0.1,0.0,2.1,0.0,2.2
2020-09-04 4:15:00,0.0,0.2,0.0,1.6,0.0,1.8
2020-09-04 4:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-04 4:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-04 5:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-04 5:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-04 5:30:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-09-04 5:45:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-09-04 6:0:00,0.0,0.1,0.0,0.8,0.0,1.0
2020-09-04 6:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-04 6:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-04 6:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-04 7:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-04 7:15:00,0.0,0.1,0.0,1.4,0.0,1.5
2020-09-04 7:30:00,0.0,0.0,0.0,2.0,0.0,2.0
2020-09-04 7:45:00,0.0,0.0,0.0,0.2,0.0,0.2
2020-09-04 8:0:00,0.0,1.1,1.1,0.2,0.0,0.2
2020-09-04 8:15:00,0.0,3.6,3.6,0.2,0.0,0.2
2020-09-04 8:30:00,0.0,4.2,4.2,0.2,0.0,0.2
2020-09-04 8:45:00,0.0,5.3,5.3,0.2,0.0,0.2
