date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-04-16 0:0:00,0.0,0.1,0.0,4.6,0.0,4.7
2020-04-16 0:15:00,0.0,0.1,0.0,4.6,0.0,4.7
2020-04-16 0:30:00,0.0,0.1,0.0,4.6,0.0,4.7
2020-04-16 0:45:00,0.0,0.1,0.0,4.6,0.0,4.8
2020-04-16 1:0:00,0.0,0.1,0.0,3.5,0.0,3.6
2020-04-16 1:15:00,0.0,0.1,0.0,3.1,0.0,3.2
2020-04-16 1:30:00,0.0,0.1,0.0,1.7,0.0,1.8
2020-04-16 1:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-16 2:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-16 2:15:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-16 2:30:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-16 2:45:00,0.0,0.1,0.0,2.7,0.0,2.8
2020-04-16 3:0:00,0.0,0.1,0.0,3.0,0.0,3.1
2020-04-16 3:15:00,0.0,0.1,0.0,1.5,0.0,1.7
2020-04-16 3:30:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-16 3:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-16 4:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-16 4:15:00,0.0,0.2,0.0,1.9,0.0,2.0
2020-04-16 4:30:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-04-16 4:45:00,0.0,0.1,0.0,3.1,0.0,3.2
2020-04-16 5:0:00,0.0,0.1,0.0,1.6,0.0,1.8
2020-04-16 5:15:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-16 5:30:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-16 5:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-16 6:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-16 6:15:00,0.0,0.1,0.0,2.1,0.0,2.2
2020-04-16 6:30:00,0.0,0.1,0.0,3.1,0.0,3.2
2020-04-16 6:45:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-04-16 7:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-16 7:15:00,0.0,0.7,0.7,1.5,0.0,1.5
2020-04-16 7:30:00,0.0,2.4,2.4,1.5,0.0,1.5
2020-04-16 7:45:00,0.0,3.2,3.2,1.5,0.0,1.5
2020-04-16 8:0:00,0.0,4.2,4.2,1.6,0.0,1.6
2020-04-16 8:15:00,0.0,4.7,4.7,3.2,0.0,3.2
2020-04-16 8:30:00,0.0,8.1,9.0,2.5,0.3,1.9
2020-04-16 8:45:00,0.0,0.0,7.1,1.6,5.5,0.0
2020-04-16 9:0:00,0.0,0.0,14.3,1.6,12.7,0.0
2020-04-16 9:15:00,0.0,0.0,18.3,1.6,16.7,0.0
2020-04-16 9:30:00,0.0,0.0,20.7,1.0,19.7,0.0
2020-04-16 9:45:00,0.0,0.0,22.7,26.1,6.4,9.8
2020-04-16 10:0:00,0.0,0.0,16.6,61.7,0.0,45.1
2020-04-16 10:15:00,0.0,0.0,20.0,53.3,0.0,33.3
2020-04-16 10:30:00,0.0,0.0,21.8,56.0,0.0,34.2
2020-04-16 10:45:00,0.0,0.0,27.3,53.2,0.0,25.9
2020-04-16 11:0:00,0.0,0.0,23.0,48.0,1.5,26.5
2020-04-16 11:15:00,0.0,0.0,26.3,19.7,12.5,6.0
2020-04-16 11:30:00,0.0,0.0,26.0,13.2,15.0,2.2
2020-04-16 11:45:00,0.0,0.0,26.4,15.0,15.3,3.9
2020-04-16 12:0:00,0.0,0.0,29.5,13.3,18.7,2.5
2020-04-16 12:15:00,0.0,0.0,31.0,0.6,30.3,0.0
2020-04-16 12:30:00,0.0,0.0,25.4,0.7,24.7,0.0
2020-04-16 12:45:00,0.0,0.0,28.2,1.3,26.9,0.0
2020-04-16 13:0:00,0.0,0.0,30.2,1.7,28.5,0.0
2020-04-16 13:15:00,0.0,0.0,31.4,12.5,21.2,2.3
2020-04-16 13:30:00,0.0,0.0,30.2,3.6,26.5,0.0
2020-04-16 13:45:00,0.0,0.0,25.2,2.4,22.8,0.0
2020-04-16 14:0:00,0.0,0.0,23.3,2.6,20.7,0.0
2020-04-16 14:15:00,0.0,0.0,18.9,2.9,16.0,0.0
2020-04-16 14:30:00,0.0,0.0,22.5,2.3,20.1,0.0
2020-04-16 14:45:00,0.0,1.5,14.6,2.3,10.8,0.0
2020-04-16 15:0:00,0.0,6.9,12.2,7.4,1.4,3.5
2020-04-16 15:15:00,0.0,0.0,16.5,15.6,8.1,7.2
2020-04-16 15:30:00,0.0,0.0,16.8,0.7,16.1,0.0
2020-04-16 15:45:00,0.0,0.0,17.4,0.6,16.8,0.0
2020-04-16 16:0:00,0.0,0.0,16.2,1.4,14.7,0.0
2020-04-16 16:15:00,0.0,0.0,16.6,0.5,16.1,0.0
2020-04-16 16:30:00,0.0,0.0,15.7,1.0,14.7,0.0
2020-04-16 16:45:00,0.0,0.0,14.8,2.1,12.6,0.0
2020-04-16 17:0:00,0.0,0.0,11.2,6.5,7.8,3.0
2020-04-16 17:15:00,0.0,0.0,12.4,27.9,1.3,16.8
2020-04-16 17:30:00,0.0,0.0,10.3,6.2,4.0,0.0
2020-04-16 17:45:00,0.0,0.0,7.3,9.9,1.6,4.2
2020-04-16 18:0:00,0.0,0.0,2.9,26.8,0.1,24.0
2020-04-16 18:15:00,0.0,0.0,1.7,22.1,0.0,20.4
2020-04-16 18:30:00,0.0,0.0,0.2,2.7,0.0,2.5
2020-04-16 18:45:00,0.0,0.0,0.4,3.0,0.0,2.6
2020-04-16 19:0:00,0.0,0.0,0.7,3.0,0.0,2.4
2020-04-16 19:15:00,0.0,0.0,0.4,3.0,0.0,2.6
2020-04-16 19:30:00,0.0,0.1,0.0,4.3,0.0,4.4
2020-04-16 19:45:00,0.0,0.1,0.0,32.8,0.0,33.0
2020-04-16 20:0:00,0.0,0.0,0.0,38.2,0.0,38.2
2020-04-16 20:15:00,0.0,0.0,0.0,38.6,0.0,38.6
2020-04-16 20:30:00,0.0,0.1,0.0,38.8,0.0,38.9
2020-04-16 20:45:00,0.0,0.1,0.0,12.8,0.0,12.9
2020-04-16 21:0:00,0.0,0.1,0.0,13.1,0.0,13.2
2020-04-16 21:15:00,0.0,0.1,0.0,13.5,0.0,13.7
2020-04-16 21:30:00,0.0,0.1,0.0,11.9,0.0,12.0
2020-04-16 21:45:00,0.0,0.1,0.0,8.1,0.0,8.3
2020-04-16 22:0:00,0.0,0.1,0.0,7.3,0.0,7.5
2020-04-16 22:15:00,0.0,0.1,0.0,7.9,0.0,8.0
2020-04-16 22:30:00,0.0,0.1,0.0,16.2,0.0,16.3
2020-04-16 22:45:00,0.0,0.1,0.0,8.0,0.0,8.2
2020-04-16 23:0:00,0.0,0.1,0.0,9.7,0.0,9.9
2020-04-16 23:15:00,0.0,0.1,0.0,5.8,0.0,5.9
2020-04-16 23:30:00,0.0,0.1,0.0,5.9,0.0,6.0
2020-04-16 23:45:00,0.0,0.1,0.0,5.9,0.0,6.0
2020-04-16 24:0:00,0.0,0.1,0.0,7.0,0.0,7.1
