date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-12-08 0:0:00,1.1,0.0,0.0,1.5,0.0,0.3
2020-12-08 0:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-08 0:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-08 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-08 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-08 1:15:00,0.0,0.1,0.0,0.4,0.0,0.6
2020-12-08 1:30:00,1.5,0.0,0.0,2.1,0.0,0.5
2020-12-08 1:45:00,0.8,0.1,0.0,1.2,0.0,0.4
2020-12-08 2:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-08 2:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-08 2:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-08 2:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-08 3:0:00,0.6,0.1,0.0,1.0,0.0,0.5
2020-12-08 3:15:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-12-08 3:30:00,0.2,0.1,0.0,0.6,0.0,0.4
2020-12-08 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-08 4:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-08 4:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-08 4:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-08 4:45:00,1.2,0.0,0.0,1.7,0.0,0.5
2020-12-08 5:0:00,1.2,0.0,0.0,1.6,0.0,0.4
2020-12-08 5:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-08 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-08 5:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-08 6:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-08 6:15:00,0.0,0.1,0.0,0.6,0.0,0.8
2020-12-08 6:30:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-12-08 6:45:00,0.0,0.0,0.0,0.7,0.0,0.7
2020-12-08 7:0:00,0.0,0.1,0.1,0.1,0.0,0.1
2020-12-08 7:15:00,0.0,0.1,0.1,0.1,0.0,0.1
2020-12-08 7:30:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-12-08 7:45:00,0.0,1.7,1.7,0.0,0.0,0.1
2020-12-08 8:0:00,0.0,8.0,8.0,1.2,0.0,1.2
2020-12-08 8:15:00,0.0,7.3,8.5,2.0,0.0,0.8
2020-12-08 8:30:00,0.0,7.4,7.5,0.2,0.0,0.1
2020-12-08 8:45:00,0.0,8.7,8.7,0.1,0.0,0.1
2020-12-08 9:0:00,0.0,9.1,9.1,0.2,0.0,0.1
2020-12-08 9:15:00,0.0,4.0,9.7,0.4,5.3,0.0
2020-12-08 9:30:00,0.0,0.0,10.8,0.7,10.0,0.0
2020-12-08 9:45:00,0.0,0.0,8.3,2.1,6.2,0.0
2020-12-08 10:0:00,0.0,0.0,14.4,1.4,13.0,0.0
2020-12-08 10:15:00,0.0,0.0,16.1,0.6,15.5,0.0
2020-12-08 10:30:00,0.0,0.0,24.2,0.5,23.7,0.0
2020-12-08 10:45:00,0.0,0.0,22.8,0.5,22.3,0.0
2020-12-08 11:0:00,0.0,0.0,24.4,0.6,23.8,0.0
2020-12-08 11:15:00,0.0,0.0,27.0,1.3,25.7,0.0
2020-12-08 11:30:00,0.0,0.0,26.3,2.1,24.2,0.0
2020-12-08 11:45:00,0.0,0.0,27.0,0.6,26.3,0.0
2020-12-08 12:0:00,0.0,0.0,28.4,0.4,27.9,0.0
2020-12-08 12:15:00,0.0,0.0,28.2,0.4,27.8,0.0
2020-12-08 12:30:00,0.0,0.0,28.5,0.5,28.0,0.0
2020-12-08 12:45:00,0.0,0.0,28.3,0.7,27.6,0.0
2020-12-08 13:0:00,0.0,0.0,28.5,2.0,26.4,0.0
2020-12-08 13:15:00,0.0,0.0,28.7,1.2,27.5,0.0
2020-12-08 13:30:00,0.0,0.0,27.3,0.5,26.8,0.0
2020-12-08 13:45:00,0.0,0.0,26.8,0.6,26.1,0.0
2020-12-08 14:0:00,0.0,0.0,25.9,0.6,25.2,0.0
2020-12-08 14:15:00,0.0,0.0,18.4,0.6,17.8,0.0
2020-12-08 14:30:00,0.0,0.0,18.2,1.7,16.6,0.0
2020-12-08 14:45:00,0.0,0.0,17.4,2.1,15.3,0.0
2020-12-08 15:0:00,0.0,0.0,16.4,0.6,15.8,0.0
2020-12-08 15:15:00,0.0,0.0,23.3,0.7,22.6,0.0
2020-12-08 15:30:00,0.0,0.0,23.6,0.5,23.1,0.0
2020-12-08 15:45:00,0.0,0.0,21.9,0.6,21.3,0.0
2020-12-08 16:0:00,0.0,0.0,20.4,1.0,19.5,0.0
2020-12-08 16:15:00,0.0,3.9,19.0,2.2,12.9,0.0
2020-12-08 16:30:00,0.0,4.3,17.7,1.1,12.3,0.0
2020-12-08 16:45:00,0.0,0.0,15.5,0.5,15.0,0.0
2020-12-08 17:0:00,0.0,0.0,13.7,0.5,13.2,0.0
2020-12-08 17:15:00,0.0,0.0,12.2,0.5,11.7,0.0
2020-12-08 17:30:00,0.0,0.0,11.1,0.5,10.6,0.0
2020-12-08 17:45:00,0.1,0.0,9.5,1.9,7.7,0.0
2020-12-08 18:0:00,0.0,0.0,9.2,1.7,7.5,0.0
2020-12-08 18:15:00,0.0,0.0,5.8,0.5,5.3,0.0
2020-12-08 18:30:00,0.0,0.0,4.6,0.4,4.2,0.0
2020-12-08 18:45:00,0.0,0.0,4.4,0.5,4.0,0.0
2020-12-08 19:0:00,0.0,0.0,2.8,0.4,2.4,0.0
2020-12-08 19:15:00,0.0,0.0,2.4,1.0,1.5,0.1
2020-12-08 19:30:00,0.1,0.0,1.3,1.9,0.0,0.5
2020-12-08 19:45:00,0.0,0.0,0.7,0.9,0.0,0.2
2020-12-08 20:0:00,0.0,0.0,0.5,0.5,0.0,0.0
2020-12-08 20:15:00,0.0,0.2,0.0,0.2,0.0,0.4
2020-12-08 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08 21:0:00,1.4,0.0,0.0,1.7,0.0,0.4
2020-12-08 21:15:00,1.1,0.0,0.0,1.5,0.0,0.4
2020-12-08 21:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-08 21:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-08 22:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-08 22:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-08 22:30:00,0.6,0.1,0.0,1.1,0.0,0.6
2020-12-08 22:45:00,1.5,0.0,0.0,2.0,0.0,0.4
2020-12-08 23:0:00,0.2,0.1,0.0,0.5,0.0,0.5
2020-12-08 23:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-08 23:30:00,38.5,0.0,0.2,0.9,37.9,0.1
2020-12-08 23:45:00,32.2,0.1,0.1,0.8,31.6,0.2
2020-12-08 24:0:00,0.0,0.1,0.0,0.3,0.0,0.5
