date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-04-13 0:0:00,0.0,0.1,0.0,6.0,0.0,6.2
2020-04-13 0:15:00,0.0,0.1,0.0,5.6,0.0,5.7
2020-04-13 0:30:00,0.0,0.1,0.0,4.5,0.0,4.6
2020-04-13 0:45:00,0.0,0.1,0.0,4.5,0.0,4.6
2020-04-13 1:0:00,0.0,0.1,0.0,4.6,0.0,4.7
2020-04-13 1:15:00,0.0,0.1,0.0,4.5,0.0,4.6
2020-04-13 1:30:00,0.0,0.1,0.0,4.5,0.0,4.6
2020-04-13 1:45:00,0.0,0.1,0.0,6.1,0.0,6.2
2020-04-13 2:0:00,0.0,0.1,0.0,5.5,0.0,5.6
2020-04-13 2:15:00,0.0,0.1,0.0,4.5,0.0,4.6
2020-04-13 2:30:00,0.0,0.1,0.0,4.5,0.0,4.6
2020-04-13 2:45:00,0.0,0.1,0.0,4.6,0.0,4.7
2020-04-13 3:0:00,0.0,0.1,0.0,4.6,0.0,4.7
2020-04-13 3:15:00,0.0,0.1,0.0,5.0,0.0,5.1
2020-04-13 3:30:00,0.0,0.1,0.0,6.2,0.0,6.3
2020-04-13 3:45:00,0.0,0.1,0.0,1.6,0.0,1.7
2020-04-13 4:0:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-04-13 4:15:00,0.0,0.2,0.0,0.7,0.0,0.8
2020-04-13 4:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-13 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-13 5:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-13 5:15:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-04-13 5:30:00,0.0,0.1,0.0,1.2,0.0,1.3
2020-04-13 5:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-13 6:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-13 6:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-13 6:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-13 6:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-13 7:0:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-04-13 7:15:00,0.0,0.0,0.0,1.3,0.0,1.3
2020-04-13 7:30:00,0.0,0.2,0.2,0.1,0.0,0.1
2020-04-13 7:45:00,0.0,0.6,0.6,0.1,0.0,0.1
2020-04-13 8:0:00,0.0,6.0,6.0,0.1,0.0,0.1
2020-04-13 8:15:00,0.0,9.1,9.2,0.2,0.0,0.1
2020-04-13 8:30:00,0.0,7.1,11.3,0.5,3.7,0.0
2020-04-13 8:45:00,0.0,0.0,12.9,2.1,10.8,0.0
2020-04-13 9:0:00,0.0,0.0,15.1,1.6,13.5,0.0
2020-04-13 9:15:00,0.0,0.0,17.2,0.5,16.7,0.0
2020-04-13 9:30:00,0.0,0.0,19.3,0.5,18.8,0.0
2020-04-13 9:45:00,0.0,0.0,21.0,0.5,20.5,0.0
2020-04-13 10:0:00,0.0,0.0,22.8,0.5,22.2,0.0
2020-04-13 10:15:00,0.0,0.0,24.5,0.8,23.7,0.0
2020-04-13 10:30:00,0.0,0.0,26.2,2.1,24.1,0.0
2020-04-13 10:45:00,0.0,0.0,27.4,1.4,26.0,0.0
2020-04-13 11:0:00,0.0,0.0,28.0,0.5,27.4,0.0
2020-04-13 11:15:00,0.0,0.0,29.2,0.5,28.7,0.0
2020-04-13 11:30:00,0.0,0.0,29.8,0.5,29.3,0.0
2020-04-13 11:45:00,0.0,0.0,30.5,3.1,28.0,0.6
2020-04-13 12:0:00,0.0,0.0,31.1,14.6,18.2,1.8
2020-04-13 12:15:00,0.0,0.0,31.7,2.1,29.5,0.0
2020-04-13 12:30:00,0.0,0.0,31.6,2.9,28.6,0.0
2020-04-13 12:45:00,0.0,0.0,31.7,1.5,30.2,0.0
2020-04-13 13:0:00,0.0,0.0,31.1,1.6,29.5,0.0
2020-04-13 13:15:00,0.0,0.0,30.8,1.5,29.3,0.0
2020-04-13 13:30:00,0.0,0.0,30.4,1.3,29.2,0.0
2020-04-13 13:45:00,0.0,0.0,29.9,2.1,27.8,0.0
2020-04-13 14:0:00,0.0,0.0,29.7,3.7,26.0,0.0
2020-04-13 14:15:00,0.0,0.0,28.7,7.6,22.5,1.3
2020-04-13 14:30:00,0.0,0.0,27.8,1.8,26.0,0.0
2020-04-13 14:45:00,0.0,0.0,26.6,1.8,24.8,0.0
2020-04-13 15:0:00,0.0,8.4,26.2,3.6,14.2,0.0
