date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-10-05 0:0:00,0.0,0.1,0.0,48.1,0.0,48.3
2020-10-05 0:15:00,0.0,0.1,0.0,43.0,0.0,43.1
2020-10-05 0:30:00,0.0,0.1,0.0,44.9,0.0,45.0
2020-10-05 0:45:00,0.0,0.1,0.0,44.9,0.0,45.0
2020-10-05 1:0:00,0.0,0.1,0.0,43.2,0.0,43.3
2020-10-05 1:15:00,0.0,0.1,0.0,38.3,0.0,38.4
2020-10-05 1:30:00,0.0,0.1,0.0,42.1,0.0,42.2
2020-10-05 1:45:00,0.0,0.1,0.0,43.3,0.0,43.4
2020-10-05 2:0:00,0.0,0.1,0.0,42.5,0.0,42.6
2020-10-05 2:15:00,0.0,0.1,0.0,42.4,0.0,42.5
2020-10-05 2:30:00,0.0,0.1,0.0,41.4,0.0,41.5
2020-10-05 2:45:00,0.0,0.1,0.0,41.4,0.0,41.6
2020-10-05 3:0:00,0.0,0.1,0.0,42.0,0.0,42.1
2020-10-05 3:15:00,0.0,0.1,0.0,41.6,0.0,41.7
2020-10-05 3:30:00,0.0,0.1,0.0,41.5,0.0,41.6
2020-10-05 3:45:00,0.0,0.2,0.0,7.3,0.0,7.5
2020-10-05 4:0:00,0.0,0.1,0.0,3.0,0.0,3.2
2020-10-05 4:15:00,0.0,0.1,0.0,3.0,0.0,3.1
2020-10-05 4:30:00,0.0,0.1,0.0,4.5,0.0,4.6
2020-10-05 4:45:00,0.0,0.1,0.0,4.5,0.0,4.6
2020-10-05 5:0:00,0.0,0.1,0.0,4.4,0.0,4.5
2020-10-05 5:15:00,0.0,0.1,0.0,4.1,0.0,4.2
2020-10-05 5:30:00,0.0,0.1,0.0,3.0,0.0,3.2
2020-10-05 5:45:00,0.0,0.1,0.0,3.0,0.0,3.2
2020-10-05 6:0:00,0.0,0.1,0.0,3.0,0.0,3.2
2020-10-05 6:15:00,0.0,0.1,0.0,3.0,0.0,3.1
2020-10-05 6:30:00,0.0,0.0,0.0,3.1,0.0,3.1
2020-10-05 6:45:00,0.0,0.1,0.0,3.0,0.0,3.1
2020-10-05 7:0:00,0.0,0.0,0.4,3.0,0.0,2.7
2020-10-05 7:15:00,0.0,0.0,0.8,3.0,0.0,2.2
