date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-09-25 0:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 0:15:00,1.4,0.0,0.0,1.8,0.0,0.5
2020-09-25 0:30:00,0.8,0.1,0.0,1.1,0.0,0.4
2020-09-25 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 1:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-25 1:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-25 1:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 2:0:00,0.2,0.1,0.0,0.6,0.0,0.5
2020-09-25 2:15:00,1.5,0.0,0.0,2.0,0.0,0.4
2020-09-25 2:30:00,0.3,0.1,0.0,0.6,0.0,0.4
2020-09-25 2:45:00,0.0,0.2,0.0,0.4,0.0,0.5
2020-09-25 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 4:0:00,0.6,0.1,0.0,1.0,0.0,0.5
2020-09-25 4:15:00,1.4,0.0,0.0,1.9,0.0,0.5
2020-09-25 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 5:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 5:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 6:0:00,0.0,0.1,0.0,1.2,0.0,1.3
2020-09-25 6:15:00,0.0,0.1,0.0,1.5,0.0,1.7
2020-09-25 6:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 6:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 7:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 7:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 7:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 7:45:00,0.0,0.1,0.0,0.2,0.0,0.3
2020-09-25 8:0:00,0.0,0.0,0.0,1.2,0.0,1.2
2020-09-25 8:15:00,0.3,0.3,0.8,1.4,0.0,0.6
2020-09-25 8:30:00,0.0,2.1,2.0,0.0,0.0,0.0
2020-09-25 8:45:00,0.0,5.1,5.1,0.1,0.0,0.0
2020-09-25 9:0:00,0.0,11.9,11.8,0.0,0.0,0.1
2020-09-25 9:15:00,0.0,11.2,11.2,0.1,0.0,0.1
2020-09-25 9:30:00,0.0,14.1,14.1,0.1,0.0,0.1
2020-09-25 9:45:00,0.0,2.3,18.9,0.5,16.2,0.0
2020-09-25 10:0:00,0.0,0.0,20.3,1.7,18.6,0.0
2020-09-25 10:15:00,0.0,0.0,17.9,1.5,16.4,0.0
2020-09-25 10:30:00,0.0,0.0,18.6,0.6,18.0,0.0
2020-09-25 10:45:00,0.0,0.0,25.1,0.6,24.5,0.0
2020-09-25 11:0:00,0.0,0.0,24.9,0.6,24.3,0.0
2020-09-25 11:15:00,0.0,0.0,23.7,0.6,23.1,0.0
2020-09-25 11:30:00,0.0,0.0,26.6,0.6,26.0,0.0
2020-09-25 11:45:00,0.0,0.0,24.9,1.0,23.9,0.0
2020-09-25 12:0:00,0.0,0.0,16.7,2.1,14.5,0.0
2020-09-25 12:15:00,0.0,0.0,23.5,0.9,22.6,0.0
2020-09-25 12:30:00,0.0,0.0,26.6,0.6,26.0,0.0
2020-09-25 12:45:00,0.0,0.0,24.2,0.6,23.6,0.0
2020-09-25 13:0:00,0.0,0.0,28.0,0.6,27.5,0.0
2020-09-25 13:15:00,0.0,0.0,26.8,0.6,26.1,0.0
2020-09-25 13:30:00,0.0,0.0,21.8,0.7,21.1,0.0
2020-09-25 13:45:00,0.0,0.0,25.9,1.6,24.2,0.0
2020-09-25 14:0:00,0.0,0.0,25.1,1.7,23.4,0.0
2020-09-25 14:15:00,0.0,0.0,25.7,0.5,25.1,0.0
2020-09-25 14:30:00,0.0,0.0,25.2,0.5,24.7,0.0
2020-09-25 14:45:00,0.0,0.0,24.3,0.5,23.7,0.0
2020-09-25 15:0:00,0.0,0.0,15.9,0.7,15.2,0.0
2020-09-25 15:15:00,0.0,0.0,19.7,0.5,19.2,0.0
2020-09-25 15:30:00,0.0,0.0,16.0,0.8,15.2,0.0
2020-09-25 15:45:00,0.0,3.4,15.0,2.0,9.6,0.0
2020-09-25 16:0:00,0.0,5.5,15.6,0.8,9.4,0.0
2020-09-25 16:15:00,0.0,0.0,9.8,0.5,9.3,0.0
2020-09-25 16:30:00,0.0,0.0,6.8,0.5,6.4,0.0
2020-09-25 16:45:00,0.0,0.0,4.9,0.4,4.5,0.0
2020-09-25 17:0:00,0.0,0.0,4.3,0.4,3.9,0.0
2020-09-25 17:15:00,0.0,0.0,3.5,0.4,3.1,0.0
2020-09-25 17:30:00,0.0,0.0,2.6,1.4,1.1,0.0
2020-09-25 17:45:00,0.0,0.0,1.8,1.5,0.4,0.0
2020-09-25 18:0:00,0.0,0.0,0.9,0.5,0.4,0.0
2020-09-25 18:15:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-09-25 18:30:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-09-25 18:45:00,0.0,0.0,0.0,0.0,0.0,0.1
2020-09-25 19:0:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25 19:15:00,0.1,0.0,0.0,0.3,0.0,0.2
2020-09-25 19:30:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-09-25 19:45:00,0.3,0.1,0.0,0.7,0.0,0.5
2020-09-25 20:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-25 20:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 20:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 20:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 21:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 21:15:00,0.8,0.1,0.0,1.2,0.0,0.5
2020-09-25 21:30:00,1.3,0.0,0.0,1.8,0.0,0.5
2020-09-25 21:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 22:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 22:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 22:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-25 22:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-25 23:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-25 23:15:00,1.3,0.0,0.0,1.9,0.0,0.5
2020-09-25 23:30:00,0.8,0.1,0.0,1.2,0.0,0.4
2020-09-25 23:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-25 24:0:00,0.0,0.1,0.0,0.3,0.0,0.4
