date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-10-07 0:0:00,1.6,0.0,0.0,2.0,0.0,0.4
2020-10-07 0:15:00,0.1,0.1,0.0,0.4,0.0,0.4
2020-10-07 0:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 1:15:00,0.7,0.1,0.0,1.1,0.0,0.6
2020-10-07 1:30:00,1.0,0.0,0.0,1.5,0.0,0.4
2020-10-07 1:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 2:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 2:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 2:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 2:45:00,1.3,0.0,0.0,1.7,0.0,0.4
2020-10-07 3:0:00,0.5,0.1,0.0,0.8,0.0,0.4
2020-10-07 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 4:0:00,0.2,0.1,0.0,0.5,0.0,0.4
2020-10-07 4:15:00,1.4,0.0,0.0,1.9,0.0,0.5
2020-10-07 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 5:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-07 5:30:00,0.7,0.1,0.0,1.1,0.0,0.5
2020-10-07 5:45:00,0.1,0.1,0.0,1.3,0.0,1.3
2020-10-07 6:0:00,0.0,0.1,0.0,0.2,0.0,0.3
2020-10-07 6:15:00,0.0,0.4,0.4,0.0,0.0,0.0
2020-10-07 6:30:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-10-07 6:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07 7:0:00,0.0,0.3,0.3,1.6,0.0,1.6
2020-10-07 7:15:00,0.0,3.9,3.9,0.6,0.0,0.6
2020-10-07 7:30:00,0.0,8.3,8.3,0.1,0.0,0.1
2020-10-07 7:45:00,0.0,4.8,4.8,0.0,0.0,0.0
2020-10-07 8:0:00,0.0,4.9,4.9,0.0,0.0,0.0
2020-10-07 8:15:00,0.0,6.7,7.1,0.5,0.0,0.2
2020-10-07 8:30:00,0.0,11.9,17.2,1.7,3.8,0.3
2020-10-07 8:45:00,0.0,0.0,12.4,0.6,11.8,0.0
