date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-05-21 0:0:00,3.2,0.0,0.0,3.7,0.0,0.5
2020-05-21 0:15:00,3.0,0.0,0.0,3.5,0.0,0.5
2020-05-21 0:30:00,2.0,0.0,0.0,2.6,0.0,0.5
2020-05-21 0:45:00,1.4,0.0,0.0,1.8,0.0,0.5
2020-05-21 1:0:00,0.1,0.0,0.0,0.6,0.0,0.5
2020-05-21 1:15:00,0.1,0.1,0.0,0.5,0.0,0.5
2020-05-21 1:30:00,0.1,0.0,0.0,0.5,0.0,0.5
2020-05-21 1:45:00,0.1,0.0,0.0,0.6,0.0,0.4
2020-05-21 2:0:00,0.0,0.0,0.0,0.5,0.0,0.5
2020-05-21 2:15:00,0.0,0.1,0.0,0.5,0.0,0.5
2020-05-21 2:30:00,1.1,0.0,0.0,1.7,0.0,0.5
2020-05-21 2:45:00,1.7,0.0,0.0,2.2,0.0,0.5
2020-05-21 3:0:00,1.6,0.0,0.0,2.1,0.0,0.5
2020-05-21 3:15:00,0.3,0.0,0.0,0.7,0.0,0.5
2020-05-21 3:30:00,0.1,0.0,0.0,0.5,0.0,0.5
2020-05-21 3:45:00,0.0,0.1,0.0,0.7,0.0,0.7
2020-05-21 4:0:00,0.1,0.0,0.0,0.5,0.0,0.5
2020-05-21 4:15:00,0.0,0.1,0.0,0.5,0.0,0.6
2020-05-21 4:30:00,0.1,0.1,0.0,0.5,0.0,0.5
2020-05-21 4:45:00,0.0,0.1,0.0,0.5,0.0,0.5
2020-05-21 5:0:00,1.6,0.0,0.0,2.1,0.0,0.5
2020-05-21 5:15:00,1.7,0.0,0.0,2.2,0.0,0.5
2020-05-21 5:30:00,1.4,0.0,0.0,1.8,0.0,0.4
2020-05-21 5:45:00,0.0,8.7,0.0,0.6,0.0,9.2
2020-05-21 6:0:00,0.0,16.7,0.0,0.6,0.0,17.3
2020-05-21 6:15:00,0.0,16.8,0.2,0.6,0.0,17.3
2020-05-21 6:30:00,0.0,17.5,0.9,0.6,0.0,17.3
2020-05-21 6:45:00,0.0,19.9,3.3,0.6,0.0,17.2
2020-05-21 7:0:00,0.0,20.1,3.5,0.6,0.0,17.2
2020-05-21 7:15:00,0.0,17.9,5.3,0.7,0.0,13.3
2020-05-21 7:30:00,0.0,0.0,7.0,2.3,4.8,0.0
2020-05-21 7:45:00,0.0,0.0,9.5,2.2,7.4,0.0
2020-05-21 8:0:00,0.0,0.0,9.4,1.8,7.6,0.0
2020-05-21 8:15:00,0.0,0.0,9.6,0.8,8.8,0.0
2020-05-21 8:30:00,0.0,0.0,12.4,0.7,11.6,0.0
2020-05-21 8:45:00,0.0,0.0,13.3,1.1,12.2,0.0
2020-05-21 9:0:00,0.0,0.0,20.3,1.6,18.7,0.0
2020-05-21 9:15:00,0.0,0.0,18.2,7.4,12.6,1.8
2020-05-21 9:30:00,0.0,0.0,19.4,2.2,17.2,0.0
2020-05-21 9:45:00,0.0,0.0,23.8,12.5,15.4,4.1
2020-05-21 10:0:00,0.0,0.0,15.2,4.4,11.8,1.1
2020-05-21 10:15:00,0.0,0.0,12.3,5.4,7.3,0.4
2020-05-21 10:30:00,0.0,0.0,13.3,14.1,7.3,8.1
