date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-03-22 0:0:00,0.0,0.1,0.0,9.3,0.0,9.4
2020-03-22 0:15:00,0.0,0.1,0.0,4.1,0.0,4.2
2020-03-22 0:30:00,0.0,0.1,0.0,2.1,0.0,2.3
2020-03-22 0:45:00,0.0,0.1,0.0,1.4,0.0,1.5
2020-03-22 1:0:00,0.0,0.1,0.0,1.4,0.0,1.5
2020-03-22 1:15:00,0.0,0.1,0.0,0.8,0.0,0.9
2020-03-22 1:30:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-03-22 1:45:00,0.0,0.1,0.0,2.1,0.0,2.3
2020-03-22 2:0:00,0.0,0.1,0.0,0.6,0.0,0.8
2020-03-22 2:15:00,0.0,0.1,0.0,0.5,0.0,0.7
2020-03-22 2:30:00,0.0,0.1,0.0,0.5,0.0,0.7
2020-03-22 2:45:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-03-22 3:0:00,0.0,0.1,0.0,1.8,0.0,2.0
2020-03-22 3:15:00,0.0,0.1,0.0,2.0,0.0,2.2
2020-03-22 3:30:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-03-22 3:45:00,0.0,0.1,0.0,0.5,0.0,0.7
2020-03-22 4:0:00,0.0,0.1,0.0,0.5,0.0,0.7
2020-03-22 4:15:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-03-22 4:30:00,0.0,8.8,0.0,1.6,0.0,10.4
2020-03-22 4:45:00,0.0,11.9,0.0,2.6,0.0,14.5
2020-03-22 5:0:00,0.0,0.1,0.0,0.6,0.0,0.8
2020-03-22 5:15:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-03-22 5:30:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-03-22 5:45:00,0.0,0.1,0.0,0.5,0.0,0.7
2020-03-22 6:0:00,0.0,0.1,0.0,1.2,0.0,1.3
2020-03-22 6:15:00,0.0,0.1,0.0,2.1,0.0,2.2
2020-03-22 6:30:00,0.0,0.1,0.0,0.7,0.0,0.9
2020-03-22 6:45:00,0.0,0.1,0.0,0.5,0.0,0.6
2020-03-22 7:0:00,0.0,0.1,0.0,0.5,0.0,0.6
2020-03-22 7:15:00,0.0,0.1,0.0,0.5,0.0,0.6
2020-03-22 7:30:00,0.0,0.1,0.0,0.8,0.0,0.9
2020-03-22 7:45:00,0.0,0.1,0.0,2.3,0.0,2.3
2020-03-22 8:0:00,0.0,0.1,0.0,1.2,0.0,1.3
2020-03-22 8:15:00,0.0,0.2,0.5,0.4,0.0,0.1
2020-03-22 8:30:00,0.0,1.2,1.4,0.5,0.0,0.3
2020-03-22 8:45:00,0.0,2.5,2.5,0.5,0.0,0.6
2020-03-22 9:0:00,0.0,3.8,3.6,0.6,0.0,0.7
2020-03-22 9:15:00,0.0,3.8,4.8,1.7,0.0,0.7
2020-03-22 9:30:00,5.2,1.6,4.0,10.8,0.0,3.2
2020-03-22 9:45:00,0.0,0.0,3.1,39.7,0.0,36.6
2020-03-22 10:0:00,0.0,0.0,4.2,48.7,0.0,44.5
2020-03-22 10:15:00,0.0,0.0,4.0,59.9,0.0,55.9
2020-03-22 10:30:00,0.0,1.7,4.3,29.8,0.0,27.2
2020-03-22 10:45:00,2.4,2.6,6.4,23.1,0.0,16.9
2020-03-22 11:0:00,0.0,5.7,8.0,21.2,0.0,18.9
2020-03-22 11:15:00,1.8,9.3,10.8,4.1,0.2,1.0
2020-03-22 11:30:00,0.0,18.2,20.1,2.2,0.0,0.3
2020-03-22 11:45:00,0.8,23.4,29.6,7.6,0.0,0.7
2020-03-22 12:0:00,5.9,11.4,30.6,27.6,0.4,2.9
2020-03-22 12:15:00,1.1,17.9,29.4,13.1,0.2,0.6
2020-03-22 12:30:00,4.3,18.2,29.7,15.7,1.1,1.1
2020-03-22 12:45:00,0.0,30.2,30.6,0.7,0.0,0.4
2020-03-22 13:0:00,0.0,27.1,27.6,0.8,0.0,0.4
2020-03-22 13:15:00,0.0,27.3,27.6,0.6,0.0,0.4
2020-03-22 13:30:00,0.0,26.9,28.1,1.7,0.0,0.5
2020-03-22 13:45:00,0.0,23.2,24.8,2.1,0.0,0.4
2020-03-22 14:0:00,0.0,24.4,24.7,0.6,0.0,0.3
2020-03-22 14:15:00,0.0,23.6,23.8,0.6,0.0,0.4
2020-03-22 14:30:00,0.0,22.4,22.6,0.5,0.0,0.4
2020-03-22 14:45:00,0.0,22.6,22.8,0.6,0.0,0.4
2020-03-22 15:0:00,0.0,20.9,22.4,2.0,0.0,0.5
2020-03-22 15:15:00,0.0,16.5,17.7,1.6,0.0,0.4
2020-03-22 15:30:00,0.0,17.0,17.2,0.5,0.0,0.3
2020-03-22 15:45:00,10.9,9.6,15.5,20.2,0.2,3.6
2020-03-22 16:0:00,2.2,7.6,13.0,8.2,0.5,1.1
2020-03-22 16:15:00,0.0,10.5,10.9,0.8,0.0,0.4
2020-03-22 16:30:00,0.0,7.0,8.8,2.2,0.0,0.4
2020-03-22 16:45:00,0.0,6.0,6.6,0.8,0.0,0.2
2020-03-22 17:0:00,0.0,4.8,4.7,0.3,0.0,0.4
2020-03-22 17:15:00,0.0,3.2,3.1,0.2,0.0,0.2
2020-03-22 17:30:00,0.0,1.9,1.8,0.3,0.0,0.3
2020-03-22 17:45:00,0.0,0.6,0.7,0.2,0.0,0.2
2020-03-22 18:0:00,1.1,0.0,0.5,1.9,0.0,0.4
2020-03-22 18:15:00,0.6,0.0,0.3,1.1,0.0,0.3
2020-03-22 18:30:00,0.0,0.1,0.0,0.3,0.0,0.4
