date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-12-12 0:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 0:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 0:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 1:15:00,1.1,0.0,0.0,1.6,0.0,0.6
2020-12-12 1:30:00,1.1,0.0,0.0,1.5,0.0,0.5
2020-12-12 1:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 2:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 2:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 2:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 2:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 4:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 4:15:00,0.7,0.1,0.0,1.2,0.0,0.5
2020-12-12 4:30:00,1.4,0.0,0.0,1.9,0.0,0.5
2020-12-12 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 5:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 5:45:00,0.0,32.3,0.0,0.2,0.0,32.5
2020-12-12 6:0:00,0.0,29.4,0.0,0.2,0.0,29.6
2020-12-12 6:15:00,0.0,1.0,0.0,0.3,0.0,1.3
2020-12-12 6:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 6:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 7:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 7:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 7:30:00,0.0,0.1,0.0,1.8,0.0,1.9
2020-12-12 7:45:00,0.0,0.1,0.0,1.1,0.0,1.2
2020-12-12 8:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 8:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 8:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 8:45:00,0.0,0.1,0.0,0.2,0.0,0.4
2020-12-12 9:0:00,0.0,0.1,0.0,0.2,0.0,0.3
2020-12-12 9:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12 9:30:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-12-12 9:45:00,0.0,0.0,0.5,0.4,0.1,0.0
2020-12-12 10:0:00,0.0,0.0,0.4,0.3,0.1,0.0
2020-12-12 10:15:00,0.0,0.0,1.6,0.5,1.2,0.0
2020-12-12 10:30:00,0.0,0.0,7.6,1.1,6.5,0.0
2020-12-12 10:45:00,0.0,0.0,17.0,2.1,14.9,0.0
2020-12-12 11:0:00,0.0,0.0,13.9,0.9,13.0,0.0
2020-12-12 11:15:00,0.0,2.3,14.2,0.7,11.2,0.0
2020-12-12 11:30:00,12.0,5.8,15.0,0.8,20.4,0.0
2020-12-12 11:45:00,3.2,5.9,9.7,0.3,6.7,0.0
2020-12-12 12:0:00,0.0,4.3,4.3,0.0,0.0,0.0
2020-12-12 12:15:00,0.0,3.3,3.3,0.0,0.0,0.0
2020-12-12 12:30:00,0.0,2.3,2.3,0.0,0.0,0.0
2020-12-12 12:45:00,0.0,6.7,14.5,0.5,7.3,0.0
2020-12-12 13:0:00,0.0,0.0,20.3,0.7,19.7,0.0
2020-12-12 13:15:00,0.0,0.0,17.2,0.6,16.6,0.0
2020-12-12 13:30:00,0.0,0.0,14.5,0.8,13.7,0.0
2020-12-12 13:45:00,0.0,0.0,6.6,2.0,4.6,0.0
2020-12-12 14:0:00,0.0,0.0,2.7,1.1,1.6,0.0
2020-12-12 14:15:00,0.0,0.0,1.7,0.4,1.3,0.0
2020-12-12 14:30:00,0.0,0.0,2.6,0.4,2.1,0.0
2020-12-12 14:45:00,0.0,0.0,1.8,0.4,1.4,0.0
2020-12-12 15:0:00,0.0,0.0,0.8,0.7,0.1,0.0
2020-12-12 15:15:00,0.0,0.0,0.7,0.5,0.2,0.0
2020-12-12 15:30:00,0.0,0.0,0.2,0.2,0.0,0.0
2020-12-12 15:45:00,0.0,0.1,0.1,0.2,0.0,0.3
2020-12-12 16:0:00,0.1,0.1,0.0,0.2,0.0,0.3
2020-12-12 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12 16:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 16:45:00,1.3,0.0,0.0,1.9,0.0,0.6
2020-12-12 17:0:00,0.9,0.0,0.0,1.3,0.0,0.4
2020-12-12 17:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 17:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 17:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 18:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 18:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 18:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 18:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 19:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 19:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 19:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 19:45:00,0.9,0.1,0.0,1.3,0.0,0.5
2020-12-12 20:0:00,1.3,0.0,0.0,1.7,0.0,0.5
2020-12-12 20:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 20:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 20:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 21:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 21:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 21:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 21:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 22:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 22:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 22:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 22:45:00,0.6,0.1,0.0,1.0,0.0,0.5
2020-12-12 23:0:00,1.5,0.0,0.0,1.9,0.0,0.4
2020-12-12 23:15:00,20.5,0.1,0.1,0.8,19.9,0.2
2020-12-12 23:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 23:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-12 24:0:00,0.0,0.1,0.0,0.3,0.0,0.4
