date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-04-28 0:0:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-04-28 0:15:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-04-28 0:30:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-04-28 0:45:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-04-28 1:0:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-04-28 1:15:00,0.0,30.3,0.0,1.5,0.0,31.8
2020-04-28 1:30:00,0.0,41.7,0.0,2.2,0.0,43.9
2020-04-28 1:45:00,0.0,41.7,0.0,2.1,0.0,43.7
2020-04-28 2:0:00,0.0,41.7,0.0,0.8,0.0,42.5
2020-04-28 2:15:00,0.0,41.7,0.0,0.6,0.0,42.3
2020-04-28 2:30:00,0.0,41.7,0.0,0.6,0.0,42.3
2020-04-28 2:45:00,0.0,41.7,0.0,0.6,0.0,42.3
2020-04-28 3:0:00,0.0,41.7,0.0,0.7,0.0,42.3
2020-04-28 3:15:00,0.0,41.7,0.0,0.7,0.0,42.3
2020-04-28 3:30:00,0.0,41.7,0.0,0.7,0.0,42.3
2020-04-28 3:45:00,0.0,41.7,0.0,1.8,0.0,43.5
2020-04-28 4:0:00,0.0,41.7,0.0,2.2,0.0,43.9
2020-04-28 4:15:00,0.0,11.3,0.0,2.0,0.0,13.2
2020-04-28 4:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-28 4:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-28 5:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-28 5:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-28 5:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-28 5:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-28 6:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-28 6:15:00,0.0,0.1,0.0,1.6,0.0,1.7
2020-04-28 6:30:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-04-28 6:45:00,0.0,0.0,0.0,1.6,0.0,1.6
2020-04-28 7:0:00,0.0,0.6,0.6,0.3,0.0,0.3
2020-04-28 7:15:00,0.0,3.6,3.6,0.3,0.0,0.2
2020-04-28 7:30:00,0.0,6.2,6.2,0.3,0.0,0.2
2020-04-28 7:45:00,0.0,8.7,8.7,0.3,0.0,0.2
2020-04-28 8:0:00,0.0,10.6,10.6,0.3,0.0,0.3
2020-04-28 8:15:00,0.0,9.4,9.3,0.2,0.0,0.3
2020-04-28 8:30:00,0.0,8.5,9.2,0.8,0.1,0.2
2020-04-28 8:45:00,0.0,0.5,2.4,2.0,0.0,0.2
2020-04-28 9:0:00,0.0,1.6,3.2,1.9,0.0,0.3
2020-04-28 9:15:00,0.0,8.9,9.5,1.0,0.0,0.3
2020-04-28 9:30:00,0.0,23.2,23.3,0.4,0.0,0.3
2020-04-28 9:45:00,10.1,5.0,8.1,13.5,0.5,0.8
2020-04-28 10:0:00,0.0,7.0,7.1,0.4,0.1,0.3
2020-04-28 10:15:00,0.0,9.9,9.9,0.4,0.0,0.4
2020-04-28 10:30:00,0.0,7.4,7.5,0.4,0.0,0.4
2020-04-28 10:45:00,0.0,5.8,6.7,1.4,0.0,0.5
2020-04-28 11:0:00,0.0,11.4,14.5,3.7,0.0,0.6
2020-04-28 11:15:00,0.0,27.2,30.4,3.5,0.1,0.3
2020-04-28 11:30:00,0.0,30.3,32.6,2.7,0.0,0.4
2020-04-28 11:45:00,3.7,9.4,32.0,13.4,12.9,0.1
2020-04-28 12:0:00,10.8,1.4,22.7,29.2,3.7,0.7
2020-04-28 12:15:00,6.0,0.1,29.1,35.5,0.1,0.6
2020-04-28 12:30:00,0.0,23.3,31.2,6.2,1.8,0.1
2020-04-28 12:45:00,0.0,0.7,30.8,4.8,25.3,0.0
2020-04-28 13:0:00,1.9,0.0,32.0,9.1,25.2,0.4
2020-04-28 13:15:00,16.7,0.4,26.8,44.9,0.8,2.7
2020-04-28 13:30:00,1.7,5.7,29.9,15.8,10.5,0.3
2020-04-28 13:45:00,2.7,6.8,31.2,16.2,11.1,0.2
2020-04-28 14:0:00,4.9,0.0,30.6,36.1,0.1,0.7
2020-04-28 14:15:00,2.6,12.4,30.2,20.1,0.6,0.5
2020-04-28 14:30:00,0.0,14.3,29.6,7.8,7.6,0.0
2020-04-28 14:45:00,2.3,0.0,28.1,19.6,10.9,0.0
2020-04-28 15:0:00,8.4,5.0,23.3,21.0,5.8,0.2
2020-04-28 15:15:00,0.2,7.8,25.9,8.7,9.6,0.0
2020-04-28 15:30:00,0.0,6.3,24.8,17.3,1.2,0.0
2020-04-28 15:45:00,0.0,0.0,23.4,23.4,0.0,0.0
2020-04-28 16:0:00,0.0,0.0,21.5,21.5,0.0,0.0
2020-04-28 16:15:00,0.0,0.0,19.8,19.8,0.0,0.0
2020-04-28 16:30:00,0.0,0.0,18.0,18.0,0.0,0.0
2020-04-28 16:45:00,0.0,0.0,16.3,16.3,0.0,0.0
2020-04-28 17:0:00,0.0,0.0,14.6,14.6,0.0,0.0
2020-04-28 17:15:00,0.0,0.0,12.3,12.3,0.0,0.0
2020-04-28 17:30:00,0.0,0.0,10.2,10.2,0.0,0.0
2020-04-28 17:45:00,0.0,0.0,7.2,7.2,0.0,0.0
2020-04-28 18:0:00,0.0,0.0,7.4,7.3,0.0,0.0
2020-04-28 18:15:00,0.0,0.0,4.6,4.6,0.0,0.0
2020-04-28 18:30:00,0.0,0.0,3.6,3.6,0.0,0.0
2020-04-28 18:45:00,0.0,0.0,3.2,3.2,0.0,0.0
2020-04-28 19:0:00,0.0,0.0,3.1,3.1,0.0,0.0
2020-04-28 19:15:00,0.0,0.0,1.8,1.9,0.0,0.0
2020-04-28 19:30:00,0.0,0.0,1.4,1.4,0.0,0.0
2020-04-28 19:45:00,0.0,0.0,1.4,1.4,0.0,0.0
2020-04-28 20:0:00,0.0,0.7,1.0,0.5,0.0,0.2
2020-04-28 20:15:00,0.0,0.1,0.1,0.0,0.0,0.0
2020-04-28 20:30:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-04-28 20:45:00,0.0,0.0,0.0,0.0,0.0,0.1
2020-04-28 21:0:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-28 21:15:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-04-28 21:30:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-04-28 21:45:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-04-28 22:0:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-04-28 22:15:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-04-28 22:30:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-04-28 22:45:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-04-28 23:0:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-04-28 23:15:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-04-28 23:30:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-04-28 23:45:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-04-28 24:0:00,0.0,0.1,0.0,0.0,0.0,0.1
