date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-03-21 0:0:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 0:15:00,0.0,0.1,0.0,2.1,0.0,2.2
2020-03-21 0:30:00,0.0,0.1,0.0,1.8,0.0,1.9
2020-03-21 0:45:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 1:0:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 1:15:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 1:30:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 1:45:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-03-21 2:0:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-03-21 2:15:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 2:30:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 2:45:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 3:0:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 3:15:00,0.0,0.1,0.0,1.4,0.0,1.6
2020-03-21 3:30:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-03-21 3:45:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 4:0:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 4:15:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 4:30:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 4:45:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 5:0:00,0.0,0.1,0.0,2.3,0.0,2.5
2020-03-21 5:15:00,0.0,0.1,0.0,1.3,0.0,1.4
2020-03-21 5:30:00,0.0,0.1,0.0,0.6,0.0,0.8
2020-03-21 5:45:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-03-21 6:0:00,0.0,0.1,0.0,0.6,0.0,0.8
2020-03-21 6:15:00,0.0,0.1,0.0,0.6,0.0,0.8
2020-03-21 6:30:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-03-21 6:45:00,0.0,0.1,0.0,2.1,0.0,2.2
2020-03-21 7:0:00,0.0,0.1,0.0,10.4,0.0,10.5
2020-03-21 7:15:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-03-21 7:30:00,0.0,0.1,0.0,0.6,0.0,0.8
2020-03-21 7:45:00,0.0,0.1,0.0,0.8,0.0,0.9
2020-03-21 8:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-03-21 8:15:00,0.0,0.1,0.0,3.0,0.0,3.1
2020-03-21 8:30:00,0.0,0.0,0.1,1.8,0.0,1.7
2020-03-21 8:45:00,0.0,0.0,0.2,1.4,0.0,1.2
2020-03-21 9:0:00,0.0,0.0,0.1,1.4,0.0,1.2
2020-03-21 9:15:00,0.0,0.0,0.2,16.6,0.0,16.4
2020-03-21 9:30:00,0.0,0.0,0.1,3.9,0.0,3.8
2020-03-21 9:45:00,0.0,0.0,0.3,2.8,0.0,2.5
2020-03-21 10:0:00,0.0,0.0,0.5,2.2,0.0,1.7
2020-03-21 10:15:00,0.0,0.0,0.9,1.4,0.0,0.5
2020-03-21 10:30:00,0.0,0.1,0.6,0.8,0.0,0.2
2020-03-21 10:45:00,0.0,0.1,0.7,9.2,0.0,8.5
2020-03-21 11:0:00,0.0,1.0,1.6,0.8,0.0,0.2
2020-03-21 11:15:00,0.0,0.6,1.4,1.9,0.0,1.0
2020-03-21 11:30:00,0.0,0.0,0.7,5.4,0.0,4.7
2020-03-21 11:45:00,0.0,0.0,0.5,6.3,0.0,5.8
2020-03-21 12:0:00,0.0,0.0,0.6,6.8,0.0,6.2
2020-03-21 12:15:00,0.0,0.0,0.4,19.2,0.0,18.8
2020-03-21 12:30:00,0.0,0.1,0.1,7.3,0.0,7.3
2020-03-21 12:45:00,0.0,0.0,0.1,5.4,0.0,5.3
2020-03-21 13:0:00,0.0,0.0,0.1,6.2,0.0,6.1
2020-03-21 13:15:00,0.0,0.0,0.3,5.0,0.0,4.7
2020-03-21 13:30:00,0.0,0.0,0.4,5.0,0.0,4.6
2020-03-21 13:45:00,0.0,0.0,0.7,5.0,0.0,4.3
2020-03-21 14:0:00,0.0,0.0,1.2,13.2,0.0,12.0
2020-03-21 14:15:00,0.0,0.0,0.8,21.8,0.0,20.9
2020-03-21 14:30:00,0.0,0.0,0.4,16.3,0.0,15.9
2020-03-21 14:45:00,0.0,0.0,0.2,5.4,0.0,5.2
2020-03-21 15:0:00,0.0,0.0,0.5,5.1,0.0,4.6
2020-03-21 15:15:00,0.0,0.0,0.9,6.5,0.0,5.5
2020-03-21 15:30:00,0.0,0.0,1.2,7.9,0.0,6.6
2020-03-21 15:45:00,0.0,0.0,0.7,7.2,0.0,6.4
2020-03-21 16:0:00,0.0,0.0,0.3,5.9,0.0,5.7
2020-03-21 16:15:00,0.0,0.1,0.0,5.9,0.0,6.0
2020-03-21 16:30:00,0.0,0.0,0.0,7.9,0.0,7.9
2020-03-21 16:45:00,0.0,0.0,0.0,9.0,0.0,9.0
2020-03-21 17:0:00,0.0,0.0,0.0,49.7,0.0,49.7
2020-03-21 17:15:00,0.0,0.0,0.0,7.3,0.0,7.3
2020-03-21 17:30:00,0.0,0.0,0.0,5.3,0.0,5.4
2020-03-21 17:45:00,0.0,0.0,0.0,9.2,0.0,9.2
2020-03-21 18:0:00,0.0,0.1,0.0,8.4,0.0,8.5
2020-03-21 18:15:00,0.0,0.1,0.0,35.2,0.0,35.3
2020-03-21 18:30:00,0.0,0.1,0.0,21.5,0.0,21.6
2020-03-21 18:45:00,0.0,0.1,0.0,18.3,0.0,18.4
2020-03-21 19:0:00,0.0,0.1,0.0,9.1,0.0,9.3
2020-03-21 19:15:00,0.0,0.1,0.0,9.2,0.0,9.3
2020-03-21 19:30:00,0.0,0.1,0.0,11.0,0.0,11.1
2020-03-21 19:45:00,0.0,0.1,0.0,13.6,0.0,13.7
2020-03-21 20:0:00,0.0,0.1,0.0,10.3,0.0,10.4
2020-03-21 20:15:00,0.0,0.1,0.0,10.3,0.0,10.4
2020-03-21 20:30:00,0.0,0.1,0.0,10.4,0.0,10.5
2020-03-21 20:45:00,0.0,0.1,0.0,13.0,0.0,13.1
2020-03-21 21:0:00,0.0,0.1,0.0,18.0,0.0,18.2
2020-03-21 21:15:00,0.0,0.1,0.0,11.4,0.0,11.5
2020-03-21 21:30:00,0.0,0.1,0.0,10.4,0.0,10.5
2020-03-21 21:45:00,0.0,0.1,0.0,10.0,0.0,10.1
2020-03-21 22:0:00,0.0,0.1,0.0,10.1,0.0,10.3
2020-03-21 22:15:00,0.0,0.1,0.0,10.5,0.0,10.6
2020-03-21 22:30:00,0.0,0.1,0.0,11.1,0.0,11.3
2020-03-21 22:45:00,0.0,0.1,0.0,8.7,0.0,8.9
2020-03-21 23:0:00,0.0,0.1,0.0,9.6,0.0,9.7
2020-03-21 23:15:00,0.0,0.1,0.0,9.6,0.0,9.7
2020-03-21 23:30:00,0.0,0.1,0.0,5.7,0.0,5.8
2020-03-21 23:45:00,0.0,0.1,0.0,5.2,0.0,5.4
2020-03-21 24:0:00,0.0,0.1,0.0,11.5,0.0,11.6
