date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-07-31 0:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 0:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 0:30:00,1.0,0.0,0.0,1.4,0.0,0.5
2020-07-31 0:45:00,0.7,0.1,0.0,1.1,0.0,0.4
2020-07-31 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 1:15:00,0.0,0.2,0.0,0.4,0.0,0.5
2020-07-31 1:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 1:45:00,0.8,0.1,0.0,1.2,0.0,0.5
2020-07-31 2:0:00,1.0,0.0,0.0,1.4,0.0,0.4
2020-07-31 2:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 2:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 2:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 3:0:00,0.5,0.1,0.0,1.0,0.0,0.5
2020-07-31 3:15:00,1.2,0.0,0.0,1.7,0.0,0.4
2020-07-31 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 4:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 4:15:00,0.3,0.1,0.0,0.6,0.0,0.4
2020-07-31 4:30:00,1.5,0.0,0.0,1.9,0.0,0.5
2020-07-31 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 5:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-07-31 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 5:45:00,0.2,0.1,0.0,1.9,0.0,1.8
2020-07-31 6:0:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-07-31 6:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 6:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 6:45:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-07-31 7:0:00,0.0,0.2,0.2,1.7,0.0,1.7
2020-07-31 7:15:00,0.0,0.8,0.8,0.7,0.0,0.7
2020-07-31 7:30:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-07-31 7:45:00,0.0,0.2,0.2,0.0,0.0,0.0
2020-07-31 8:0:00,0.0,0.9,0.9,0.0,0.0,0.0
2020-07-31 8:15:00,0.5,1.0,1.4,1.2,0.0,0.3
2020-07-31 8:30:00,0.0,10.4,11.2,1.1,0.0,0.3
2020-07-31 8:45:00,0.0,12.3,12.3,0.2,0.0,0.2
2020-07-31 9:0:00,0.0,14.8,14.8,0.2,0.0,0.2
2020-07-31 9:15:00,0.0,7.5,12.5,0.4,4.6,0.0
2020-07-31 9:30:00,0.0,0.0,15.2,1.3,13.9,0.0
2020-07-31 9:45:00,0.0,0.0,15.9,1.6,14.2,0.0
2020-07-31 10:0:00,0.0,0.0,11.6,0.6,11.0,0.0
2020-07-31 10:15:00,0.0,0.0,16.4,0.5,15.9,0.0
2020-07-31 10:30:00,0.0,0.0,12.3,0.6,11.7,0.0
2020-07-31 10:45:00,0.0,0.0,6.4,1.0,5.4,0.0
2020-07-31 11:0:00,0.0,0.0,8.8,1.8,7.0,0.0
2020-07-31 11:15:00,0.0,0.0,5.6,0.5,5.1,0.0
2020-07-31 11:30:00,0.0,0.0,9.0,0.6,8.4,0.0
2020-07-31 11:45:00,0.0,0.0,13.0,0.6,12.4,0.0
2020-07-31 12:0:00,0.0,0.0,4.1,0.8,3.3,0.0
2020-07-31 12:15:00,0.0,0.0,7.7,1.9,5.7,0.0
2020-07-31 12:30:00,0.0,0.0,8.0,0.5,7.5,0.0
2020-07-31 12:45:00,0.0,0.0,10.6,0.5,10.1,0.0
2020-07-31 13:0:00,0.0,0.0,9.3,0.5,8.8,0.0
2020-07-31 13:15:00,0.0,0.0,12.5,0.8,11.7,0.0
2020-07-31 13:30:00,0.0,0.0,13.1,2.1,11.0,0.0
2020-07-31 13:45:00,0.0,0.0,24.1,0.8,23.3,0.0
2020-07-31 14:0:00,0.0,0.0,24.2,0.9,23.4,0.0
2020-07-31 14:15:00,0.0,0.0,13.5,0.6,12.9,0.0
2020-07-31 14:30:00,0.0,0.0,15.4,0.7,14.7,0.0
2020-07-31 14:45:00,0.0,0.0,9.7,2.1,7.6,0.0
2020-07-31 15:0:00,0.0,0.0,10.2,0.6,9.6,0.0
2020-07-31 15:15:00,0.0,0.0,6.8,0.5,6.4,0.0
2020-07-31 15:30:00,0.0,5.3,9.8,0.4,4.1,0.0
2020-07-31 15:45:00,0.0,2.9,8.5,1.5,4.2,0.1
2020-07-31 16:0:00,0.0,0.0,12.1,1.3,10.8,0.0
2020-07-31 16:15:00,0.0,0.0,11.9,0.5,11.4,0.0
2020-07-31 16:30:00,0.0,0.0,13.5,0.5,12.9,0.0
2020-07-31 16:45:00,0.0,0.0,11.1,0.5,10.6,0.0
2020-07-31 17:0:00,0.0,0.0,6.6,1.6,5.0,0.0
2020-07-31 17:15:00,0.0,0.0,5.9,1.2,4.8,0.0
2020-07-31 17:30:00,0.0,0.0,3.3,0.5,2.9,0.0
2020-07-31 17:45:00,0.0,0.0,0.9,0.5,0.4,0.0
2020-07-31 18:0:00,0.0,0.0,1.8,0.4,1.3,0.0
2020-07-31 18:15:00,0.0,0.0,2.1,1.5,0.7,0.1
2020-07-31 18:30:00,0.0,0.0,2.8,1.2,1.6,0.0
2020-07-31 18:45:00,0.0,0.0,2.5,0.4,2.1,0.0
2020-07-31 19:0:00,0.0,0.0,0.9,0.3,0.6,0.1
2020-07-31 19:15:00,0.0,0.0,2.8,0.4,2.4,0.0
2020-07-31 19:30:00,0.0,0.0,3.5,1.3,2.2,0.0
2020-07-31 19:45:00,0.0,0.0,2.3,1.4,0.9,0.0
2020-07-31 20:0:00,0.0,0.0,1.7,0.4,1.3,0.0
2020-07-31 20:15:00,0.0,0.1,0.1,0.2,0.0,0.1
2020-07-31 20:30:00,0.0,0.0,0.1,0.1,0.0,0.0
2020-07-31 20:45:00,0.7,0.1,0.0,1.0,0.0,0.3
2020-07-31 21:0:00,1.1,0.0,0.0,1.4,0.0,0.3
2020-07-31 21:15:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-07-31 21:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 21:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-07-31 22:0:00,0.6,0.1,0.0,1.0,0.0,0.5
2020-07-31 22:15:00,1.2,0.0,0.0,1.6,0.0,0.4
2020-07-31 22:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 22:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 23:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 23:15:00,0.4,0.1,0.0,0.8,0.0,0.5
2020-07-31 23:30:00,1.3,0.0,0.0,1.8,0.0,0.4
2020-07-31 23:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-07-31 24:0:00,0.0,0.1,0.0,0.3,0.0,0.4
