date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-05-04 0:0:00,0.0,0.1,0.0,9.9,0.0,10.1
2020-05-04 0:15:00,0.0,0.1,0.0,10.4,0.0,10.5
2020-05-04 0:30:00,0.0,0.1,0.0,12.9,0.0,13.0
2020-05-04 0:45:00,0.0,0.1,0.0,11.6,0.0,11.7
2020-05-04 1:0:00,0.0,0.1,0.0,11.0,0.0,11.1
2020-05-04 1:15:00,0.0,0.1,0.0,11.0,0.0,11.1
2020-05-04 1:30:00,0.0,0.1,0.0,8.4,0.0,8.6
2020-05-04 1:45:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-05-04 2:0:00,0.0,0.1,0.0,1.7,0.0,1.8
2020-05-04 2:15:00,0.0,0.1,0.0,2.9,0.0,3.0
2020-05-04 2:30:00,0.0,0.1,0.0,3.2,0.0,3.4
2020-05-04 2:45:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-05-04 3:0:00,0.0,0.1,0.0,1.5,0.0,1.7
2020-05-04 3:15:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-05-04 3:30:00,0.0,0.1,0.0,1.6,0.0,1.8
2020-05-04 3:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-05-04 4:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-05-04 4:15:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-05-04 4:30:00,0.0,0.1,0.0,3.1,0.0,3.2
2020-05-04 4:45:00,0.0,0.1,0.0,2.3,0.0,2.4
2020-05-04 5:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-05-04 5:15:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-05-04 5:30:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-05-04 5:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-05-04 6:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-05-04 6:15:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-05-04 6:30:00,0.0,0.1,0.0,3.0,0.0,3.1
2020-05-04 6:45:00,0.0,0.1,0.0,2.8,0.0,2.9
2020-05-04 7:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-05-04 7:15:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-05-04 7:30:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-05-04 7:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-05-04 8:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-05-04 8:15:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-05-04 8:30:00,0.0,0.0,0.0,0.8,0.0,0.8
2020-05-04 8:45:00,0.0,0.0,0.0,2.0,0.0,2.0
2020-05-04 9:0:00,0.0,0.0,0.0,1.0,0.0,1.0
2020-05-04 9:15:00,0.0,0.6,0.6,0.2,0.0,0.2
2020-05-04 9:30:00,0.0,0.9,0.9,0.2,0.0,0.2
2020-05-04 9:45:00,0.0,0.7,0.7,0.2,0.0,0.2
2020-05-04 10:0:00,0.0,0.3,0.3,0.2,0.0,0.2
2020-05-04 10:15:00,0.0,0.5,0.5,0.1,0.0,0.1
2020-05-04 10:30:00,0.0,0.9,0.9,0.1,0.0,0.1
2020-05-04 10:45:00,0.0,0.5,0.5,1.6,0.0,1.6
2020-05-04 11:0:00,0.0,1.4,1.4,2.0,0.0,2.0
2020-05-04 11:15:00,0.0,0.9,0.9,0.2,0.0,0.2
2020-05-04 11:30:00,0.0,2.9,2.9,0.2,0.0,0.2
2020-05-04 11:45:00,0.0,4.1,4.1,16.9,0.0,16.9
2020-05-04 12:0:00,0.0,3.0,3.0,41.0,0.0,41.0
2020-05-04 12:15:00,0.0,2.1,2.0,43.4,0.0,43.4
2020-05-04 12:30:00,0.0,2.1,2.1,40.2,0.0,40.2
2020-05-04 12:45:00,0.0,2.6,2.6,16.5,0.0,16.6
2020-05-04 13:0:00,0.0,2.7,2.7,6.6,0.0,6.6
