date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-08-05 0:0:00,3.4,0.0,0.1,3.9,0.0,0.4
2020-08-05 0:15:00,0.9,0.1,0.0,3.6,0.0,2.8
2020-08-05 0:30:00,0.0,0.1,0.0,3.5,0.0,3.6
2020-08-05 0:45:00,0.0,0.1,0.0,3.4,0.0,3.5
2020-08-05 1:0:00,0.0,0.1,0.0,3.4,0.0,3.6
2020-08-05 1:15:00,0.0,28.9,0.0,3.5,0.0,32.5
2020-08-05 1:30:00,0.0,41.7,0.0,3.6,0.0,45.3
2020-08-05 1:45:00,0.0,41.7,0.0,2.6,0.0,44.2
2020-08-05 2:0:00,0.0,41.7,0.0,2.2,0.0,43.9
2020-08-05 2:15:00,0.0,41.7,0.0,9.5,0.0,51.1
2020-08-05 2:30:00,0.0,41.7,0.0,2.4,0.0,44.1
2020-08-05 2:45:00,0.0,41.7,0.0,2.4,0.0,44.0
2020-08-05 3:0:00,0.0,35.3,0.0,2.4,0.0,37.7
2020-08-05 3:15:00,0.0,2.9,0.0,2.3,0.0,5.2
2020-08-05 3:30:00,0.0,0.1,0.0,2.3,0.0,2.4
2020-08-05 3:45:00,0.0,0.1,0.0,2.3,0.0,2.4
2020-08-05 4:0:00,0.0,0.1,0.0,2.3,0.0,2.4
2020-08-05 4:15:00,0.0,0.1,0.0,2.3,0.0,2.4
2020-08-05 4:30:00,0.0,0.1,0.0,2.3,0.0,2.4
2020-08-05 4:45:00,0.0,0.1,0.0,2.2,0.0,2.4
2020-08-05 5:0:00,0.0,0.1,0.0,2.3,0.0,2.4
2020-08-05 5:15:00,0.0,0.1,0.0,2.7,0.0,2.8
2020-08-05 5:30:00,0.0,0.1,0.0,3.9,0.0,4.0
2020-08-05 5:45:00,0.0,0.1,0.0,3.7,0.0,3.8
2020-08-05 6:0:00,0.0,0.1,0.0,3.6,0.0,3.8
2020-08-05 6:15:00,0.0,0.1,0.0,3.7,0.0,3.9
2020-08-05 6:30:00,0.0,0.1,0.0,3.7,0.0,3.9
2020-08-05 6:45:00,0.0,0.0,0.0,3.4,0.0,3.5
2020-08-05 7:0:00,0.0,0.0,0.0,2.8,0.0,2.8
2020-08-05 7:15:00,0.8,0.0,0.6,2.0,0.0,0.6
2020-08-05 7:30:00,0.1,0.0,1.5,2.0,0.0,0.5
2020-08-05 7:45:00,0.3,0.0,1.2,2.1,0.0,0.5
2020-08-05 8:0:00,0.0,0.2,1.9,2.1,0.0,0.3
2020-08-05 8:15:00,0.0,2.4,4.0,2.0,0.0,0.4
2020-08-05 8:30:00,0.0,4.7,6.2,2.0,0.0,0.5
2020-08-05 8:45:00,0.0,2.9,9.0,2.1,4.3,0.3
2020-08-05 9:0:00,0.0,0.0,20.2,1.8,18.4,0.0
2020-08-05 9:15:00,0.6,0.0,19.7,6.6,13.7,0.1
2020-08-05 9:30:00,0.0,0.0,23.6,0.8,22.8,0.0
2020-08-05 9:45:00,2.6,0.0,27.2,7.6,22.3,0.1
2020-08-05 10:0:00,0.0,0.0,25.7,0.7,25.0,0.0
2020-08-05 10:15:00,2.8,0.4,20.6,6.7,16.4,0.0
2020-08-05 10:30:00,0.0,9.1,29.0,0.7,19.3,0.0
2020-08-05 10:45:00,0.0,0.0,28.8,1.7,27.1,0.0
2020-08-05 11:0:00,0.0,0.0,30.2,2.3,27.9,0.0
2020-08-05 11:15:00,0.0,0.0,28.6,2.3,26.2,0.0
2020-08-05 11:30:00,0.0,0.0,22.0,3.3,18.7,0.0
2020-08-05 11:45:00,0.0,0.0,33.3,3.7,29.5,0.0
2020-08-05 12:0:00,0.0,0.0,30.6,3.8,26.9,0.0
2020-08-05 12:15:00,0.0,0.0,31.6,3.9,27.7,0.0
2020-08-05 12:30:00,17.8,0.0,30.3,48.8,4.8,5.5
2020-08-05 12:45:00,4.3,0.0,33.3,38.1,0.0,0.4
2020-08-05 13:0:00,4.0,0.0,31.8,36.2,0.0,0.4
2020-08-05 13:15:00,3.4,6.6,30.5,27.5,0.5,0.5
2020-08-05 13:30:00,3.6,2.1,31.8,33.8,0.1,0.6
2020-08-05 13:45:00,0.9,13.1,31.1,18.7,0.6,0.5
2020-08-05 14:0:00,2.6,12.9,30.8,21.7,0.3,1.5
2020-08-05 14:15:00,0.0,14.5,29.0,3.1,11.6,0.2
2020-08-05 14:30:00,0.0,0.0,28.6,2.8,25.9,0.0
2020-08-05 14:45:00,0.0,0.0,27.3,2.7,24.5,0.0
2020-08-05 15:0:00,0.0,0.0,26.0,2.7,23.2,0.0
2020-08-05 15:15:00,0.0,0.0,25.7,2.7,23.1,0.0
2020-08-05 15:30:00,0.0,0.0,23.9,6.0,17.9,0.0
2020-08-05 15:45:00,0.0,0.0,23.6,0.7,22.9,0.0
2020-08-05 16:0:00,0.0,0.0,19.9,0.8,19.0,0.0
2020-08-05 16:15:00,0.0,0.0,19.3,0.7,18.6,0.0
2020-08-05 16:30:00,0.0,0.0,17.1,1.9,15.2,0.0
2020-08-05 16:45:00,0.0,0.0,15.6,2.4,13.2,0.0
2020-08-05 17:0:00,1.9,0.0,13.8,5.8,10.1,0.2
2020-08-05 17:15:00,22.0,0.0,12.3,44.1,0.2,10.0
2020-08-05 17:30:00,14.5,2.8,10.5,27.7,0.1,5.5
2020-08-05 17:45:00,5.2,4.1,8.6,10.0,0.3,0.6
2020-08-05 18:0:00,6.5,3.5,6.7,10.5,0.1,0.9
