date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-06-08 0:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-06-08 0:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-06-08 0:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 0:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-06-08 1:0:00,1.3,0.0,0.0,1.8,0.0,0.5
2020-06-08 1:15:00,1.1,0.0,0.0,1.6,0.0,0.5
2020-06-08 1:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 1:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-06-08 2:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 2:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 2:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 2:45:00,1.3,0.0,0.0,1.8,0.0,0.5
2020-06-08 3:0:00,0.9,0.0,0.0,1.3,0.0,0.5
2020-06-08 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 4:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 4:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 4:30:00,1.3,0.0,0.0,1.9,0.0,0.5
2020-06-08 4:45:00,0.9,0.0,0.0,1.3,0.0,0.4
2020-06-08 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 5:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 5:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 6:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-08 6:15:00,0.0,0.1,0.0,1.6,0.0,1.8
2020-06-08 6:30:00,0.0,0.1,0.0,1.3,0.0,1.5
2020-06-08 6:45:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-06-08 7:0:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 7:15:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-06-08 7:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 7:45:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-06-08 8:0:00,0.0,0.6,0.6,1.4,0.0,1.4
2020-06-08 8:15:00,0.1,0.5,1.3,1.6,0.0,0.7
2020-06-08 8:30:00,0.0,1.6,1.6,0.0,0.0,0.0
2020-06-08 8:45:00,0.0,2.6,2.6,0.0,0.0,0.0
2020-06-08 9:0:00,0.0,4.1,4.1,0.0,0.0,0.0
2020-06-08 9:15:00,0.0,3.9,3.9,0.0,0.0,0.0
2020-06-08 9:30:00,0.0,4.7,4.7,0.0,0.0,0.0
2020-06-08 9:45:00,0.0,4.1,5.0,1.2,0.0,0.3
2020-06-08 10:0:00,0.0,4.1,5.4,1.8,0.0,0.4
2020-06-08 10:15:00,0.0,7.5,7.5,0.0,0.0,0.0
2020-06-08 10:30:00,0.0,11.3,11.3,0.0,0.0,0.1
2020-06-08 10:45:00,0.0,9.2,9.2,0.0,0.0,0.0
2020-06-08 11:0:00,0.0,5.6,5.6,0.1,0.0,0.0
2020-06-08 11:15:00,0.0,7.2,7.3,0.1,0.0,0.0
2020-06-08 11:30:00,0.0,19.0,19.7,1.1,0.0,0.4
2020-06-08 11:45:00,0.0,23.9,25.4,2.1,0.0,0.5
2020-06-08 12:0:00,0.0,4.2,20.6,1.0,15.4,0.0
2020-06-08 12:15:00,0.0,0.0,20.5,0.7,19.8,0.0
2020-06-08 12:30:00,0.0,0.0,15.5,0.6,14.9,0.0
2020-06-08 12:45:00,0.0,0.0,18.0,0.6,17.3,0.0
2020-06-08 13:0:00,0.0,0.0,19.9,0.6,19.3,0.0
2020-06-08 13:15:00,0.0,0.0,23.8,1.6,22.2,0.0
2020-06-08 13:30:00,0.0,0.0,20.3,2.2,18.1,0.0
2020-06-08 13:45:00,0.0,0.0,15.8,0.5,15.2,0.0
2020-06-08 14:0:00,0.0,0.0,18.7,0.7,18.0,0.0
2020-06-08 14:15:00,0.0,0.0,22.5,0.8,21.7,0.0
2020-06-08 14:30:00,0.0,0.0,24.3,0.8,23.5,0.0
2020-06-08 14:45:00,0.0,0.0,17.1,0.6,16.5,0.0
2020-06-08 15:0:00,0.0,0.0,14.2,1.6,12.6,0.0
