date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-06-04 0:0:00,0.0,0.1,0.0,8.9,0.0,9.1
2020-06-04 0:15:00,0.0,0.1,0.0,7.5,0.0,7.6
2020-06-04 0:30:00,0.0,0.1,0.0,5.6,0.0,5.7
2020-06-04 0:45:00,0.0,0.1,0.0,3.0,0.0,3.1
2020-06-04 1:0:00,0.0,0.1,0.0,1.6,0.0,1.8
2020-06-04 1:15:00,0.0,0.1,0.0,1.6,0.0,1.7
2020-06-04 1:30:00,0.0,0.1,0.0,3.2,0.0,3.3
2020-06-04 1:45:00,0.0,0.1,0.0,2.7,0.0,2.8
2020-06-04 2:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 2:15:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 2:30:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 2:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 3:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 3:15:00,0.0,0.1,0.0,3.1,0.0,3.2
2020-06-04 3:30:00,0.0,0.1,0.0,2.8,0.0,3.0
2020-06-04 3:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 4:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 4:15:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 4:30:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 4:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 5:0:00,0.0,0.1,0.0,2.8,0.0,2.9
2020-06-04 5:15:00,0.0,0.1,0.0,2.8,0.0,2.9
2020-06-04 5:30:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 5:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 6:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 6:15:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 6:30:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-06-04 6:45:00,0.0,0.1,0.0,2.3,0.0,2.5
2020-06-04 7:0:00,0.0,0.1,0.0,3.0,0.0,3.2
2020-06-04 7:15:00,0.0,0.1,0.0,1.7,0.0,1.8
2020-06-04 7:30:00,0.0,0.0,0.0,1.5,0.0,1.5
2020-06-04 7:45:00,0.0,0.0,0.0,1.5,0.0,1.5
2020-06-04 8:0:00,0.0,1.8,1.8,1.5,0.0,1.5
2020-06-04 8:15:00,0.0,5.0,5.0,1.5,0.0,1.5
2020-06-04 8:30:00,0.0,2.2,2.2,1.6,0.0,1.6
2020-06-04 8:45:00,0.0,7.8,9.9,3.2,0.5,1.5
2020-06-04 9:0:00,0.0,1.3,1.3,2.4,0.0,2.4
2020-06-04 9:15:00,0.0,1.8,9.2,1.7,6.3,0.7
2020-06-04 9:30:00,0.0,0.0,17.9,1.6,16.2,0.0
2020-06-04 9:45:00,0.0,0.0,20.5,1.6,18.8,0.0
2020-06-04 10:0:00,0.0,0.0,24.1,1.7,22.4,0.0
2020-06-04 10:15:00,0.0,0.0,21.3,1.6,19.6,0.0
2020-06-04 10:30:00,0.0,0.0,20.9,2.9,17.9,0.0
2020-06-04 10:45:00,0.0,0.0,29.4,3.2,26.2,0.0
2020-06-04 11:0:00,0.0,0.0,11.8,1.3,10.5,0.0
2020-06-04 11:15:00,0.0,0.0,6.3,17.7,5.5,16.9
2020-06-04 11:30:00,0.0,0.0,30.8,1.3,29.5,0.0
2020-06-04 11:45:00,0.0,0.0,30.9,1.4,29.4,0.0
2020-06-04 12:0:00,0.0,0.0,29.6,1.5,28.1,0.0
2020-06-04 12:15:00,0.0,0.0,19.2,2.6,16.6,0.0
2020-06-04 12:30:00,0.0,0.0,9.1,3.0,6.1,0.0
2020-06-04 12:45:00,0.0,0.0,30.7,17.1,13.6,0.0
2020-06-04 13:0:00,0.0,0.0,31.8,9.6,22.2,0.0
2020-06-04 13:15:00,0.0,0.0,31.6,1.6,30.0,0.0
2020-06-04 13:30:00,0.0,0.0,31.1,1.3,29.8,0.0
2020-06-04 13:45:00,0.0,0.0,29.2,1.3,27.9,0.0
2020-06-04 14:0:00,0.0,0.0,30.6,2.3,28.3,0.0
2020-06-04 14:15:00,0.0,0.0,29.7,3.3,26.4,0.0
2020-06-04 14:30:00,0.0,0.0,23.2,1.8,21.4,0.0
2020-06-04 14:45:00,0.0,0.0,6.3,1.5,4.8,0.0
2020-06-04 15:0:00,0.0,0.0,7.9,1.6,6.3,0.0
2020-06-04 15:15:00,0.0,0.0,17.7,14.9,7.8,5.0
2020-06-04 15:30:00,0.0,0.0,24.7,11.0,17.9,4.1
2020-06-04 15:45:00,0.0,0.0,22.7,2.9,19.7,0.0
2020-06-04 16:0:00,0.0,0.0,21.4,1.2,20.1,0.0
2020-06-04 16:15:00,0.0,6.8,20.5,0.9,12.8,0.0
2020-06-04 16:30:00,0.0,1.7,18.0,1.0,15.3,0.0
2020-06-04 16:45:00,0.0,0.0,15.9,3.4,12.4,0.0
2020-06-04 17:0:00,0.0,0.0,13.6,3.0,10.6,0.0
2020-06-04 17:15:00,0.0,0.0,11.5,3.1,8.4,0.0
2020-06-04 17:30:00,0.0,0.0,9.4,3.9,5.4,0.0
2020-06-04 17:45:00,0.0,0.0,7.2,2.7,4.5,0.0
2020-06-04 18:0:00,0.0,0.0,6.0,2.1,3.9,0.0
2020-06-04 18:15:00,0.0,0.0,3.8,2.3,1.5,0.0
2020-06-04 18:30:00,0.0,0.0,2.3,2.4,0.4,0.5
2020-06-04 18:45:00,0.0,0.0,0.9,2.4,0.0,1.5
2020-06-04 19:0:00,0.0,0.0,0.9,9.6,0.0,8.7
2020-06-04 19:15:00,0.0,0.0,0.4,16.3,0.0,15.8
2020-06-04 19:30:00,0.0,0.0,0.2,24.7,0.0,24.5
2020-06-04 19:45:00,0.0,0.1,0.0,11.0,0.0,11.1
2020-06-04 20:0:00,0.0,0.0,0.0,2.8,0.0,2.8
2020-06-04 20:15:00,0.0,0.0,0.0,4.2,0.0,4.2
2020-06-04 20:30:00,0.0,0.0,0.0,6.5,0.0,6.5
2020-06-04 20:45:00,0.0,0.1,0.0,5.7,0.0,5.9
2020-06-04 21:0:00,0.0,0.1,0.0,5.5,0.0,5.6
2020-06-04 21:15:00,0.0,0.1,0.0,7.8,0.0,7.9
2020-06-04 21:30:00,0.0,0.1,0.0,9.8,0.0,10.0
2020-06-04 21:45:00,0.0,0.1,0.0,12.0,0.0,12.2
2020-06-04 22:0:00,0.0,0.1,0.0,12.5,0.0,12.6
2020-06-04 22:15:00,0.0,0.1,0.0,11.6,0.0,11.8
2020-06-04 22:30:00,0.0,0.1,0.0,11.6,0.0,11.8
2020-06-04 22:45:00,0.0,0.1,0.0,11.6,0.0,11.7
2020-06-04 23:0:00,0.0,0.1,0.0,19.1,0.0,19.2
2020-06-04 23:15:00,0.0,0.1,0.0,6.4,0.0,6.5
2020-06-04 23:30:00,0.0,0.1,0.0,5.7,0.0,5.8
2020-06-04 23:45:00,0.0,0.1,0.0,5.0,0.0,5.1
2020-06-04 24:0:00,0.0,0.1,0.0,4.0,0.0,4.1
