date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-01-05 0:0:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 0:15:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 0:30:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 0:45:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 1:0:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 1:15:00,0.0,7.7,0.0,0.0,0.0,7.7
2020-01-05 1:30:00,0.0,0.6,0.0,0.0,0.0,0.6
2020-01-05 1:45:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 2:0:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 2:15:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 2:30:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 2:45:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 3:0:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 3:15:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 3:30:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 3:45:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 4:0:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 4:15:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 4:30:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 4:45:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 5:0:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 5:15:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 5:30:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 5:45:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 6:0:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 6:15:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 6:30:00,0.0,0.1,0.0,0.0,0.0,0.1
2020-01-05 6:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 7:0:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05 7:15:00,0.0,0.1,0.1,0.0,0.0,0.0
2020-01-05 7:30:00,0.0,2.9,2.6,0.0,0.0,0.3
2020-01-05 7:45:00,0.0,4.2,4.1,0.0,0.0,0.1
2020-01-05 8:0:00,0.0,2.9,2.8,0.0,0.0,0.1
2020-01-05 8:15:00,0.2,0.9,5.8,5.3,0.0,0.2
2020-01-05 8:30:00,0.3,0.0,14.1,14.3,0.0,0.0
2020-01-05 8:45:00,2.5,0.0,13.6,16.1,0.0,0.0
2020-01-05 9:0:00,2.2,0.6,11.0,12.7,0.0,0.2
2020-01-05 9:15:00,1.2,5.0,14.3,10.7,0.0,0.2
2020-01-05 9:30:00,0.2,4.6,9.1,4.7,0.0,0.0
2020-01-05 9:45:00,2.4,0.0,8.0,10.4,0.0,0.0
2020-01-05 10:0:00,0.4,0.0,9.2,9.7,0.0,0.0
2020-01-05 10:15:00,6.7,0.0,15.2,21.9,0.0,0.0
2020-01-05 10:30:00,3.7,3.6,20.3,20.3,0.1,0.1
2020-01-05 10:45:00,3.2,4.7,25.9,24.4,0.0,0.0
2020-01-05 11:0:00,0.2,3.3,5.0,2.2,0.0,0.3
2020-01-05 11:15:00,0.0,6.1,6.0,0.0,0.0,0.1
2020-01-05 11:30:00,4.4,3.4,22.7,23.7,0.1,0.0
