date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-01-09 0:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-09 0:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-09 0:30:00,1.4,0.0,0.0,2.0,0.0,0.5
2020-01-09 0:45:00,1.4,0.0,0.0,1.9,0.0,0.5
2020-01-09 1:0:00,0.2,0.1,0.0,0.6,0.0,0.5
2020-01-09 1:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-09 1:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-09 1:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-09 2:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-09 2:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-09 2:30:00,0.6,0.1,0.0,1.0,0.0,0.5
2020-01-09 2:45:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-01-09 3:0:00,1.1,0.0,0.0,1.5,0.0,0.5
2020-01-09 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-09 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-09 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-09 4:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-09 4:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-09 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-01-09 4:45:00,1.3,0.0,0.0,1.8,0.0,0.6
2020-01-09 5:0:00,1.5,0.0,0.0,2.0,0.0,0.4
2020-01-09 5:15:00,0.4,0.1,0.0,0.8,0.0,0.5
2020-01-09 5:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-09 5:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-09 6:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-09 6:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-09 6:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-09 6:45:00,0.0,0.1,0.0,0.7,0.0,0.8
2020-01-09 7:0:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-01-09 7:15:00,0.0,0.1,0.0,1.6,0.0,1.7
2020-01-09 7:30:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-01-09 7:45:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-01-09 8:0:00,0.0,0.1,0.2,0.0,0.0,0.0
2020-01-09 8:15:00,0.0,0.8,0.9,0.2,0.0,0.1
2020-01-09 8:30:00,0.0,1.4,1.4,0.1,0.0,0.1
2020-01-09 8:45:00,0.0,1.8,1.8,0.1,0.0,0.1
2020-01-09 9:0:00,0.0,1.1,2.2,1.4,0.0,0.4
2020-01-09 9:15:00,0.0,3.0,4.4,1.9,0.0,0.5
2020-01-09 9:30:00,0.0,18.9,19.6,0.9,0.0,0.3
2020-01-09 9:45:00,0.0,13.7,13.7,0.2,0.0,0.3
2020-01-09 10:0:00,0.0,5.7,9.3,0.3,3.4,0.1
2020-01-09 10:15:00,0.0,0.0,24.5,0.6,23.9,0.0
2020-01-09 10:30:00,0.0,0.0,24.5,0.7,23.8,0.0
2020-01-09 10:45:00,0.0,0.0,27.2,0.5,26.7,0.0
2020-01-09 11:0:00,0.0,0.0,24.1,1.0,23.0,0.0
2020-01-09 11:15:00,0.0,0.0,16.7,2.2,14.5,0.0
2020-01-09 11:30:00,0.0,0.0,25.6,2.2,23.4,0.0
2020-01-09 11:45:00,0.0,0.0,31.0,0.7,30.3,0.0
2020-01-09 12:0:00,0.0,0.0,29.7,0.7,29.0,0.0
2020-01-09 12:15:00,0.0,0.0,11.0,0.7,10.4,0.0
2020-01-09 12:30:00,0.0,0.0,21.8,0.9,20.9,0.0
2020-01-09 12:45:00,0.0,0.0,33.3,0.7,32.5,0.0
2020-01-09 13:0:00,0.0,0.0,31.8,0.8,31.0,0.0
2020-01-09 13:15:00,0.0,0.0,31.4,2.2,29.2,0.0
2020-01-09 13:30:00,0.0,0.0,18.3,2.1,16.2,0.0
2020-01-09 13:45:00,0.0,0.0,21.7,1.1,20.6,0.0
2020-01-09 14:0:00,0.0,0.0,26.0,0.7,25.2,0.0
2020-01-09 14:15:00,0.0,0.0,24.3,0.7,23.6,0.0
2020-01-09 14:30:00,0.0,0.0,22.2,0.8,21.4,0.0
2020-01-09 14:45:00,0.0,0.0,19.6,0.6,19.0,0.0
2020-01-09 15:0:00,0.0,0.0,17.4,0.6,16.8,0.0
2020-01-09 15:15:00,0.0,0.0,14.0,1.4,12.6,0.0
2020-01-09 15:30:00,0.0,0.0,13.6,2.0,11.6,0.0
2020-01-09 15:45:00,0.0,0.0,13.5,1.5,12.0,0.0
2020-01-09 16:0:00,0.0,0.0,11.4,0.5,10.9,0.0
2020-01-09 16:15:00,0.0,0.0,9.9,0.5,9.4,0.0
2020-01-09 16:30:00,0.0,0.0,10.4,0.6,9.9,0.0
2020-01-09 16:45:00,0.0,8.3,11.1,0.4,2.4,0.1
2020-01-09 17:0:00,0.0,0.5,9.5,0.5,8.6,0.0
2020-01-09 17:15:00,0.0,0.2,4.2,0.9,3.2,0.0
2020-01-09 17:30:00,0.0,1.4,4.8,2.0,1.5,0.2
2020-01-09 17:45:00,0.0,0.0,3.8,1.8,2.1,0.0
2020-01-09 18:0:00,0.0,0.0,3.2,0.4,2.8,0.0
2020-01-09 18:15:00,0.0,0.0,3.1,0.4,2.7,0.0
2020-01-09 18:30:00,0.0,0.0,2.9,0.4,2.5,0.0
2020-01-09 18:45:00,0.0,0.0,1.9,0.5,1.5,0.0
2020-01-09 19:0:00,0.0,0.0,1.6,0.5,1.1,0.0
2020-01-09 19:15:00,0.0,0.0,0.8,0.7,0.1,0.0
2020-01-09 19:30:00,1.1,0.0,0.6,2.0,0.1,0.4
2020-01-09 19:45:00,1.3,0.0,0.2,2.0,0.0,0.5
2020-01-09 20:0:00,0.4,0.0,0.0,0.7,0.0,0.3
2020-01-09 20:15:00,0.0,0.0,0.0,0.2,0.0,0.2
2020-01-09 20:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-09 20:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-09 21:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-01-09 21:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-09 21:30:00,0.6,0.1,0.0,1.0,0.0,0.5
2020-01-09 21:45:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-01-09 22:0:00,1.2,0.0,0.0,1.6,0.0,0.5
2020-01-09 22:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-09 22:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-09 22:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-09 23:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-09 23:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-09 23:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-01-09 23:45:00,1.5,0.0,0.0,2.1,0.0,0.5
2020-01-09 24:0:00,1.4,0.0,0.0,1.9,0.0,0.5
