date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-12-15 0:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-12-15 0:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-12-15 0:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-12-15 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-15 1:0:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-12-15 1:15:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-12-15 1:30:00,0.0,0.1,0.0,0.9,0.0,1.1
2020-12-15 1:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-15 2:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-12-15 2:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-15 2:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-15 2:45:00,0.0,0.1,0.0,0.5,0.0,0.6
2020-12-15 3:0:00,11.6,0.1,0.1,2.1,11.0,1.5
2020-12-15 3:15:00,6.9,20.7,0.0,1.3,6.6,21.8
2020-12-15 3:30:00,18.8,15.0,0.1,0.5,18.5,15.1
2020-12-15 3:45:00,0.0,14.9,0.0,0.3,0.0,15.2
2020-12-15 4:0:00,0.0,5.6,0.1,0.3,0.0,5.8
2020-12-15 4:15:00,0.0,2.2,0.0,0.3,0.0,2.5
2020-12-15 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-15 4:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-12-15 5:0:00,0.0,0.1,0.0,1.8,0.0,1.9
2020-12-15 5:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-15 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-15 5:45:00,0.0,26.5,0.0,0.3,0.0,26.8
2020-12-15 6:0:00,0.0,33.3,0.0,0.3,0.0,33.6
2020-12-15 6:15:00,0.0,33.3,0.0,0.3,0.0,33.6
2020-12-15 6:30:00,0.0,33.3,0.0,0.6,0.0,33.9
2020-12-15 6:45:00,0.0,33.3,0.0,1.8,0.0,35.1
2020-12-15 7:0:00,0.0,33.3,0.0,0.9,0.0,34.3
2020-12-15 7:15:00,0.0,33.3,0.0,0.3,0.0,33.6
2020-12-15 7:30:00,0.0,29.2,0.0,0.3,0.0,29.5
2020-12-15 7:45:00,0.0,25.6,0.0,0.3,0.0,25.9
2020-12-15 8:0:00,0.0,33.3,0.0,0.3,0.0,33.6
2020-12-15 8:15:00,0.0,6.9,0.0,0.3,0.0,7.2
2020-12-15 8:30:00,10.3,0.0,0.1,11.2,0.1,0.9
2020-12-15 8:45:00,8.4,0.0,0.0,8.8,0.1,0.5
