date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-12-28 0:0:00,0.0,0.1,0.0,20.3,0.0,20.4
2020-12-28 0:15:00,0.0,0.1,0.0,20.5,0.0,20.6
2020-12-28 0:30:00,0.0,0.1,0.0,20.5,0.0,20.6
2020-12-28 0:45:00,0.0,0.1,0.0,7.6,0.0,7.7
2020-12-28 1:0:00,0.0,0.1,0.0,2.3,0.0,2.4
2020-12-28 1:15:00,0.0,0.1,0.0,6.1,0.0,6.2
2020-12-28 1:30:00,0.0,0.1,0.0,6.0,0.0,6.1
2020-12-28 1:45:00,0.0,0.1,0.0,5.9,0.0,6.0
2020-12-28 2:0:00,0.0,0.1,0.0,5.9,0.0,6.0
2020-12-28 2:15:00,0.0,0.1,0.0,5.9,0.0,6.1
2020-12-28 2:30:00,0.0,4.8,0.1,14.0,0.0,18.8
2020-12-28 2:45:00,0.0,5.6,0.1,37.7,0.0,43.2
2020-12-28 3:0:00,0.1,4.1,0.1,29.6,0.0,33.6
2020-12-28 3:15:00,0.0,0.1,0.0,1.5,0.0,1.7
2020-12-28 3:30:00,0.0,0.1,0.0,1.1,0.0,1.2
2020-12-28 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 4:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 4:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 5:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 5:45:00,0.0,0.1,0.0,1.4,0.0,1.5
2020-12-28 6:0:00,0.0,0.1,0.0,1.2,0.0,1.3
2020-12-28 6:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 6:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 6:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 7:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 7:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 7:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 7:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 8:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-28 8:15:00,0.0,0.1,0.0,0.9,0.0,1.0
2020-12-28 8:30:00,0.0,0.1,0.0,1.8,0.0,1.9
2020-12-28 8:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-28 9:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-28 9:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-28 9:30:00,0.0,0.1,0.0,0.2,0.0,0.3
2020-12-28 9:45:00,0.0,0.8,0.8,0.1,0.0,0.1
2020-12-28 10:0:00,0.0,0.6,0.6,0.0,0.0,0.0
2020-12-28 10:15:00,0.0,0.9,0.9,0.0,0.0,0.1
2020-12-28 10:30:00,0.0,0.2,0.2,0.0,0.0,0.0
2020-12-28 10:45:00,0.0,3.9,3.9,0.1,0.0,0.0
2020-12-28 11:0:00,0.0,0.3,0.6,1.1,0.0,0.8
2020-12-28 11:15:00,0.0,8.5,8.7,1.5,0.0,1.3
2020-12-28 11:30:00,0.0,2.9,2.9,0.0,0.0,0.0
2020-12-28 11:45:00,0.0,4.1,4.1,0.0,0.0,0.0
2020-12-28 12:0:00,0.0,3.7,3.8,0.1,0.0,0.0
2020-12-28 12:15:00,0.0,3.0,3.0,0.0,0.0,0.0
2020-12-28 12:30:00,0.0,7.0,7.0,0.0,0.0,0.1
2020-12-28 12:45:00,0.0,14.5,14.5,0.1,0.0,0.1
2020-12-28 13:0:00,0.0,7.4,7.4,0.1,0.0,0.0
2020-12-28 13:15:00,0.0,7.1,7.1,0.1,0.0,0.1
2020-12-28 13:30:00,0.0,1.2,1.2,0.0,0.0,0.0
2020-12-28 13:45:00,0.0,9.7,10.7,1.2,0.1,0.2
2020-12-28 14:0:00,0.0,8.8,10.1,1.5,0.0,0.3
2020-12-28 14:15:00,0.0,1.4,1.4,0.0,0.0,0.0
2020-12-28 14:30:00,0.0,0.4,0.4,0.1,0.0,0.1
2020-12-28 14:45:00,4.2,0.1,0.3,4.9,0.0,0.6
2020-12-28 15:0:00,41.4,0.0,4.0,52.5,0.0,7.2
2020-12-28 15:15:00,7.8,0.0,1.0,42.5,0.0,33.6
2020-12-28 15:30:00,0.0,0.1,1.2,45.4,0.0,44.4
2020-12-28 15:45:00,0.0,0.0,0.6,46.2,0.0,45.6
2020-12-28 16:0:00,0.0,0.0,0.2,29.6,0.0,29.4
2020-12-28 16:15:00,0.0,0.1,0.0,15.9,0.0,16.0
2020-12-28 16:30:00,0.0,0.1,0.0,27.0,0.0,27.1
2020-12-28 16:45:00,0.0,0.1,0.0,44.6,0.0,44.8
2020-12-28 17:0:00,0.0,0.1,0.0,49.0,0.0,49.1
2020-12-28 17:15:00,0.0,0.1,0.0,47.5,0.0,47.6
2020-12-28 17:30:00,0.0,0.1,0.0,50.0,0.0,50.1
2020-12-28 17:45:00,0.0,0.1,0.0,78.0,0.0,78.1
2020-12-28 18:0:00,0.0,0.1,0.0,84.5,0.0,84.6
2020-12-28 18:15:00,0.0,0.1,0.0,75.5,0.0,75.6
2020-12-28 18:30:00,0.0,0.1,0.0,53.7,0.0,53.8
2020-12-28 18:45:00,0.0,0.1,0.0,58.4,0.0,58.5
2020-12-28 19:0:00,0.0,0.1,0.0,71.9,0.0,72.0
