date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-02-13 0:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 0:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 0:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 1:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 1:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 1:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 2:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 2:15:00,1.4,0.0,0.0,2.0,0.0,0.5
2020-02-13 2:30:00,0.7,0.1,0.0,1.1,0.0,0.5
2020-02-13 2:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 4:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 4:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 5:15:00,1.4,0.0,0.0,2.0,0.0,0.6
2020-02-13 5:30:00,0.8,0.1,0.0,1.3,0.0,0.5
2020-02-13 5:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 6:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 6:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 6:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 6:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 7:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 7:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 7:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 7:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 8:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-02-13 8:15:00,0.8,0.1,0.0,1.0,0.0,0.4
2020-02-13 8:30:00,1.0,0.0,0.5,2.0,0.0,0.5
2020-02-13 8:45:00,0.1,2.0,2.1,0.4,0.0,0.2
2020-02-13 9:0:00,0.0,4.2,4.2,0.1,0.0,0.1
2020-02-13 9:15:00,0.0,2.1,2.2,0.2,0.1,0.2
2020-02-13 9:30:00,0.0,6.6,6.6,0.1,0.0,0.1
2020-02-13 9:45:00,0.0,4.2,4.3,0.1,0.0,0.0
2020-02-13 10:0:00,0.0,3.4,3.5,0.1,0.0,0.0
2020-02-13 10:15:00,0.0,4.3,4.3,0.0,0.0,0.1
2020-02-13 10:30:00,0.0,2.2,2.3,0.1,0.0,0.1
2020-02-13 10:45:00,10.8,1.8,2.7,11.8,0.3,0.3
2020-02-13 11:0:00,0.0,3.0,3.0,0.1,0.0,0.0
2020-02-13 11:15:00,0.0,2.4,2.9,0.7,0.0,0.2
2020-02-13 11:30:00,0.0,0.9,2.6,1.9,0.0,0.2
2020-02-13 11:45:00,0.0,3.7,4.0,0.4,0.0,0.1
2020-02-13 12:0:00,0.0,5.2,5.2,0.1,0.0,0.1
2020-02-13 12:15:00,0.0,5.7,5.7,0.0,0.0,0.0
2020-02-13 12:30:00,0.0,9.3,9.4,0.1,0.0,0.1
2020-02-13 12:45:00,0.0,6.3,6.3,0.0,0.0,0.0
2020-02-13 13:0:00,0.0,5.5,5.5,0.0,0.0,0.0
2020-02-13 13:15:00,0.0,14.1,14.2,0.2,0.0,0.1
2020-02-13 13:30:00,0.0,10.1,10.1,0.1,0.0,0.1
2020-02-13 13:45:00,0.0,19.8,19.8,0.1,0.0,0.1
2020-02-13 14:0:00,0.0,21.9,21.9,0.1,0.0,0.1
2020-02-13 14:15:00,0.0,6.3,7.0,0.8,0.1,0.1
2020-02-13 14:30:00,0.0,8.2,9.7,1.9,0.0,0.4
2020-02-13 14:45:00,0.0,6.7,7.1,0.4,0.0,0.1
2020-02-13 15:0:00,0.0,7.7,7.8,0.1,0.0,0.0
2020-02-13 15:15:00,0.0,9.5,9.4,0.1,0.0,0.1
2020-02-13 15:30:00,0.0,6.5,6.6,0.1,0.0,0.0
2020-02-13 15:45:00,0.0,4.7,4.7,0.0,0.0,0.0
2020-02-13 16:0:00,0.0,4.1,4.1,0.0,0.0,0.0
2020-02-13 16:15:00,0.0,3.5,3.5,0.1,0.0,0.1
2020-02-13 16:30:00,0.0,2.5,2.5,0.1,0.0,0.1
2020-02-13 16:45:00,0.0,0.7,0.7,0.2,0.0,0.2
2020-02-13 17:0:00,0.0,0.4,0.5,0.2,0.0,0.1
2020-02-13 17:15:00,18.5,0.0,0.6,19.6,0.4,0.9
2020-02-13 17:30:00,29.9,0.0,0.3,32.8,0.8,3.4
2020-02-13 17:45:00,31.4,0.0,0.0,34.9,0.3,4.2
2020-02-13 18:0:00,30.7,0.0,0.0,34.2,0.1,4.1
2020-02-13 18:15:00,32.2,0.0,0.0,36.0,0.4,4.7
2020-02-13 18:30:00,29.7,0.0,0.1,35.5,0.5,6.2
2020-02-13 18:45:00,6.7,0.1,0.0,36.0,0.0,29.4
2020-02-13 19:0:00,0.0,0.1,0.0,38.7,0.0,38.9
2020-02-13 19:15:00,0.0,0.1,0.0,79.8,0.0,80.0
2020-02-13 19:30:00,0.0,0.1,0.0,87.7,0.0,87.9
2020-02-13 19:45:00,0.0,0.1,0.0,84.6,0.0,84.7
2020-02-13 20:0:00,0.0,0.1,0.0,85.2,0.0,85.4
2020-02-13 20:15:00,0.0,0.1,0.0,85.6,0.0,85.7
2020-02-13 20:30:00,0.0,0.1,0.0,82.3,0.0,82.4
2020-02-13 20:45:00,0.0,0.1,0.0,83.2,0.0,83.3
2020-02-13 21:0:00,0.0,0.1,0.0,87.7,0.0,87.8
2020-02-13 21:15:00,0.0,0.1,0.0,84.5,0.0,84.6
2020-02-13 21:30:00,0.0,0.1,0.0,84.1,0.0,84.2
2020-02-13 21:45:00,0.0,0.1,0.0,76.0,0.0,76.1
2020-02-13 22:0:00,0.0,0.1,0.0,83.0,0.0,83.2
2020-02-13 22:15:00,0.0,0.1,0.0,82.4,0.0,82.5
2020-02-13 22:30:00,0.0,0.1,0.0,80.0,0.0,80.1
2020-02-13 22:45:00,0.0,0.1,0.0,79.2,0.0,79.3
2020-02-13 23:0:00,0.0,0.1,0.0,87.5,0.0,87.7
2020-02-13 23:15:00,0.0,0.1,0.0,88.9,0.0,89.0
2020-02-13 23:30:00,0.0,0.1,0.0,87.6,0.0,87.8
2020-02-13 23:45:00,0.0,0.1,0.0,90.4,0.0,90.5
2020-02-13 24:0:00,0.0,0.1,0.0,72.9,0.0,73.1
