date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-06-28 0:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-06-28 0:15:00,0.0,0.2,0.0,0.4,0.0,0.6
2020-06-28 0:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 0:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-06-28 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 1:15:00,1.0,0.0,0.0,1.4,0.0,0.5
2020-06-28 1:30:00,1.4,0.0,0.0,1.9,0.0,0.5
2020-06-28 1:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 2:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 2:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 2:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 2:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 3:0:00,0.5,0.1,0.0,0.9,0.0,0.5
2020-06-28 3:15:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-06-28 3:30:00,0.4,0.1,0.0,0.7,0.0,0.4
2020-06-28 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 4:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 4:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 5:0:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-06-28 5:15:00,0.9,0.0,0.0,1.3,0.0,0.4
2020-06-28 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 5:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 6:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-06-28 6:15:00,0.0,0.1,0.0,0.2,0.0,0.2
2020-06-28 6:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28 6:45:00,0.0,0.2,0.2,1.1,0.0,1.2
2020-06-28 7:0:00,0.0,0.5,0.5,1.9,0.0,1.9
2020-06-28 7:15:00,0.0,2.4,2.4,0.1,0.0,0.1
2020-06-28 7:30:00,0.0,1.9,1.9,0.0,0.0,0.0
2020-06-28 7:45:00,0.0,0.5,0.5,0.0,0.0,0.0
2020-06-28 8:0:00,0.0,2.3,2.3,0.0,0.0,0.0
2020-06-28 8:15:00,0.0,2.6,2.6,0.1,0.0,0.1
2020-06-28 8:30:00,0.0,4.4,4.8,0.4,0.1,0.1
2020-06-28 8:45:00,0.0,5.6,7.0,2.0,0.0,0.5
2020-06-28 9:0:00,0.0,5.8,6.4,0.8,0.0,0.2
2020-06-28 9:15:00,0.0,4.6,4.6,0.0,0.0,0.0
2020-06-28 9:30:00,0.0,5.3,5.4,0.1,0.0,0.0
2020-06-28 9:45:00,0.0,5.3,5.3,0.0,0.0,0.0
2020-06-28 10:0:00,0.0,4.1,4.1,0.1,0.0,0.0
2020-06-28 10:15:00,0.0,1.5,7.1,0.3,5.2,0.0
2020-06-28 10:30:00,0.0,0.0,10.8,1.7,9.1,0.0
2020-06-28 10:45:00,0.0,0.0,11.2,1.6,9.5,0.0
2020-06-28 11:0:00,0.0,0.0,19.3,0.6,18.7,0.0
2020-06-28 11:15:00,0.0,0.0,8.1,0.4,7.7,0.0
2020-06-28 11:30:00,0.0,0.0,3.5,0.4,3.1,0.0
2020-06-28 11:45:00,0.0,0.0,7.6,0.5,7.1,0.0
