date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-09-18 0:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-18 0:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-18 0:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-18 0:45:00,0.7,0.1,0.0,1.1,0.0,0.5
2020-09-18 1:0:00,1.6,0.0,0.0,2.2,0.0,0.6
2020-09-18 1:15:00,0.1,0.1,0.0,0.4,0.0,0.4
2020-09-18 1:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-18 1:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-18 2:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-18 2:15:00,0.6,0.1,0.0,1.1,0.0,0.5
2020-09-18 2:30:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-09-18 2:45:00,0.1,0.1,0.0,0.4,0.0,0.4
2020-09-18 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-18 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-18 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-18 3:45:00,0.5,0.1,0.0,0.9,0.0,0.5
2020-09-18 4:0:00,1.6,0.0,0.0,2.0,0.0,0.5
2020-09-18 4:15:00,0.2,0.1,0.0,0.5,0.0,0.4
2020-09-18 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-18 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-18 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-18 5:15:00,0.4,0.1,0.0,0.7,0.0,0.5
2020-09-18 5:30:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-09-18 5:45:00,0.3,0.1,0.0,0.7,0.0,0.4
2020-09-18 6:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-18 6:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-18 6:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-18 6:45:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-09-18 7:0:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-09-18 7:15:00,0.0,0.1,0.0,0.7,0.0,0.9
2020-09-18 7:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-18 7:45:00,0.0,0.2,0.2,0.1,0.0,0.0
2020-09-18 8:0:00,0.0,2.1,2.1,0.0,0.0,0.0
2020-09-18 8:15:00,0.0,4.4,4.7,0.3,0.0,0.0
2020-09-18 8:30:00,0.0,5.6,7.1,2.0,0.0,0.5
2020-09-18 8:45:00,0.0,9.0,9.5,0.7,0.0,0.2
2020-09-18 9:0:00,0.0,11.8,11.8,0.0,0.0,0.1
2020-09-18 9:15:00,0.0,13.7,13.7,0.0,0.0,0.0
2020-09-18 9:30:00,0.0,15.9,15.9,0.0,0.0,0.0
2020-09-18 9:45:00,0.0,6.5,17.2,0.6,10.2,0.0
2020-09-18 10:0:00,0.0,0.0,18.5,2.0,16.5,0.0
2020-09-18 10:15:00,0.0,0.0,19.9,0.9,19.0,0.0
2020-09-18 10:30:00,0.0,0.0,21.4,0.4,21.0,0.0
2020-09-18 10:45:00,0.0,0.0,22.4,0.4,21.9,0.0
2020-09-18 11:0:00,0.0,0.0,23.4,0.4,22.9,0.0
2020-09-18 11:15:00,0.0,0.0,24.1,1.8,22.3,0.0
2020-09-18 11:30:00,0.0,0.0,25.2,1.5,23.7,0.0
2020-09-18 11:45:00,0.0,0.0,26.2,1.7,24.4,0.0
2020-09-18 12:0:00,0.0,0.0,26.8,0.4,26.4,0.0
2020-09-18 12:15:00,0.0,0.0,27.2,0.4,26.8,0.0
2020-09-18 12:30:00,0.0,0.0,27.6,1.7,25.8,0.0
2020-09-18 12:45:00,0.0,0.0,27.5,1.4,26.1,0.0
2020-09-18 13:0:00,6.9,1.3,27.9,16.3,17.9,0.7
2020-09-18 13:15:00,0.0,9.3,28.4,1.7,17.4,0.0
2020-09-18 13:30:00,0.0,2.5,27.1,0.5,24.1,0.0
2020-09-18 13:45:00,0.0,0.0,26.3,0.6,25.6,0.0
2020-09-18 14:0:00,0.0,0.0,25.7,2.1,23.7,0.0
2020-09-18 14:15:00,0.0,0.0,24.9,0.9,23.9,0.0
2020-09-18 14:30:00,0.0,0.0,23.8,0.4,23.4,0.0
