date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-10-29 0:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 0:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 0:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-10-29 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 1:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 1:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 1:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-10-29 2:0:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-10-29 2:15:00,0.5,0.1,0.0,0.9,0.0,0.4
2020-10-29 2:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 2:45:00,0.0,0.2,0.0,0.4,0.0,0.5
2020-10-29 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 4:0:00,0.6,0.1,0.0,1.0,0.0,0.5
2020-10-29 4:15:00,1.4,0.0,0.0,1.9,0.0,0.4
2020-10-29 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 5:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 5:45:00,0.0,28.3,0.0,0.3,0.0,28.6
2020-10-29 6:0:00,0.0,15.7,0.0,0.3,0.0,15.9
2020-10-29 6:15:00,0.0,0.1,0.0,1.7,0.0,1.8
2020-10-29 6:30:00,0.0,0.1,0.0,1.1,0.0,1.2
2020-10-29 6:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 7:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 7:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 7:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 7:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 8:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-29 8:15:00,0.6,0.1,0.0,1.0,0.0,0.5
2020-10-29 8:30:00,1.5,0.0,0.0,1.9,0.0,0.4
2020-10-29 8:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-29 9:0:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-10-29 9:15:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-10-29 9:30:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-10-29 9:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-29 10:0:00,0.1,0.0,0.0,0.1,0.0,0.1
