date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-04-17 0:0:00,0.0,0.1,0.0,7.6,0.0,7.7
2020-04-17 0:15:00,0.0,0.1,0.0,7.7,0.0,7.9
2020-04-17 0:30:00,0.0,0.1,0.0,6.7,0.0,6.8
2020-04-17 0:45:00,0.0,0.1,0.0,6.0,0.0,6.2
2020-04-17 1:0:00,0.0,0.1,0.0,6.1,0.0,6.2
2020-04-17 1:15:00,0.0,0.1,0.0,4.6,0.0,4.7
2020-04-17 1:30:00,0.0,0.1,0.0,1.6,0.0,1.7
2020-04-17 1:45:00,0.0,0.1,0.0,2.2,0.0,2.3
2020-04-17 2:0:00,0.0,0.1,0.0,3.1,0.0,3.2
2020-04-17 2:15:00,0.0,0.1,0.0,2.3,0.0,2.4
2020-04-17 2:30:00,0.0,0.1,0.0,1.4,0.0,1.6
2020-04-17 2:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-17 3:0:00,0.0,0.1,0.0,1.4,0.0,1.6
2020-04-17 3:15:00,0.0,0.1,0.0,1.4,0.0,1.6
2020-04-17 3:30:00,0.0,0.1,0.0,1.4,0.0,1.6
2020-04-17 3:45:00,0.0,0.1,0.0,3.0,0.0,3.1
2020-04-17 4:0:00,0.0,0.1,0.0,3.0,0.0,3.1
2020-04-17 4:15:00,0.0,0.1,0.0,1.7,0.0,1.8
2020-04-17 4:30:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-17 4:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-17 5:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-17 5:15:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-17 5:30:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-04-17 5:45:00,0.0,0.1,0.0,3.2,0.0,3.3
2020-04-17 6:0:00,0.0,0.1,0.0,2.6,0.0,2.7
2020-04-17 6:15:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-17 6:30:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-17 6:45:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-17 7:0:00,0.0,0.1,0.0,1.5,0.0,1.6
2020-04-17 7:15:00,0.0,0.1,0.1,1.6,0.0,1.6
2020-04-17 7:30:00,0.0,2.3,2.3,2.2,0.0,2.2
2020-04-17 7:45:00,0.0,2.3,2.2,3.1,0.0,3.2
2020-04-17 8:0:00,0.0,3.5,3.5,2.5,0.0,2.5
2020-04-17 8:15:00,0.0,4.9,4.9,1.5,0.0,1.5
2020-04-17 8:30:00,0.0,6.3,6.5,1.5,0.1,1.3
2020-04-17 8:45:00,0.0,5.1,5.1,1.5,0.0,1.5
2020-04-17 9:0:00,0.0,2.6,4.0,1.5,0.7,1.0
2020-04-17 9:15:00,0.0,0.0,9.4,6.5,5.5,2.6
2020-04-17 9:30:00,0.0,0.0,11.7,11.1,6.8,6.2
2020-04-17 9:45:00,0.0,0.0,9.7,2.6,7.1,0.0
2020-04-17 10:0:00,0.0,0.0,9.0,1.5,7.5,0.0
2020-04-17 10:15:00,0.0,0.0,20.0,0.9,19.1,0.0
2020-04-17 10:30:00,0.0,0.0,25.8,0.9,24.9,0.0
2020-04-17 10:45:00,0.0,0.0,24.2,0.9,23.2,0.0
2020-04-17 11:0:00,0.0,0.0,24.9,4.8,20.1,0.0
2020-04-17 11:15:00,0.0,0.0,7.0,3.0,4.1,0.1
2020-04-17 11:30:00,0.0,0.0,2.8,3.0,0.3,0.5
2020-04-17 11:45:00,0.0,0.0,5.1,4.1,2.6,1.6
2020-04-17 12:0:00,0.0,0.0,5.7,4.1,3.0,1.5
2020-04-17 12:15:00,0.0,0.0,3.7,2.4,1.3,0.0
2020-04-17 12:30:00,0.0,0.0,6.0,3.1,2.9,0.0
2020-04-17 12:45:00,0.0,0.0,18.7,2.6,16.1,0.0
2020-04-17 13:0:00,0.0,0.0,22.3,3.0,19.3,0.0
2020-04-17 13:15:00,0.0,0.0,17.0,17.3,6.4,6.7
2020-04-17 13:30:00,0.0,0.0,6.2,37.7,0.0,31.5
2020-04-17 13:45:00,0.0,0.0,12.9,36.0,0.0,23.1
2020-04-17 14:0:00,0.0,0.0,15.1,54.9,0.0,39.9
2020-04-17 14:15:00,0.0,0.0,22.4,46.2,0.5,24.4
2020-04-17 14:30:00,0.0,0.0,8.3,15.0,4.5,11.2
2020-04-17 14:45:00,0.0,0.0,7.0,2.5,4.5,0.0
2020-04-17 15:0:00,0.0,1.0,6.0,3.6,1.9,0.5
2020-04-17 15:15:00,0.0,7.1,7.9,24.7,0.0,23.8
2020-04-17 15:30:00,0.0,0.0,9.5,6.4,5.0,1.9
2020-04-17 15:45:00,0.0,1.1,11.4,0.6,9.7,0.0
2020-04-17 16:0:00,0.0,0.0,7.8,0.6,7.2,0.0
2020-04-17 16:15:00,0.0,0.0,6.1,1.3,4.8,0.0
2020-04-17 16:30:00,0.0,0.0,4.2,2.1,2.1,0.0
2020-04-17 16:45:00,0.0,0.1,0.4,1.1,0.0,0.9
2020-04-17 17:0:00,0.0,0.1,0.1,2.8,0.0,2.8
2020-04-17 17:15:00,0.0,0.0,0.0,6.0,0.0,6.0
2020-04-17 17:30:00,0.0,0.0,0.6,8.5,0.0,7.8
