date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-09-20 0:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-20 0:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-20 0:30:00,1.4,0.0,0.0,2.0,0.0,0.6
2020-09-20 0:45:00,0.8,0.1,0.0,1.2,0.0,0.4
2020-09-20 1:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-20 1:15:00,0.0,6.4,0.0,0.3,0.0,6.7
2020-09-20 1:30:00,0.0,9.6,0.0,0.4,0.0,10.0
2020-09-20 1:45:00,0.0,9.7,0.0,0.4,0.0,10.1
2020-09-20 2:0:00,0.0,3.3,0.0,1.6,0.0,4.9
2020-09-20 2:15:00,0.0,0.1,0.0,1.4,0.0,1.5
2020-09-20 2:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-20 2:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-20 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-20 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-20 3:30:00,0.0,0.1,0.0,1.0,0.0,1.1
2020-09-20 3:45:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-09-20 4:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-20 4:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-20 4:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-20 4:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-20 5:0:00,0.0,0.1,0.0,0.7,0.0,0.9
2020-09-20 5:15:00,0.0,0.1,0.0,1.9,0.0,2.0
2020-09-20 5:30:00,0.0,0.1,0.0,0.5,0.0,0.6
2020-09-20 5:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-20 6:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-20 6:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-20 6:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-20 6:45:00,0.0,0.1,0.0,1.8,0.0,2.0
