date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-10-02 0:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 0:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 0:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 1:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 1:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 1:45:00,0.7,0.1,0.0,1.1,0.0,0.5
2020-10-02 2:0:00,1.5,0.0,0.0,1.9,0.0,0.4
2020-10-02 2:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 2:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 2:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 3:45:00,0.0,0.1,0.0,0.2,0.0,0.4
2020-10-02 4:0:00,0.0,0.1,0.0,0.2,0.0,0.4
2020-10-02 4:15:00,0.0,0.1,0.0,0.2,0.0,0.4
2020-10-02 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 4:45:00,0.2,0.1,0.0,0.6,0.0,0.4
2020-10-02 5:0:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-10-02 5:15:00,0.4,0.1,0.0,0.8,0.0,0.4
2020-10-02 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 5:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 6:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 6:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 6:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 6:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 7:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 7:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 7:30:00,0.0,0.1,0.0,0.2,0.0,0.4
2020-10-02 7:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 8:0:00,0.9,0.0,0.0,1.4,0.0,0.5
2020-10-02 8:15:00,1.4,0.0,0.0,1.8,0.0,0.4
2020-10-02 8:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-10-02 8:45:00,0.1,0.1,0.0,0.2,0.0,0.2
2020-10-02 9:0:00,0.0,0.5,0.5,0.2,0.0,0.2
2020-10-02 9:15:00,0.0,1.4,1.4,0.1,0.0,0.1
2020-10-02 9:30:00,0.0,1.1,1.1,0.2,0.0,0.2
2020-10-02 9:45:00,0.0,3.8,3.9,0.1,0.0,0.1
2020-10-02 10:0:00,0.0,3.4,3.4,0.1,0.0,0.1
2020-10-02 10:15:00,0.0,0.1,0.0,0.1,0.0,0.1
2020-10-02 10:30:00,0.0,1.4,1.3,0.2,0.0,0.3
2020-10-02 10:45:00,0.0,4.6,4.6,0.1,0.0,0.1
