date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-03-26 0:0:00,0.0,0.1,0.0,7.8,0.0,8.0
2020-03-26 0:15:00,0.0,0.1,0.0,5.1,0.0,5.2
2020-03-26 0:30:00,0.0,0.1,0.0,3.6,0.0,3.7
2020-03-26 0:45:00,0.0,0.1,0.0,3.5,0.0,3.6
2020-03-26 1:0:00,0.0,0.1,0.0,3.2,0.0,3.3
2020-03-26 1:15:00,0.0,0.1,0.0,3.1,0.0,3.2
2020-03-26 1:30:00,0.0,0.1,0.0,4.1,0.0,4.2
2020-03-26 1:45:00,0.0,0.1,0.0,2.8,0.0,2.9
2020-03-26 2:0:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-03-26 2:15:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-03-26 2:30:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-03-26 2:45:00,0.0,0.1,0.0,2.9,0.0,3.0
2020-03-26 3:0:00,0.0,0.1,0.0,4.1,0.0,4.2
2020-03-26 3:15:00,0.0,0.1,0.0,2.9,0.0,3.1
2020-03-26 3:30:00,0.0,0.1,0.0,2.7,0.0,2.9
2020-03-26 3:45:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-03-26 4:0:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-03-26 4:15:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-03-26 4:30:00,0.0,0.1,0.0,4.3,0.0,4.4
2020-03-26 4:45:00,0.0,0.1,0.0,3.3,0.0,3.4
2020-03-26 5:0:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-03-26 5:15:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-03-26 5:30:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-03-26 5:45:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-03-26 6:0:00,0.0,0.1,0.0,3.8,0.0,3.9
2020-03-26 6:15:00,0.0,0.1,0.0,3.6,0.0,3.7
2020-03-26 6:30:00,0.0,0.1,0.0,2.5,0.0,2.6
2020-03-26 6:45:00,0.0,0.0,0.0,2.5,0.0,2.6
2020-03-26 7:0:00,0.0,0.0,0.4,2.6,0.0,2.2
2020-03-26 7:15:00,0.0,0.0,1.4,2.6,0.0,1.2
2020-03-26 7:30:00,0.0,0.4,3.1,3.2,0.0,0.5
2020-03-26 7:45:00,0.0,1.0,4.8,4.2,0.0,0.4
2020-03-26 8:0:00,0.0,0.8,3.0,2.6,0.0,0.4
2020-03-26 8:15:00,0.0,4.7,6.4,2.5,0.0,0.8
2020-03-26 8:30:00,0.0,5.6,7.2,2.5,0.0,0.9
2020-03-26 8:45:00,2.8,2.1,4.0,5.1,0.0,0.4
2020-03-26 9:0:00,1.6,3.8,4.9,2.9,0.2,0.3
2020-03-26 9:15:00,0.0,8.3,10.0,2.1,0.0,0.4
2020-03-26 9:30:00,0.0,5.3,5.7,0.8,0.0,0.4
2020-03-26 9:45:00,8.7,4.5,6.2,11.1,0.2,0.9
2020-03-26 10:0:00,0.9,6.2,6.8,1.4,0.3,0.3
2020-03-26 10:15:00,0.0,7.1,7.1,0.4,0.0,0.4
2020-03-26 10:30:00,0.0,8.0,8.0,0.4,0.0,0.3
2020-03-26 10:45:00,0.0,4.9,6.7,2.4,0.0,0.5
2020-03-26 11:0:00,0.0,9.5,11.6,2.5,0.0,0.4
2020-03-26 11:15:00,4.4,9.1,12.8,9.1,0.2,1.1
2020-03-26 11:30:00,0.0,11.2,12.8,1.5,0.4,0.4
2020-03-26 11:45:00,0.0,27.7,28.8,1.4,0.0,0.4
2020-03-26 12:0:00,0.0,20.4,29.3,9.2,0.2,0.4
2020-03-26 12:15:00,0.0,18.6,27.4,9.3,0.0,0.5
2020-03-26 12:30:00,0.2,17.6,31.2,14.2,0.1,0.5
2020-03-26 12:45:00,0.0,27.1,30.2,3.5,0.1,0.4
2020-03-26 13:0:00,4.5,5.4,28.3,28.0,0.0,0.6
2020-03-26 13:15:00,7.2,0.0,26.9,34.5,0.0,0.4
2020-03-26 13:30:00,7.0,0.0,27.7,35.3,0.0,0.5
2020-03-26 13:45:00,0.9,17.1,27.1,10.8,0.7,0.7
2020-03-26 14:0:00,0.7,18.7,26.3,8.4,0.5,0.6
2020-03-26 14:15:00,0.0,25.1,25.2,0.6,0.0,0.5
2020-03-26 14:30:00,0.0,23.7,23.9,0.6,0.0,0.4
2020-03-26 14:45:00,0.0,22.1,22.4,0.7,0.0,0.5
2020-03-26 15:0:00,0.0,20.3,20.8,0.9,0.0,0.5
2020-03-26 15:15:00,0.0,17.5,19.1,2.1,0.0,0.5
2020-03-26 15:30:00,0.0,15.8,17.3,2.0,0.0,0.5
2020-03-26 15:45:00,0.0,15.1,15.4,0.9,0.0,0.5
2020-03-26 16:0:00,0.0,13.1,13.3,0.7,0.0,0.5
2020-03-26 16:15:00,11.4,6.2,11.2,17.2,0.0,0.8
2020-03-26 16:30:00,25.6,0.0,9.0,35.3,0.0,0.6
2020-03-26 16:45:00,34.0,0.0,7.0,45.6,0.2,4.9
2020-03-26 17:0:00,15.8,0.9,5.0,20.6,0.1,0.8
2020-03-26 17:15:00,8.3,0.7,3.4,11.1,0.6,0.6
2020-03-26 17:30:00,0.0,0.3,1.8,1.6,0.0,0.1
2020-03-26 17:45:00,0.9,0.0,1.4,2.7,0.0,0.5
2020-03-26 18:0:00,16.0,0.0,1.1,17.8,0.2,1.0
2020-03-26 18:15:00,31.2,0.0,0.9,32.5,0.3,0.7
2020-03-26 18:30:00,17.6,0.0,0.5,18.2,0.6,0.7
2020-03-26 18:45:00,3.9,0.0,0.2,4.9,0.2,1.0
2020-03-26 19:0:00,5.8,0.0,0.0,6.2,0.1,0.4
2020-03-26 19:15:00,3.5,0.0,0.0,3.9,0.0,0.4
2020-03-26 19:30:00,5.5,0.0,0.0,6.1,0.0,0.5
2020-03-26 19:45:00,11.0,0.0,0.0,11.5,0.0,0.5
2020-03-26 20:0:00,11.2,0.0,0.0,11.7,0.0,0.5
2020-03-26 20:15:00,12.6,0.0,0.0,13.1,0.0,0.5
2020-03-26 20:30:00,13.9,0.0,0.0,14.3,0.0,0.5
2020-03-26 20:45:00,13.7,0.0,0.0,14.2,0.0,0.5
2020-03-26 21:0:00,12.4,0.0,0.0,12.9,0.0,0.5
2020-03-26 21:15:00,12.6,0.0,0.0,13.1,0.0,0.5
2020-03-26 21:30:00,9.3,0.0,0.0,9.8,0.0,0.5
2020-03-26 21:45:00,0.0,0.1,0.0,6.5,0.0,6.6
2020-03-26 22:0:00,0.0,0.1,0.0,7.3,0.0,7.4
2020-03-26 22:15:00,0.0,0.1,0.0,7.2,0.0,7.3
2020-03-26 22:30:00,0.0,0.1,0.0,7.2,0.0,7.3
2020-03-26 22:45:00,0.0,0.1,0.0,8.2,0.0,8.3
2020-03-26 23:0:00,0.0,0.1,0.0,8.8,0.0,8.9
2020-03-26 23:15:00,0.0,0.1,0.0,8.1,0.0,8.2
2020-03-26 23:30:00,0.0,0.1,0.0,7.2,0.0,7.3
2020-03-26 23:45:00,0.0,0.1,0.0,7.2,0.0,7.4
2020-03-26 24:0:00,0.0,0.1,0.0,7.7,0.0,7.8
