date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-04-23 0:0:00,4.9,0.0,0.0,5.2,0.0,0.3
2020-04-23 0:15:00,0.7,0.1,0.0,4.3,0.0,3.7
2020-04-23 0:30:00,0.0,0.1,0.0,0.7,0.0,0.9
2020-04-23 0:45:00,0.0,0.1,0.0,2.2,0.0,2.4
2020-04-23 1:0:00,0.0,0.1,0.0,2.1,0.0,2.2
2020-04-23 1:15:00,0.0,31.0,0.0,2.2,0.0,33.2
2020-04-23 1:30:00,0.0,41.7,0.0,2.0,0.0,43.7
2020-04-23 1:45:00,0.0,41.7,0.0,1.1,0.0,42.8
2020-04-23 2:0:00,0.0,41.7,0.0,1.0,0.0,42.7
2020-04-23 2:15:00,0.0,41.7,0.0,0.9,0.0,42.6
2020-04-23 2:30:00,0.0,41.7,0.0,0.7,0.0,42.4
2020-04-23 2:45:00,0.0,41.7,0.0,0.7,0.0,42.4
2020-04-23 3:0:00,0.0,41.7,0.0,0.7,0.0,42.4
2020-04-23 3:15:00,0.0,41.7,0.0,0.7,0.0,42.4
2020-04-23 3:30:00,0.0,41.7,0.0,1.3,0.0,43.0
2020-04-23 3:45:00,0.0,41.7,0.0,2.3,0.0,44.0
2020-04-23 4:0:00,0.0,41.7,0.0,2.2,0.0,43.8
2020-04-23 4:15:00,0.0,10.1,0.0,2.4,0.0,12.5
2020-04-23 4:30:00,0.0,0.1,0.0,0.6,0.0,0.7
2020-04-23 4:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-23 5:0:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-23 5:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-23 5:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-23 5:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-23 6:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-23 6:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-23 6:30:00,0.0,0.1,0.0,1.7,0.0,1.8
2020-04-23 6:45:00,0.0,0.1,0.0,2.0,0.0,2.1
2020-04-23 7:0:00,0.0,0.0,0.0,1.9,0.0,2.0
2020-04-23 7:15:00,0.3,0.1,0.2,1.2,0.0,0.7
2020-04-23 7:30:00,0.0,2.4,2.5,0.3,0.0,0.3
2020-04-23 7:45:00,0.0,4.3,4.3,0.3,0.0,0.3
2020-04-23 8:0:00,0.0,4.2,4.4,0.2,0.2,0.2
2020-04-23 8:15:00,0.0,0.0,3.8,0.5,3.3,0.0
2020-04-23 8:30:00,0.0,0.0,6.6,0.5,6.1,0.0
2020-04-23 8:45:00,0.0,0.0,9.2,0.5,8.7,0.0
2020-04-23 9:0:00,0.0,0.0,10.5,0.9,9.6,0.0
2020-04-23 9:15:00,0.0,0.0,12.3,2.1,10.2,0.0
2020-04-23 9:30:00,0.0,0.0,15.1,2.9,12.2,0.0
