date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-11-12 0:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 0:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 0:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 1:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 1:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 1:45:00,1.3,0.0,0.0,1.8,0.0,0.5
2020-11-12 2:0:00,1.0,0.0,0.0,1.4,0.0,0.5
2020-11-12 2:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 2:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-11-12 2:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 4:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 4:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 4:30:00,0.3,0.1,0.0,0.7,0.0,0.5
2020-11-12 4:45:00,1.5,0.0,0.0,2.0,0.0,0.4
2020-11-12 5:0:00,0.4,0.1,0.0,0.8,0.0,0.4
2020-11-12 5:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 5:45:00,0.0,31.6,0.0,0.2,0.0,31.8
2020-11-12 6:0:00,0.0,15.8,0.0,0.3,0.0,16.1
2020-11-12 6:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 6:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 6:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 7:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 7:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 7:30:00,0.0,0.1,0.0,1.1,0.0,1.2
2020-11-12 7:45:00,0.0,0.1,0.0,1.7,0.0,1.9
2020-11-12 8:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 8:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 8:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 8:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 9:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 9:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 9:30:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-11-12 9:45:00,0.0,0.0,0.6,0.3,0.3,0.0
2020-11-12 10:0:00,0.0,0.0,0.3,0.3,0.1,0.0
2020-11-12 10:15:00,0.0,0.0,0.3,0.3,0.0,0.0
2020-11-12 10:30:00,0.8,0.0,0.5,1.5,0.1,0.4
2020-11-12 10:45:00,0.4,0.3,0.9,1.4,0.0,0.4
2020-11-12 11:0:00,0.0,1.6,1.6,0.0,0.0,0.1
2020-11-12 11:15:00,0.0,2.6,2.6,0.0,0.0,0.0
2020-11-12 11:30:00,0.0,2.5,2.6,0.1,0.0,0.0
2020-11-12 11:45:00,0.0,1.9,1.9,0.1,0.0,0.1
2020-11-12 12:0:00,0.0,0.7,0.7,0.1,0.0,0.1
2020-11-12 12:15:00,0.0,1.3,1.3,0.1,0.0,0.1
2020-11-12 12:30:00,0.0,1.9,2.0,0.1,0.0,0.1
2020-11-12 12:45:00,0.0,1.7,2.0,0.1,0.2,0.0
2020-11-12 13:0:00,0.0,0.0,1.1,0.6,0.5,0.0
2020-11-12 13:15:00,0.1,0.0,2.0,0.8,1.4,0.1
2020-11-12 13:30:00,0.3,0.0,1.5,1.9,0.0,0.2
2020-11-12 13:45:00,0.0,0.0,3.0,1.0,2.2,0.1
2020-11-12 14:0:00,0.0,0.0,5.1,0.4,4.8,0.0
2020-11-12 14:15:00,0.0,0.0,5.2,0.6,4.7,0.0
2020-11-12 14:30:00,0.0,0.0,0.8,0.4,0.5,0.0
2020-11-12 14:45:00,0.0,0.0,3.6,0.6,3.0,0.0
2020-11-12 15:0:00,0.0,0.0,3.2,0.5,2.7,0.0
2020-11-12 15:15:00,0.0,0.0,1.1,0.5,0.7,0.0
2020-11-12 15:30:00,0.0,0.0,0.9,0.3,0.6,0.0
2020-11-12 15:45:00,0.0,0.1,0.0,0.2,0.0,0.4
2020-11-12 16:0:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12 16:15:00,1.1,0.0,0.0,1.5,0.0,0.3
2020-11-12 16:30:00,1.0,0.0,0.0,1.4,0.0,0.4
2020-11-12 16:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 17:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 17:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 17:30:00,12.2,0.1,0.1,0.4,12.0,0.3
2020-11-12 17:45:00,7.1,0.1,0.0,0.3,6.8,0.3
2020-11-12 18:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-11-12 18:15:00,0.0,0.1,0.0,0.3,0.0,0.4
