date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-07-20 0:0:00,2.8,0.0,0.0,3.3,0.0,0.6
2020-07-20 0:15:00,2.5,0.0,0.0,3.0,0.0,0.5
2020-07-20 0:30:00,1.2,0.0,0.0,1.7,0.0,0.5
2020-07-20 0:45:00,1.6,0.0,0.0,2.0,0.0,0.5
2020-07-20 1:0:00,1.6,0.0,0.0,2.1,0.0,0.5
2020-07-20 1:15:00,2.7,0.0,0.0,3.5,0.0,0.8
2020-07-20 1:30:00,2.7,0.0,0.0,3.2,0.0,0.4
2020-07-20 1:45:00,1.3,0.0,0.0,1.8,0.0,0.6
2020-07-20 2:0:00,1.5,0.0,0.0,1.9,0.0,0.5
2020-07-20 2:15:00,1.7,0.0,0.0,2.1,0.0,0.4
2020-07-20 2:30:00,2.1,0.0,0.0,2.7,0.0,0.6
2020-07-20 2:45:00,3.0,0.0,0.0,3.5,0.0,0.5
2020-07-20 3:0:00,1.2,0.0,0.0,1.6,0.0,0.5
2020-07-20 3:15:00,1.7,0.0,0.0,2.1,0.0,0.4
2020-07-20 3:30:00,1.6,0.0,0.0,2.1,0.0,0.5
2020-07-20 3:45:00,1.9,0.0,0.0,2.3,0.0,0.4
2020-07-20 4:0:00,3.0,0.0,0.0,3.5,0.0,0.5
2020-07-20 4:15:00,1.6,0.0,0.0,2.1,0.0,0.4
2020-07-20 4:30:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-07-20 4:45:00,1.6,0.0,0.0,2.1,0.0,0.5
2020-07-20 5:0:00,1.3,0.0,0.0,1.8,0.0,0.5
2020-07-20 5:15:00,2.6,0.0,0.0,3.2,0.0,0.6
2020-07-20 5:30:00,2.2,0.0,0.0,2.7,0.0,0.5
2020-07-20 5:45:00,0.3,0.1,0.0,2.0,0.0,1.8
2020-07-20 6:0:00,0.0,0.1,0.0,1.6,0.0,1.7
2020-07-20 6:15:00,0.0,0.0,0.0,1.9,0.0,1.9
2020-07-20 6:30:00,0.0,0.0,0.0,2.7,0.0,2.7
2020-07-20 6:45:00,0.0,1.3,1.3,3.2,0.0,3.2
2020-07-20 7:0:00,0.0,2.2,2.1,1.6,0.0,1.6
2020-07-20 7:15:00,0.0,4.3,4.3,17.7,0.0,17.8
2020-07-20 7:30:00,0.0,8.0,8.0,34.9,0.0,34.9
2020-07-20 7:45:00,0.0,6.9,6.9,35.0,0.0,35.0
2020-07-20 8:0:00,0.0,6.4,6.3,35.3,0.0,35.3
2020-07-20 8:15:00,0.9,5.4,6.3,11.8,0.0,10.0
2020-07-20 8:30:00,3.8,9.4,11.8,6.9,0.0,0.8
2020-07-20 8:45:00,12.5,4.5,14.1,22.6,0.2,0.7
2020-07-20 9:0:00,13.5,1.2,15.1,29.3,0.4,2.2
2020-07-20 9:15:00,10.7,0.9,21.5,33.3,0.8,2.8
2020-07-20 9:30:00,0.8,15.2,22.9,9.3,0.1,0.9
2020-07-20 9:45:00,0.2,12.0,21.4,10.3,0.2,0.9
2020-07-20 10:0:00,0.2,16.4,21.6,5.5,0.3,0.3
2020-07-20 10:15:00,0.5,8.3,23.4,16.0,0.3,0.6
2020-07-20 10:30:00,0.0,8.8,24.8,16.9,0.1,0.9
2020-07-20 10:45:00,4.9,4.8,8.2,8.6,0.4,0.8
2020-07-20 11:0:00,0.0,5.1,6.9,2.3,0.0,0.5
2020-07-20 11:15:00,0.0,6.2,6.9,1.1,0.0,0.5
2020-07-20 11:30:00,0.0,16.0,17.6,2.1,0.0,0.5
2020-07-20 11:45:00,2.8,22.3,32.2,13.6,0.3,1.3
2020-07-20 12:0:00,0.0,31.5,32.7,1.2,0.4,0.4
2020-07-20 12:15:00,0.0,31.8,33.2,1.2,0.6,0.5
2020-07-20 12:30:00,0.2,3.1,30.5,17.7,9.8,0.0
2020-07-20 12:45:00,5.6,0.0,17.2,17.1,5.8,0.1
2020-07-20 13:0:00,3.1,6.9,23.4,7.4,12.3,0.1
2020-07-20 13:15:00,0.0,5.5,21.8,1.2,15.1,0.0
2020-07-20 13:30:00,0.0,0.0,30.1,1.2,28.9,0.0
2020-07-20 13:45:00,1.7,0.0,28.6,23.3,7.0,0.0
2020-07-20 14:0:00,0.1,0.0,27.0,13.1,14.0,0.0
2020-07-20 14:15:00,0.0,0.0,27.8,2.5,25.2,0.0
2020-07-20 14:30:00,0.0,0.0,27.0,1.2,25.7,0.0
2020-07-20 14:45:00,4.5,1.3,27.9,13.6,17.6,0.1
2020-07-20 15:0:00,0.0,8.4,27.0,1.6,17.0,0.0
2020-07-20 15:15:00,0.0,0.0,24.9,2.6,22.2,0.0
2020-07-20 15:30:00,0.0,0.0,23.7,1.2,22.6,0.0
2020-07-20 15:45:00,0.0,0.0,23.9,1.3,22.7,0.0
2020-07-20 16:0:00,0.0,0.0,22.4,1.2,21.1,0.0
2020-07-20 16:15:00,0.0,0.0,20.5,1.1,19.3,0.0
2020-07-20 16:30:00,0.0,0.0,18.3,2.7,15.6,0.0
2020-07-20 16:45:00,2.9,0.0,14.7,5.5,12.8,0.7
2020-07-20 17:0:00,0.0,0.0,15.6,1.1,14.5,0.0
2020-07-20 17:15:00,6.4,2.5,14.6,10.8,7.7,0.1
2020-07-20 17:30:00,0.0,9.5,13.1,1.4,2.3,0.0
2020-07-20 17:45:00,0.0,2.3,10.1,2.8,5.2,0.1
2020-07-20 18:0:00,0.0,0.0,7.7,1.2,6.5,0.0
2020-07-20 18:15:00,0.0,0.0,5.5,1.2,4.4,0.0
2020-07-20 18:30:00,2.5,0.0,3.7,4.2,2.2,0.2
2020-07-20 18:45:00,43.6,0.0,2.8,46.9,0.1,0.5
2020-07-20 19:0:00,43.5,0.0,1.8,50.9,0.0,5.6
2020-07-20 19:15:00,40.2,0.0,1.4,42.0,0.0,0.4
2020-07-20 19:30:00,23.6,0.0,1.2,26.0,0.1,1.2
2020-07-20 19:45:00,25.2,0.0,1.2,26.5,0.6,0.8
2020-07-20 20:0:00,5.4,0.3,0.8,7.6,0.1,1.7
2020-07-20 20:15:00,0.9,0.1,0.6,1.9,0.0,0.5
2020-07-20 20:30:00,0.3,0.0,0.3,1.0,0.0,0.5
2020-07-20 20:45:00,0.6,0.0,0.2,1.2,0.0,0.4
2020-07-20 21:0:00,0.6,0.0,0.1,1.2,0.0,0.4
2020-07-20 21:15:00,2.2,0.0,0.1,2.7,0.0,0.4
2020-07-20 21:30:00,0.9,0.0,0.0,1.4,0.0,0.5
2020-07-20 21:45:00,0.6,0.0,0.0,1.1,0.0,0.5
2020-07-20 22:0:00,1.4,0.0,0.0,1.9,0.0,0.4
2020-07-20 22:15:00,2.4,0.0,0.0,2.7,0.0,0.4
2020-07-20 22:30:00,3.6,0.0,0.0,4.1,0.0,0.5
2020-07-20 22:45:00,2.0,0.0,0.0,2.4,0.0,0.4
2020-07-20 23:0:00,2.6,0.0,0.0,3.1,0.0,0.5
2020-07-20 23:15:00,2.5,0.0,0.0,3.0,0.0,0.5
2020-07-20 23:30:00,1.3,0.0,0.0,1.7,0.0,0.5
2020-07-20 23:45:00,2.3,0.0,0.0,2.8,0.0,0.5
2020-07-20 24:0:00,1.5,0.0,0.0,2.0,0.0,0.5
