date,Production(KWh),Consumption(KWh)
2023-09-28 0:00:00,0.0,7.02
2023-09-28 1:00:00,0.0,6.29
2023-09-28 2:00:00,0.0,5.96
2023-09-28 3:00:00,0.0,5.72
2023-09-28 4:00:00,0.0,5.96
2023-09-28 5:00:00,0.0,6.19
2023-09-28 6:00:00,0.0,6.01
2023-09-28 7:00:00,0.0,6.55
2023-09-28 8:00:00,0.0,6.36
2023-09-28 9:00:00,0.0,7.03
2023-09-28 10:00:00,0.0,8.12
2023-09-28 11:00:00,0.0,8.65
2023-09-28 12:00:00,0.0,8.69
2023-09-28 13:00:00,0.0,10.49
2023-09-28 14:00:00,0.0,11.99
2023-09-28 15:00:00,0.0,12.1
2023-09-28 16:00:00,0.0,12.52
2023-09-28 17:00:00,2.9,11.97
2023-09-28 18:00:00,0.26,11.91
2023-09-28 19:00:00,0.0,10.72
2023-09-28 20:00:00,0.0,10.39
2023-09-28 21:00:00,0.0,9.62
2023-09-28 22:00:00,0.0,8.62
2023-09-28 23:00:00,0.0,8.43
