date,Production(KWh),Consumption(KWh)
2023-11-28 0:00:00,0.0,7.22
2023-11-28 1:00:00,0.0,6.53
2023-11-28 2:00:00,0.0,6.58
2023-11-28 3:00:00,0.0,6.98
2023-11-28 4:00:00,0.0,6.97
2023-11-28 5:00:00,0.0,6.4
2023-11-28 6:00:00,0.0,6.25
2023-11-28 7:00:00,0.0,6.1
2023-11-28 8:00:00,0.66,6.22
2023-11-28 9:00:00,2.92,6.14
2023-11-28 10:00:00,20.3,6.3
2023-11-28 11:00:00,34.7,6.55
2023-11-28 12:00:00,38.59,6.97
2023-11-28 13:00:00,38.53,7.07
2023-11-28 14:00:00,34.38,7.09
2023-11-28 15:00:00,23.29,7.09
2023-11-28 16:00:00,7.05,7.19
2023-11-28 17:00:00,0.46,7.73
2023-11-28 18:00:00,0.0,8.24
2023-11-28 19:00:00,0.0,8.66
2023-11-28 20:00:00,0.0,8.61
2023-11-28 21:00:00,0.0,8.56
2023-11-28 22:00:00,0.0,8.58
2023-11-28 23:00:00,0.0,8.3
