date,Production(KWh),Consumption(KWh)
2023-10-26 0:00:00,0.0,9.07
2023-10-26 1:00:00,0.0,9.43
2023-10-26 2:00:00,0.0,8.86
2023-10-26 3:00:00,0.0,8.11
2023-10-26 4:00:00,0.0,7.82
2023-10-26 5:00:00,0.0,7.53
2023-10-26 6:00:00,0.0,7.01
2023-10-26 7:00:00,0.27,7.15
2023-10-26 8:00:00,5.2,7.42
2023-10-26 9:00:00,22.44,8.0
2023-10-26 10:00:00,32.88,9.73
2023-10-26 11:00:00,37.92,10.55
2023-10-26 12:00:00,40.22,10.67
2023-10-26 13:00:00,38.6,10.86
2023-10-26 14:00:00,33.98,11.76
2023-10-26 15:00:00,26.31,11.48
2023-10-26 16:00:00,14.97,11.91
2023-10-26 17:00:00,3.51,12.0
2023-10-26 18:00:00,0.03,12.03
2023-10-26 19:00:00,0.0,12.13
2023-10-26 20:00:00,0.0,12.17
2023-10-26 21:00:00,0.0,11.68
2023-10-26 22:00:00,0.0,10.36
2023-10-26 23:00:00,0.0,9.5
