date,Production(KWh),Consumption(KWh)
2023-12-30 0:00:00,0.0,8.987956
2023-12-30 1:00:00,0.0,8.985747
2023-12-30 2:00:00,0.0,8.873879
2023-12-30 3:00:00,0.0,8.51844
2023-12-30 4:00:00,0.0,8.193554
2023-12-30 5:00:00,0.0,8.120915
2023-12-30 6:00:00,0.0,8.135148
2023-12-30 7:00:00,0.9378842,8.051485
2023-12-30 8:00:00,4.6932936,8.009599
2023-12-30 9:00:00,9.595931,7.8930793
2023-12-30 10:00:00,30.809982,7.948386
2023-12-30 11:00:00,34.789608,8.129433
2023-12-30 12:00:00,35.45759,8.067329
2023-12-30 13:00:00,32.714382,7.9542274
2023-12-30 14:00:00,10.681994,7.737495
2023-12-30 15:00:00,4.4079437,7.840268
2023-12-30 16:00:00,1.7438296,7.979582
2023-12-30 17:00:00,0.0,8.000005
