date,Production(KWh),Consumption(KWh)
2023-08-21 0:00:00,0.0,6.473668
2023-08-21 1:00:00,0.0,6.8105445
2023-08-21 2:00:00,0.0,6.576952
2023-08-21 3:00:00,0.0,6.521654
2023-08-21 4:00:00,0.0,6.7721667
2023-08-21 5:00:00,0.0,6.88658
2023-08-21 6:00:00,1.0127103,6.3267674
2023-08-21 7:00:00,11.839367,6.2722235
2023-08-21 8:00:00,12.780022,6.71971
2023-08-21 9:00:00,32.710247,6.776926
2023-08-21 10:00:00,18.890682,7.184566
2023-08-21 11:00:00,27.399279,9.329344
2023-08-21 12:00:00,41.240353,9.266223
2023-08-21 13:00:00,41.808136,9.444555
2023-08-21 14:00:00,39.881718,9.334193
2023-08-21 15:00:00,26.0099,9.442375
2023-08-21 16:00:00,8.006481,9.404538
2023-08-21 17:00:00,6.241687,9.539892
2023-08-21 18:00:00,2.150558,9.808892
2023-08-21 19:00:00,0.7408598,9.200098
2023-08-21 20:00:00,0.0,8.85611
2023-08-21 21:00:00,0.0,8.341785
2023-08-21 22:00:00,0.0,7.9795165
2023-08-21 23:00:00,0.0,7.8010697
