date,Production(KWh),Consumption(KWh)
2023-09-21 0:00:00,0.0,11.086151
2023-09-21 1:00:00,0.0,9.354943
2023-09-21 2:00:00,0.0,7.903738
2023-09-21 3:00:00,0.0,7.408657
2023-09-21 4:00:00,0.0,7.515857
2023-09-21 5:00:00,0.0,7.7614975
2023-09-21 6:00:00,0.0,7.9214263
2023-09-21 7:00:00,2.6897876,8.150918
2023-09-21 8:00:00,10.302998,8.166327
2023-09-21 9:00:00,15.854592,8.853685
2023-09-21 10:00:00,27.989996,9.124551
2023-09-21 11:00:00,29.256433,10.105998
2023-09-21 12:00:00,6.918296,11.194442
2023-09-21 13:00:00,7.212012,12.372707
2023-09-21 14:00:00,27.748909,13.562563
2023-09-21 15:00:00,27.524729,13.679447
2023-09-21 16:00:00,14.335404,13.803311
2023-09-21 17:00:00,9.221092,14.08848
2023-09-21 18:00:00,1.136311,13.776898
2023-09-21 19:00:00,0.0,13.210763
2023-09-21 20:00:00,0.0,13.23094
2023-09-21 21:00:00,0.0,13.457771
2023-09-21 22:00:00,0.0,12.967618
2023-09-21 23:00:00,0.0,12.153483
