date,Discharge(KW),Charge(KW),Production(KW),Consumption(KW),Feed-in(KW),From grid(KW),State of Charge(%)
2020-12-24 0:00:00,0.0,0.01,0.0,0.25,0.0,0.26,9.0
2020-12-24 1:00:00,0.0,0.01,0.0,0.21,0.0,0.22,9.0
2020-12-24 2:00:00,0.0,0.01,0.0,0.19,0.0,0.2,9.0
2020-12-24 3:00:00,0.0,0.01,0.0,0.23,0.0,0.24,8.0
2020-12-24 4:00:00,0.0,0.01,0.0,0.19,0.0,0.2,8.0
2020-12-24 5:00:00,0.0,0.01,0.0,1.36,0.0,1.36,8.0
2020-12-24 6:00:00,0.0,0.01,0.0,2.28,0.0,2.29,8.0
2020-12-24 7:00:00,0.0,0.01,0.0,0.32,0.0,0.32,8.0
2020-12-24 8:00:00,0.0,0.34,0.0,0.3,0.0,0.64,8.0
2020-12-24 9:00:00,0.0,0.02,0.1,0.49,0.0,0.41,10.0
2020-12-24 10:00:00,0.12,0.17,0.3,0.54,0.0,0.29,10.0
2020-12-24 11:00:00,0.01,0.38,0.42,0.19,0.0,0.13,10.0
2020-12-24 12:00:00,0.34,0.17,0.31,0.54,0.0,0.05,14.0
2020-12-24 13:00:00,0.06,0.4,0.55,0.35,0.0,0.13,11.0
2020-12-24 14:00:00,0.21,0.07,0.14,0.33,0.0,0.05,14.0
2020-12-24 15:00:00,0.12,0.02,0.12,0.33,0.0,0.11,12.0
2020-12-24 16:00:00,0.0,0.01,0.0,0.61,0.0,0.61,10.0
2020-12-24 17:00:00,0.0,0.01,0.0,1.25,0.0,1.26,10.0
2020-12-24 18:00:00,0.0,0.01,0.0,1.73,0.0,1.74,10.0
2020-12-24 19:00:00,0.0,0.01,0.0,1.94,0.0,1.95,10.0
2020-12-24 20:00:00,0.0,0.01,0.0,1.81,0.0,1.82,10.0
2020-12-24 21:00:00,0.0,0.01,0.0,1.95,0.0,1.96,9.0
2020-12-24 22:00:00,0.0,0.01,0.0,0.96,0.0,0.97,9.0
2020-12-24 23:00:00,0.0,0.01,0.0,0.56,0.0,0.56,9.0
